n_neurons,pop_score,session_name
25,0.9536113756557738,ESHOCK_09_LOC1
26,0.9641039377551953,ESHOCK_09_LOC1
27,0.9624337451369781,ESHOCK_09_LOC1
28,0.9592987906395386,ESHOCK_09_LOC1
29,0.9646162592682022,ESHOCK_09_LOC1
30,0.9598615038868168,ESHOCK_09_LOC1
1,0.5841230207964079,hamilton_10
2,0.6779945460891984,hamilton_10
3,0.8606786033893421,hamilton_10
4,0.862815837517853,hamilton_10
5,0.9178902396012868,hamilton_10
6,0.9325863947979629,hamilton_10
7,0.9206880224741564,hamilton_10
8,0.9233499839244181,hamilton_10
9,,hamilton_10
10,,hamilton_10
11,,hamilton_10
12,,hamilton_10
13,,hamilton_10
14,,hamilton_10
15,,hamilton_10
16,,hamilton_10
17,,hamilton_10
18,,hamilton_10
19,,hamilton_10
20,,hamilton_10
21,,hamilton_10
22,,hamilton_10
23,,hamilton_10
24,,hamilton_10
25,,hamilton_10
26,,hamilton_10
27,,hamilton_10
28,,hamilton_10
29,,hamilton_10
30,,hamilton_10
1,0.6242681488194712,hamilton_03
2,0.6781318931832573,hamilton_03
3,0.7510849474588984,hamilton_03
4,0.7703228433882658,hamilton_03
5,0.7783620480012117,hamilton_03
6,0.7653434223644082,hamilton_03
7,0.7820787705442491,hamilton_03
8,0.7736508359359698,hamilton_03
9,0.7769636884935893,hamilton_03
10,,hamilton_03
11,,hamilton_03
12,,hamilton_03
13,,hamilton_03
14,,hamilton_03
15,,hamilton_03
16,,hamilton_03
17,,hamilton_03
18,,hamilton_03
19,,hamilton_03
20,,hamilton_03
21,,hamilton_03
22,,hamilton_03
23,,hamilton_03
24,,hamilton_03
25,,hamilton_03
26,,hamilton_03
27,,hamilton_03
28,,hamilton_03
29,,hamilton_03
30,,hamilton_03
1,0.4136590244159405,hamilton_04
2,0.49179409452358647,hamilton_04
3,0.5002466753857855,hamilton_04
4,0.7167664865934904,hamilton_04
5,0.8044621647850674,hamilton_04
6,0.8011254884827208,hamilton_04
7,0.8059402564713188,hamilton_04
8,0.7601672069160751,hamilton_04
9,0.7607747573450119,hamilton_04
10,0.8040094812364792,hamilton_04
11,0.8021866728582776,hamilton_04
12,0.7992762112287387,hamilton_04
13,0.8044657684879486,hamilton_04
14,0.798832404440315,hamilton_04
15,0.8066599835196193,hamilton_04
16,0.8011751276721055,hamilton_04
17,,hamilton_04
18,,hamilton_04
19,,hamilton_04
20,,hamilton_04
21,,hamilton_04
22,,hamilton_04
23,,hamilton_04
24,,hamilton_04
25,,hamilton_04
26,,hamilton_04
27,,hamilton_04
28,,hamilton_04
29,,hamilton_04
30,,hamilton_04
1,1.0,hamilton_09
2,0.7536250747172867,hamilton_09
3,0.7004271399028856,hamilton_09
4,0.7206118594508759,hamilton_09
5,0.6918690606961786,hamilton_09
6,0.817492294903599,hamilton_09
7,0.8043440568593997,hamilton_09
8,0.7987806496764881,hamilton_09
9,0.8232812743033356,hamilton_09
10,0.844032736856887,hamilton_09
11,0.8341008426349372,hamilton_09
12,0.8117670244833359,hamilton_09
13,0.8382768983696185,hamilton_09
14,0.8477227049505354,hamilton_09
15,0.8469659478505929,hamilton_09
16,,hamilton_09
17,,hamilton_09
18,,hamilton_09
19,,hamilton_09
20,,hamilton_09
21,,hamilton_09
22,,hamilton_09
23,,hamilton_09
24,,hamilton_09
25,,hamilton_09
26,,hamilton_09
27,,hamilton_09
28,,hamilton_09
29,,hamilton_09
30,,hamilton_09
1,0.5279737352663609,acute_15
2,0.3722227591459189,acute_15
3,0.5959741567918003,acute_15
4,0.6215338157520092,acute_15
5,0.6850194890809302,acute_15
6,0.6562157586761301,acute_15
7,0.6602576936459541,acute_15
8,0.7144925175721081,acute_15
9,0.6999475636991551,acute_15
10,0.7086701150049097,acute_15
11,0.7099987112649905,acute_15
12,0.72381656608522,acute_15
13,0.7303514878513792,acute_15
14,0.7284704980412796,acute_15
15,0.7356335502058988,acute_15
16,0.7253744328422144,acute_15
17,0.7242210385665204,acute_15
18,0.755354967837906,acute_15
19,0.7450108288221428,acute_15
20,0.7535562348316335,acute_15
21,0.7547464930646808,acute_15
22,0.7664374523853037,acute_15
23,0.7590790170015079,acute_15
24,0.7665446853869875,acute_15
25,0.7701250320849942,acute_15
26,0.7619785673582797,acute_15
27,0.7595923806851583,acute_15
28,0.7704043257507852,acute_15
29,0.7790803650743314,acute_15
30,0.7730043901244269,acute_15
1,0.5565256338359141,acute_16
2,0.5933108805099478,acute_16
3,0.9720936327260794,acute_16
4,0.8679242077853735,acute_16
5,0.937163715828024,acute_16
6,0.9737615596932614,acute_16
7,0.9721077752732061,acute_16
8,0.9140902354239037,acute_16
9,0.9736971372550636,acute_16
10,0.9759192000382952,acute_16
11,0.9475148669434063,acute_16
12,0.9732274757668927,acute_16
13,0.947985723772265,acute_16
14,0.9754169408841353,acute_16
15,0.9737723926455526,acute_16
16,0.973183258863825,acute_16
17,,acute_16
18,,acute_16
19,,acute_16
20,,acute_16
21,,acute_16
22,,acute_16
23,,acute_16
24,,acute_16
25,,acute_16
26,,acute_16
27,,acute_16
28,,acute_16
29,,acute_16
30,,acute_16
1,0.37633921310285573,acute_14
2,0.6755125347573385,acute_14
3,0.6449339405666158,acute_14
4,0.6135756372259841,acute_14
5,0.6876788491419032,acute_14
6,0.6678794605265305,acute_14
7,0.6995193931764657,acute_14
8,0.68057981097297,acute_14
9,0.6690682514412919,acute_14
10,0.6791582925954021,acute_14
11,0.7064552620797623,acute_14
12,0.6997294404478283,acute_14
13,0.7107172825078403,acute_14
14,0.7183111618694102,acute_14
15,0.7154281430835681,acute_14
16,0.7188049125158937,acute_14
17,0.7321379091175069,acute_14
18,0.7164879380405036,acute_14
19,0.7301291298090135,acute_14
20,,acute_14
21,,acute_14
22,,acute_14
23,,acute_14
24,,acute_14
25,,acute_14
26,,acute_14
27,,acute_14
28,,acute_14
29,,acute_14
30,,acute_14
1,0.47255886980911194,acute_12
2,0.4674328398886004,acute_12
3,0.8672962015754733,acute_12
4,0.677102376553602,acute_12
5,0.8225139005656631,acute_12
6,0.8807929119653626,acute_12
7,0.891942533129208,acute_12
8,0.9425803986285712,acute_12
9,0.8481022215260448,acute_12
10,0.9103553386092571,acute_12
11,0.9215784830419465,acute_12
12,0.9640889506342653,acute_12
13,0.9617516789040523,acute_12
14,0.8927837249381388,acute_12
15,0.882972309232685,acute_12
16,0.9480639575704037,acute_12
17,0.9735839331966059,acute_12
18,0.9701452146880051,acute_12
19,0.955040792023637,acute_12
20,0.9713597097562797,acute_12
21,0.9605687845440315,acute_12
22,0.967946384320401,acute_12
23,0.97018721206799,acute_12
24,0.9645969115714783,acute_12
25,0.9713561290138367,acute_12
26,0.9685172093772447,acute_12
27,0.965205116503672,acute_12
28,0.9791976000988682,acute_12
29,0.9797170659620236,acute_12
30,0.9797896386949987,acute_12
1,0.7569049923591508,acute_11
2,0.7291454402045998,acute_11
3,0.8018137712027611,acute_11
4,0.7641797712598939,acute_11
5,0.7891743690213208,acute_11
6,0.8231498222294308,acute_11
7,0.819048912347721,acute_11
8,0.8053032510113134,acute_11
9,0.8379547213482207,acute_11
10,0.8449765996340212,acute_11
11,0.820285711667036,acute_11
12,0.8169251869092612,acute_11
13,0.8418754528076043,acute_11
14,0.8268655376978249,acute_11
15,0.8340811343230259,acute_11
16,0.8495982901784688,acute_11
17,0.8472858792810621,acute_11
18,0.8543708478409441,acute_11
19,0.8352448136530877,acute_11
20,0.8407579568427227,acute_11
21,0.8499319017716965,acute_11
22,0.8541827843544384,acute_11
23,0.8486260441605615,acute_11
24,0.8454358625095988,acute_11
25,0.8454135310641512,acute_11
26,0.8450972863532715,acute_11
27,0.8404022340134937,acute_11
28,0.842827051312435,acute_11
29,0.8486272163711899,acute_11
30,0.8437542814561224,acute_11
