neuron_id,width_min,width_basepost,prom_min,prom_basepre,prom_basepost,has_basepre,basepost_width,min_init,basepre_init,min_term,basepost_term,width_all,width_premin,width_minpost,init,term,width_overall
1054,21.120041755051005,76.08096067357508,0.9063155794967594,0.2700257336896875,0.12429165761864958,True,76.08096067357508,114.9626181106845,106.08212066733765,136.0826598657355,216.39336568450116,110.31124501716351,30.00053919839786,80.31070581876565,106.08212066733765,216.39336568450116,110.31124501716351
1055,21.426181685360845,78.20999116895649,0.9042592301645285,0.321750625216079,0.16394396783214815,True,78.20999116895649,115.36523014796309,105.52669174484166,136.79141183332393,217.83582715227595,112.3091354074343,31.264720088482278,81.04441531895202,105.52669174484166,217.83582715227595,112.3091354074343
1056,17.74922419973717,61.338152133137186,0.8445702608572594,0.07373467490065577,0.12681258902898085,True,61.338152133137186,113.62558566225431,88.80265220846898,131.37480986199148,200.6123303799002,111.8096781714312,42.572157653522495,69.2375205179087,88.80265220846898,200.6123303799002,111.8096781714312
1057,22.189380170963858,59.523840291354276,0.9250786182299011,0.3547159279071468,0.1261296435531295,True,59.523840291354276,114.7159991687771,103.96322029503591,136.90537933974096,201.91688617456958,97.95366587953367,32.94215904470505,65.01150683482862,103.96322029503591,201.91688617456958,97.95366587953367
1058,16.319260089243684,64.89730269788598,0.8954681012457235,,0.08455465156400732,False,64.89730269788598,113.54292232586145,,129.86218241510514,200.77960744573454,,,70.9174250306294,113.54292232586145,200.77960744573454,87.23668511987309
1059,19.88177830274593,,0.936109301710461,,0.0,False,,113.64826184831195,,133.53004015105788,,,,,113.64826184831195,133.53004015105788,19.88177830274593
1060,20.625381436697353,70.91248524908781,0.9495928992097138,0.2964731188341162,0.19941100678398893,True,70.91248524908781,115.23310349397582,107.13177879063736,135.85848493067317,209.04866678997402,101.91688799933667,28.726706140035816,73.19018185930085,107.13177879063736,209.04866678997402,101.91688799933667
1061,19.515966196897836,57.46565994341441,0.8740724233059486,0.0641638135027327,0.11268204891040268,True,57.46565994341441,112.38243214272433,97.04323115693883,131.89839833962216,220.66707290024098,123.62384174330215,34.85516718268333,88.76867456061882,97.04323115693883,220.66707290024098,123.62384174330215
1062,16.60462481564403,40.66991948806111,0.8712909828901938,0.15849824672784307,0.21058491740188778,True,40.66991948806111,114.53836630476175,98.73722726965978,131.14299112040578,175.7513351479842,77.01410787832442,32.405763850746,44.608344027578426,98.73722726965978,175.7513351479842,77.01410787832442
1064,15.894297234208096,47.2393463111427,0.8172730010044538,0.1325808667613837,0.16163939296154073,True,47.2393463111427,114.10024746313329,49.41873375422743,129.99454469734138,187.55595827343345,138.13722451920603,80.57581094311395,57.561413576092065,49.41873375422743,187.55595827343345,138.13722451920603
1068,20.323202762760218,77.05613044671429,0.952652332484321,0.1934896682102918,0.1621194580114711,True,77.05613044671429,113.67453022264223,96.8514750421797,133.99773298540245,215.7616087387204,118.91013369654071,37.14625794322275,81.76387575331796,96.8514750421797,215.7616087387204,118.91013369654071
1613,18.82821541578268,54.06115909943193,0.8708451024429942,,0.10100075999746894,False,54.06115909943193,111.42999707213808,,130.25821248792076,196.06963301136383,,,65.81142052344308,111.42999707213808,196.06963301136383,84.63963593922576
1614,14.925062421530797,36.705269256324044,0.8295981904901962,,0.15461327927858826,False,36.705269256324044,113.71852651775065,,128.64358893928144,169.57357898975368,,,40.92999005047224,113.71852651775065,169.57357898975368,55.85505247200304
1615,15.939446947979818,40.18198480738704,0.8601620008937269,0.08360702636381045,0.16455716372531126,True,40.18198480738704,113.43320455033846,58.1796517651388,129.37265149831828,173.79608927411334,115.61643750897454,71.19299973317948,44.423437775795065,58.1796517651388,173.79608927411334,115.61643750897454
1616,17.693909458804924,29.592371582799643,0.9751015402937624,0.2686839963688141,0.11815400607686066,True,29.592371582799643,115.20493961957551,75.94283519946183,132.89884907838044,170.1726066032346,94.22977140377279,56.95601387891861,37.273757524854176,75.94283519946183,170.1726066032346,94.22977140377279
1619,15.84634560610354,27.49096507091633,0.7931908953954725,0.0699216733891852,0.23666040592938364,True,27.49096507091633,111.67361262865428,95.77158633052382,127.51995823475782,157.63646369445058,61.864877363926766,31.748371904234006,30.11650545969276,95.77158633052382,157.63646369445058,61.864877363926766
1620,18.238166329878695,58.19251036522826,0.8281468405912916,,0.13797008116985654,False,58.19251036522826,111.95974220757985,,130.19790853745855,201.8667757230162,,,71.66886718555764,111.95974220757985,201.8667757230162,89.90703351543634
1621,18.413176140645902,46.383250812441304,0.710233854689103,0.07629480242032838,0.2588915773855407,True,46.383250812441304,113.25880281267374,77.39641852854972,131.67197895331964,185.02253046389217,107.62611193534245,54.27556042476992,53.35055151057253,77.39641852854972,185.02253046389217,107.62611193534245
1622,10.553077481542047,34.85547236036669,0.6123115262790055,,0.38556105544438746,False,34.85547236036669,114.96989093637364,,125.52296841791569,162.08721391751982,,,36.56424549960413,114.96989093637364,162.08721391751982,47.117322981146174
1623,14.859886945263554,30.730322810223527,0.6985522502482774,0.053964442170276405,0.3171624781764024,True,30.730322810223527,112.10780872435087,78.56142033575324,126.96769566961443,160.310578409365,81.74915807361177,48.40627533386119,33.34288273975058,78.56142033575324,160.310578409365,81.74915807361177
1625,11.933482127611683,47.29825405143741,0.7507761142899266,0.14832683970271487,0.34807588892127095,True,47.29825405143741,114.48008172144849,102.14149445179847,126.41356384906017,174.87261439601045,72.73111994421198,24.272069397261703,48.45905054695028,102.14149445179847,174.87261439601045,72.73111994421198
1626,13.969252568888422,43.36334915067545,0.7324099397767715,,0.26677883571098626,False,43.36334915067545,113.597828307257,,127.56708087614543,173.1952799118274,,,45.62819903568199,113.597828307257,173.1952799118274,59.59745160457041
1632,12.909892858031938,29.16450424259091,0.7554985146514266,0.0947766433896875,0.3162157320616352,True,29.16450424259091,114.18306986334736,88.95493574762098,127.0929627213793,157.84882078032007,68.89388503269909,38.138026973758315,30.755858058940774,88.95493574762098,157.84882078032007,68.89388503269909
1636,12.683064476296622,35.88486218746149,0.8071591714136481,0.15383697207615454,0.30961864990156196,True,35.88486218746149,114.16729875893944,97.32788744223942,126.85036323523606,163.795124264295,66.46723682205558,29.522475792996644,36.94476102905894,97.32788744223942,163.795124264295,66.46723682205558
1638,14.142750134856215,28.75003955390423,0.7647528019875318,,0.23637565026358565,False,28.75003955390423,112.22661593546573,,126.36936607032195,157.74819563068272,,,31.37882956036077,112.22661593546573,157.74819563068272,45.521579695216985
1639,15.69684585519218,26.708276868849595,0.84775626672712,,0.15460875181899092,False,26.708276868849595,110.13807867542168,,125.83492453061386,155.14800332025368,,,29.313078789639818,110.13807867542168,155.14800332025368,45.009924644832
1640,13.86255110421365,36.125865055606965,0.7923449725089537,,0.2097629305198656,False,36.125865055606965,112.43444398881154,,126.29699509302519,165.58847013180284,,,39.29147503877765,112.43444398881154,165.58847013180284,53.1540261429913
1641,17.45928273168724,27.272314753441748,0.8123213479480433,0.1510784436146535,0.2988505582726172,True,27.272314753441748,111.42948233704618,67.27097948309077,128.88876506873342,157.7748332507536,90.50385376766283,61.61778558564265,28.886068182020182,67.27097948309077,157.7748332507536,90.50385376766283
1642,23.484005593355732,36.759961826584274,0.7000531441543149,,0.30828353362501326,False,36.759961826584274,102.27660608760792,,125.76061168096365,164.75558488283983,,,38.99497320187618,102.27660608760792,164.75558488283983,62.47897879523191
1644,18.734026293646224,29.275880683823402,0.8569686827348693,0.14046565192078375,0.2270789725665292,True,29.275880683823402,111.1669785782129,85.67355741176716,129.90100487185913,162.0278955064486,76.35433809468144,44.227447460091966,32.12689063458947,85.67355741176716,162.0278955064486,76.35433809468144
1645,22.659088559765806,27.821524014407487,0.9390322582840774,0.18797775350642454,0.19650003590275944,True,27.821524014407487,110.39685934348724,79.98827815100668,133.05594790325304,163.16576774025046,83.17748958924378,53.06766975224636,30.109819836997417,79.98827815100668,163.16576774025046,83.17748958924378
1648,18.00640764898101,47.81150448868246,0.970198764443996,0.40580629895004716,0.30931663285514555,True,47.81150448868246,115.14023046977444,107.31917320538642,133.14663811875545,179.79598925988404,72.47681605449762,25.827464913369027,46.64935114112859,107.31917320538642,179.79598925988404,72.47681605449762
1649,13.922482136021088,39.28819345769048,0.8053164766445033,0.15093465849474152,0.3122669398226464,True,39.28819345769048,113.35773515306343,102.01834834709088,127.28021728908452,167.99000370397417,65.97165535688329,25.26186894199364,40.70978641488965,102.01834834709088,167.99000370397417,65.97165535688329
1650,17.75963947936161,46.24953996320269,0.9977267824276614,0.34066150875344614,0.2813878984994558,True,46.24953996320269,115.17463204031357,106.37146650969123,132.93427151967518,178.60877951366015,72.23731300396892,26.562805009983947,45.674507993984975,106.37146650969123,178.60877951366015,72.23731300396892
1651,17.341804165512556,40.41184705914441,0.8308043581890052,0.051270357510537656,0.18034165521886225,True,40.41184705914441,111.98231043894474,59.85285224351263,129.3241146044573,173.11692363967924,113.26407139616661,69.47126236094466,43.79280903522195,59.85285224351263,173.11692363967924,113.26407139616661
1655,13.667463799670827,44.99734792182838,0.8808748210633948,,0.11050937276227202,False,44.99734792182838,114.17765769917446,,127.84512149884529,176.60114287562453,,,48.756021376779245,114.17765769917446,176.60114287562453,62.42348517645007
1657,14.034952935138378,42.83826000067957,0.7209423307156042,,0.27326944081634874,False,42.83826000067957,111.69066768022856,,125.72562061536694,170.79654390084966,,,45.07092328548272,111.69066768022856,170.79654390084966,59.1058762206211
1658,16.111079648345452,51.74870266140769,0.8160844222867635,,0.19098549487871608,False,51.74870266140769,112.70116222631327,,128.81224187465872,184.37399039512107,,,55.561748520462345,112.70116222631327,184.37399039512107,71.6728281688078
1659,14.542185812690818,31.33078895792991,0.7396019606034102,,0.24423092870742358,False,31.33078895792991,111.76902725289088,,126.3112130655817,160.42551596587305,,,34.11430290029135,111.76902725289088,160.42551596587305,48.65648871298217
1660,15.209166811006696,36.46013431462566,0.8162185006327871,,0.1523309847794534,False,36.46013431462566,113.33138130133719,,128.54054811234388,169.5289520980215,,,40.98840398567762,113.33138130133719,169.5289520980215,56.19757079668432
1661,14.577679717346669,39.40343097188523,0.8537265011716193,0.17271472253414177,0.26321741199539017,True,39.40343097188523,114.43413278731107,105.61514782419206,129.01181250465774,170.81912098349497,65.2039731593029,23.396664680465676,41.80730847883723,105.61514782419206,170.81912098349497,65.2039731593029
1663,18.134075949339476,37.33449229624654,0.7259533556792022,0.05857677493398006,0.28110116176279576,True,37.33449229624654,107.9693799004765,77.20573122541266,126.10345584981597,167.31804292603695,90.11231170062429,48.89772462440331,41.21458707622098,77.20573122541266,167.31804292603695,90.11231170062429
1664,12.598005202369194,32.166548979355255,0.8048341161059039,,0.18808519597605888,False,32.166548979355255,112.04756719366486,,124.64557239603405,159.51619132058428,,,34.87061892455023,112.04756719366486,159.51619132058428,47.46862412691942
1666,14.373841661699146,35.056809674429644,0.8396486372442404,,0.15996855148197986,False,35.056809674429644,108.65626591067894,,123.03010757237809,160.65281337648926,,,37.62270580411118,108.65626591067894,160.65281337648926,51.99654746581032
1667,12.933140153783029,33.44560243300677,0.75747944674329,0.09020338009937767,0.2957427018162776,True,33.44560243300677,113.73043099141402,91.58679903380086,126.66357114519705,161.73425426427087,70.14745523047002,35.076772111396195,35.07068311907382,91.58679903380086,161.73425426427087,70.14745523047002
1668,12.692260068430443,34.80969416917819,0.8571107982043242,0.3481340945206879,0.16674866114489106,True,34.80969416917819,115.14102357453137,105.28934876200249,127.83328364296182,163.1923263629874,57.9029776009849,22.543934880959327,35.35904272002557,105.28934876200249,163.1923263629874,57.9029776009849
1669,15.937248597061242,40.95436013989956,0.7196097131244565,,0.2485181472622796,False,40.95436013989956,111.48801773558067,,127.42526633264191,170.96761604876576,,,43.54234971612385,111.48801773558067,170.96761604876576,59.47959831318509
1670,12.689314191075567,31.011731829327772,0.8400695054094299,,0.15722683348232014,False,31.011731829327772,112.70365676051146,,125.39297095158703,159.4789185938147,,,34.08594764222768,112.70365676051146,159.4789185938147,46.77526183330325
1671,14.265504452514392,38.477984569498474,0.7344849519708105,0.05925371372350707,0.2918661934935852,True,38.477984569498474,111.63223138250255,91.3036147050669,125.89773583501695,166.34386523734287,75.04025053227596,34.59412112995004,40.44612940232592,91.3036147050669,166.34386523734287,75.04025053227596
1675,14.39910191391482,26.313646690155537,0.6795203953614097,,0.3141734309636448,False,26.313646690155537,111.20380864246796,,125.60291055638278,154.02745515289462,,,28.424544596511836,111.20380864246796,154.02745515289462,42.823646510426656
1676,15.843278250937246,53.10584081283483,0.8553167087752171,,0.15768539818917549,False,53.10584081283483,109.84783239068791,,125.69111064162516,181.84564558809367,,,56.154534946468516,109.84783239068791,181.84564558809367,71.99781319740576
1678,13.026753396182812,35.161528562347655,0.7902767235758283,0.09299774371621017,0.28286492357450543,True,35.161528562347655,114.3403139710829,103.75922437593098,127.36706736726572,164.04709193129636,60.28786755536538,23.607842991334735,36.680024564030646,103.75922437593098,164.04709193129636,60.28786755536538
1679,13.776966646587695,40.09453586506524,0.7895875816990691,,0.21907006958265896,False,40.09453586506524,112.5324348640885,,126.3094015106762,169.37651418193258,,,43.06711267125638,112.5324348640885,169.37651418193258,56.84407931784408
1680,14.17112075021862,32.43779399425567,0.7109184955088226,,0.2831308747913215,False,32.43779399425567,111.61498858556568,,125.7861093357843,160.36005118707206,,,34.573941851287756,111.61498858556568,160.36005118707206,48.745062601506376
1681,14.883252561607407,42.44325943488687,0.8002253266003405,,0.1905211769430396,False,42.44325943488687,111.81801710160718,,126.70126966321459,173.43491132538463,,,46.733641662170044,111.81801710160718,173.43491132538463,61.61689422377745
1682,18.015505667633093,37.99547265740634,0.7649847538817459,,0.2367861929521451,False,37.99547265740634,110.23471127573559,,128.25021694336868,169.67958635194742,,,41.42936940857874,110.23471127573559,169.67958635194742,59.44487507621183
1683,16.034029981066453,57.96567181974862,0.8473067253502854,,0.14412191469042013,False,57.96567181974862,113.54664923404559,,129.58067921511204,192.33787501860328,,,62.75719580349124,113.54664923404559,192.33787501860328,78.7912257845577
1684,12.647948555370533,37.09084727816344,0.7850155904629246,0.07508341540230967,0.2649185902033442,True,37.09084727816344,114.37632582501742,106.3427226864678,127.02427438038795,166.21416888961662,59.87144620314882,20.681551693920156,39.189894509228665,106.3427226864678,166.21416888961662,59.87144620314882
1685,13.898177974985941,47.16683891783413,0.8188956358448144,,0.18020433125502988,False,47.16683891783413,112.4839060923463,,126.38208406733224,175.95936063961722,,,49.57727657228497,112.4839060923463,175.95936063961722,63.475454547270914
1686,14.969799639022199,32.31603654041223,0.8282272282819948,0.10094801793715524,0.20651216682633233,True,32.31603654041223,113.07035898915169,73.29416605619531,128.04015862817388,164.11847194000518,90.82430588380987,54.745992571978576,36.078313311831295,73.29416605619531,164.11847194000518,90.82430588380987
1687,13.788454194940812,40.42140140226482,0.7528062467306929,,0.2542096655268531,False,40.42140140226482,112.7178658255208,,126.50632002046162,169.05762121577413,,,42.55130119531252,112.7178658255208,169.05762121577413,56.33975539025333
1690,13.457337577645433,25.720347675126334,0.7630439822613347,0.07269758811564608,0.2733376309278662,True,25.720347675126334,112.42670477638623,76.96479411383376,125.88404235403166,153.10652284765717,76.14172873382341,48.9192482401979,27.22248049362551,76.96479411383376,153.10652284765717,76.14172873382341
1691,13.691212523859946,25.49912636465986,0.6423222296041742,,0.3605623734300102,False,25.49912636465986,110.76615860349091,,124.45737112735085,151.22635284263535,,,26.768981715284497,110.76615860349091,151.22635284263535,40.46019423914444
1693,9.411008108221637,22.229937413439686,0.6441560263849784,0.097920796049901,0.43660974549626297,True,22.229937413439686,114.46732494023442,106.51992035309922,123.87833304845606,146.91266430725676,40.39274395415754,17.358412695356833,23.034331258800705,106.51992035309922,146.91266430725676,40.39274395415754
1695,15.516369015892252,25.362929506326765,0.9628314426791322,0.30288605633657517,0.2564963873453697,True,25.362929506326765,112.98372255848133,98.14589359514689,128.50009157437358,153.7047277565192,55.5588341613723,30.354197979226697,25.204636182145606,98.14589359514689,153.7047277565192,55.5588341613723
1697,12.821530787831108,50.09819904083898,0.8791382989081877,0.05200984835755751,0.15122621842254935,True,50.09819904083898,113.70899075702296,92.07192089901109,126.53052154485407,178.57327317429198,86.5013522752809,34.45860064584298,52.042751629437916,92.07192089901109,178.57327317429198,86.5013522752809
1698,16.659142071039923,37.29449565656077,0.8771122074321398,,0.13460256902931533,False,37.29449565656077,110.46808438639091,,127.12722645743084,167.9161113787956,,,40.788884921364755,110.46808438639091,167.9161113787956,57.44802699240468
1706,11.161105206678883,30.49668654213943,0.6368115765555912,,0.3604454797286797,False,30.49668654213943,114.39293012315667,,125.55403532983556,158.03594878118145,,,32.48191345134589,114.39293012315667,158.03594878118145,43.64301865802477
1709,17.93923888368471,60.81389931475658,0.9210576717921829,,0.09736010695120412,False,60.81389931475658,113.46494900506147,,131.40418788874618,198.25395760255594,,,66.84976971380976,113.46494900506147,198.25395760255594,84.78900859749447
1712,16.283084153892645,34.17247794326221,0.8671477968163381,,0.14716195936261267,False,34.17247794326221,111.5021400676285,,127.78522422152115,165.26007054011654,,,37.4748463185954,111.5021400676285,165.26007054011654,53.75793047248804
1713,33.83896758920075,53.16881633834598,0.8467807438838214,0.2993874603519241,0.33860213687842333,True,53.16881633834598,114.3873244712701,104.89355063608046,148.22629206047085,202.91732184531642,98.02377120923596,43.33274142439039,54.69102978484557,104.89355063608046,202.91732184531642,98.02377120923596
1720,12.677527727534596,43.291508572219925,0.8256114615614736,,0.18453457387381,False,43.291508572219925,114.01464360007802,,126.69217132761261,172.31674403198906,,,45.62457270437645,114.01464360007802,172.31674403198906,58.30210043191104
1721,14.703560124903035,43.39361036890145,0.8807863647669603,,0.12483180233742619,False,43.39361036890145,112.71316801529082,,127.41672814019385,174.85178720115942,,,47.43505906096557,112.71316801529082,174.85178720115942,62.138619185868606
1725,16.191304943634975,36.587814422034796,0.8446331367262372,,0.15435447473529795,False,36.587814422034796,113.49445765174772,,129.6857625953827,169.95424452791488,,,40.26848193253218,113.49445765174772,169.95424452791488,56.45978687616716
1726,14.628290491571391,30.09542574497891,0.8635393351871746,,0.1500352996424439,False,30.09542574497891,113.58006210566637,,128.20835259723776,161.52836838155142,,,33.320015784313654,113.58006210566637,161.52836838155142,47.948306275885045
1727,13.318019329644699,41.548322697573724,0.9118187739265773,0.1466496604794979,0.2094960345758088,True,41.548322697573724,114.21720144677765,100.46094697850671,127.53522077642235,170.6606600582044,70.19971307969769,27.074273797915637,43.12543928178205,100.46094697850671,170.6606600582044,70.19971307969769
1728,16.12631512356441,60.611429758920195,0.8479231177465711,,0.15667354717980386,False,60.611429758920195,115.0574312312281,,131.1837463547925,196.3990498635377,,,65.2153035087452,115.0574312312281,196.3990498635377,81.3416186323096
1733,14.272251438835909,35.14258768788997,0.8648215398746868,,0.13190846330315964,False,35.14258768788997,113.20120055537458,,127.47345199421049,167.0572773831399,,,39.58382538892941,113.20120055537458,167.0572773831399,53.85607682776532
1735,11.363622327940888,42.64050974844069,0.5519082411539316,,0.452445365222383,False,42.64050974844069,113.0975931438011,,124.461215471742,168.46534418685005,,,44.00412871510805,113.0975931438011,168.46534418685005,55.36775104304894
1736,20.013052794756547,51.670547794501346,0.7573433497636399,0.09431689566815149,0.1765941068744623,True,51.670547794501346,110.25326741174773,29.649328080639695,130.26632020650428,193.79779162966557,164.14846354902588,100.61699212586458,63.53147142316129,29.649328080639695,193.79779162966557,164.14846354902588
1737,14.728962926672693,40.80151947059977,0.8153444934012777,,0.21104618944367004,False,40.80151947059977,113.35091769500445,,128.07988062167715,172.02041819124372,,,43.94053756956657,113.35091769500445,172.02041819124372,58.669500496239266
1741,13.073800377907688,72.34927318533653,0.9422564004566318,0.1600880394412154,0.1622095670279614,True,72.34927318533653,114.54294178559557,92.77408639860658,127.61674216350326,201.45465534105085,108.68056894244427,34.842655764896676,73.83791317754759,92.77408639860658,201.45465534105085,108.68056894244427
1743,16.06741437822349,54.01650114234573,0.8517785956735503,0.054060571752347686,0.17393336544340066,True,54.01650114234573,113.22683315492468,78.2395093567305,129.29424753314817,187.51325797508792,109.27374861835743,51.05473817641767,58.21901044193976,78.2395093567305,187.51325797508792,109.27374861835743
1748,14.930084095098707,37.88716633713034,0.8072515914723323,,0.18900598408746072,False,37.88716633713034,114.03424020519519,,128.9643243002939,170.9698638774642,,,42.00553957717031,114.03424020519519,170.9698638774642,56.93562367226902
1749,15.517614684215289,38.45951023141822,0.8862703751064277,,0.09655525110834362,False,38.45951023141822,113.21189444462132,,128.7295091288366,179.0535902595098,,,50.32408113067319,113.21189444462132,179.0535902595098,65.84169581488848
1751,13.813486773245586,50.02452845656177,0.851144692733271,0.07327778551031006,0.18647630360182188,True,50.02452845656177,114.92782970407325,68.16152867905676,128.74131647731883,182.62436556622137,114.46283688716461,60.579787798262075,53.88304908890254,68.16152867905676,182.62436556622137,114.46283688716461
1752,11.523761085691149,24.646134215666763,0.6395433499774021,,0.36425382593456235,False,24.646134215666763,113.38681871171052,,124.91057979740167,151.11663190420336,,,26.206052106801693,113.38681871171052,151.11663190420336,37.72981319249284
1754,29.27618872349892,62.04073137619724,0.9537681687736805,0.15683030085368177,0.16047507420340856,True,62.04073137619724,115.4608325424045,107.37430958429711,144.73702126590342,210.82266565237575,103.44835606807864,37.362711681606314,66.08564438647232,107.37430958429711,210.82266565237575,103.44835606807864
1755,15.790747770320039,46.43442506669504,0.8778350648160091,,0.11528001919132635,False,46.43442506669504,114.31908737095223,,130.10983514127227,182.2177328169951,,,52.107897675722825,114.31908737095223,182.2177328169951,67.89864544604286
1760,16.293175052943454,65.12765731467218,0.7891967634363102,0.10966747723729886,0.23068035207238224,True,65.12765731467218,120.63035785756996,113.08464506570539,136.92353291051342,211.2646685320638,98.18002346635842,23.838887844808028,74.3411356215504,113.08464506570539,211.2646685320638,98.18002346635842
1767,23.074239176755825,67.6641889826304,0.9040134213000066,0.1717468941820426,0.05574161397658162,True,67.6641889826304,115.528332487942,106.78731262124289,138.60257166469782,215.71364512103892,108.92633249979603,31.81525904345493,77.1110734563411,106.78731262124289,215.71364512103892,108.92633249979603
1769,19.51086162516161,60.63859669697317,0.8554531567950976,,0.11605760429692036,False,60.63859669697317,112.47997650055599,,131.9908381257176,202.52397022036757,,,70.53313209464997,112.47997650055599,202.52397022036757,90.04399371981158
1774,17.916822613500855,68.83670816876494,0.74420808309877,,0.22450562798427554,False,68.83670816876494,114.89741932235815,,132.814241935859,211.02549749095158,,,78.21125555509258,114.89741932235815,211.02549749095158,96.12807816859343
1775,21.271537688026726,84.02065431849906,0.8391276789026285,,0.13737940866361797,False,84.02065431849906,108.12494791849214,,129.39648560651887,219.34048959661078,,,89.94400399009191,108.12494791849214,219.34048959661078,111.21554167811864
1792,14.98844251084546,33.0138267196937,0.8549615411214946,,0.13909626601939795,False,33.0138267196937,111.48589116684255,,126.47433367768801,164.26049746973058,,,37.78616379204257,111.48589116684255,164.26049746973058,52.77460630288803
1795,12.288230383963224,46.16597357366331,0.8189869696478097,,0.1749944307646364,False,46.16597357366331,112.90146808297727,,125.1896984669405,173.85574506078947,,,48.666046593848975,112.90146808297727,173.85574506078947,60.9542769778122
1800,13.020724386812304,30.670596251768018,0.7999452544961813,,0.19155675856026888,False,30.670596251768018,112.40438237755093,,125.42510676436324,158.8985736808815,,,33.47346691651826,112.40438237755093,158.8985736808815,46.49419130333057
1810,27.213428061856717,47.211007125968024,0.8408079322617102,0.3808257790556395,0.18321233427347638,True,47.211007125968024,113.80307205029655,99.30606050616399,141.01650011215327,189.49492463142695,90.18886412526297,41.71043960598928,48.47842451927369,99.30606050616399,189.49492463142695,90.18886412526297
1811,17.73414009845476,61.10550408787495,0.8348066627520269,,0.1265597255200096,False,61.10550408787495,113.43274817506995,,131.1668882735247,199.25195029687677,,,68.08506202335207,113.43274817506995,199.25195029687677,85.81920212180682
1812,21.23568428624364,61.80558741682171,0.7267659030659167,,0.18927172699685446,False,61.80558741682171,108.53162581130152,,129.76731009754516,207.47712562998404,,,77.70981553243888,108.53162581130152,207.47712562998404,98.94549981868252
1813,21.376377287880572,47.558206935873585,0.7639188057255157,0.05361353952134573,0.18762317499088155,True,47.558206935873585,109.22648278578338,80.25788658438013,130.60286007366395,191.3746128056762,111.11672622129608,50.34497348928382,60.77175273201226,80.25788658438013,191.3746128056762,111.11672622129608
1814,19.318628563744653,68.49800454962079,0.7513001934180257,,0.1810478717483791,False,68.49800454962079,113.63271974992713,,132.9513483136718,216.26522778967,,,83.31387947599822,113.63271974992713,216.26522778967,102.63250803974287
1815,12.170670072085557,59.24247072569298,0.8356311854111736,0.10383153922950938,0.18611090052705204,True,59.24247072569298,115.63207647519297,106.46457665060646,127.80274654727853,189.31299100735234,82.84841435674588,21.33816989667207,61.51024446007381,106.46457665060646,189.31299100735234,82.84841435674588
1816,17.66735148818637,57.82896408840145,0.74130406440214,,0.20814505392318594,False,57.82896408840145,113.4594761728525,,131.12682766103887,200.29939159233032,,,69.17256393129145,113.4594761728525,200.29939159233032,86.83991541947782
1817,17.70381354307723,61.280883973720364,0.8232346858222588,,0.1371633167907521,False,61.280883973720364,113.5887196607819,,131.29253320385914,205.06575396101806,,,73.77322075715892,113.5887196607819,205.06575396101806,91.47703430023616
1818,13.982296247745765,31.9832566031711,0.8562698419938882,,0.1347860781906567,False,31.9832566031711,112.47438374313992,,126.45667999088569,162.87793315112475,,,36.42125316023906,112.47438374313992,162.87793315112475,50.403549407984826
1819,13.395127798435027,44.315649007206815,0.8201270356774848,0.09256737868598319,0.23796518818868084,True,44.315649007206815,113.5336893514516,95.6314384284803,126.92881714988663,173.4867057426005,77.8552673141202,31.297378721406332,46.557888592713866,95.6314384284803,173.4867057426005,77.8552673141202
1820,17.675213633578636,47.79721752018392,0.5893023333273075,,0.38146492034010226,False,47.79721752018392,109.45322332639189,,127.12843695997053,177.95190291416878,,,50.823465954198255,109.45322332639189,177.95190291416878,68.49867958777689
1821,13.312912106860054,32.330334295655575,0.8031898110433108,,0.19050084605945217,False,32.330334295655575,113.018148298523,,126.33106040538306,162.08052509078215,,,35.74946468539909,113.018148298523,162.08052509078215,49.062376792259144
1822,13.186297802514247,75.21194779191686,0.8241244078998746,0.12563153064157773,0.21770032186007082,True,75.21194779191686,115.28328139265713,108.04726663476465,128.46957919517138,208.25896046624572,100.21169383148107,20.422312560406723,79.78938127107435,108.04726663476465,208.25896046624572,100.21169383148107
1823,17.97785473775393,64.60840579993132,0.9052633130664848,,0.07083455686254059,False,64.60840579993132,112.83800975080094,,130.81586448855487,214.46714092050414,,,83.65127643194927,112.83800975080094,214.46714092050414,101.6291311697032
1824,18.58521127163334,64.33540247306874,0.903946590246118,,0.05227259702825471,False,64.33540247306874,114.50798869126996,,133.0931999629033,221.5197016347544,,,88.4265016718511,114.50798869126996,221.5197016347544,107.01171294348444
1825,17.500643276356143,65.92042533601904,0.802639063057176,0.06512149368893161,0.1735898031960046,True,65.92042533601904,113.62076619004593,89.51122969554721,131.12140946640207,206.8525183212174,117.34128862567017,41.610179770854856,75.73110885481532,89.51122969554721,206.8525183212174,117.34128862567017
1826,16.838256939732332,73.08029393227557,0.8428163356205947,0.32388472284460346,0.12898570667890896,True,73.08029393227557,115.99911759927679,106.2665272602343,132.83737453900912,208.4779747295296,102.2114474692953,26.57084727877482,75.64060019052047,106.2665272602343,208.4779747295296,102.2114474692953
1827,18.065346075916054,27.028534790665333,0.7672671477375346,0.10914408793748354,0.2778387001202659,True,27.028534790665333,108.69368778374681,61.5265250021994,126.75903385966286,155.9382987722959,94.41177377009649,65.23250885746347,29.17926491263303,61.5265250021994,155.9382987722959,94.41177377009649
