neuron_id,n_pre,n_post,Mean_pre,Mean_post,Diff,U,p,neuron_type,session_name,group_name
2340,600.0,1199.0,3.079018521627101e-16,-0.3669969065977404,-0.36699690659774076,397686.0,8.322951410988608e-05,SR,acute_15,acute_saline
2344,600.0,1199.0,4.7369515717340015e-17,0.006392999184511757,0.00639299918451171,368410.5,0.3853242055321374,FF,acute_15,acute_saline
2347,600.0,1199.0,4.7369515717340015e-17,0.24311819278221666,0.2431181927822166,336828.5,0.021737241013182477,SIR,acute_15,acute_saline
2348,600.0,1199.0,4.7369515717340015e-17,0.64719817798086,0.64719817798086,327245.0,2.8513081520543337e-05,SIR,acute_15,acute_saline
2350,600.0,1199.0,9.473903143468003e-17,-0.6036962985544849,-0.603696298554485,467397.0,1.0677640066650267e-25,FF,acute_15,acute_saline
2352,600.0,1199.0,-1.1842378929335004e-17,0.0608768541417657,0.06087685414176571,386237.0,0.0028614465697255572,FF,acute_15,acute_saline
2353,600.0,1199.0,-7.105427357601002e-17,0.41513996297012556,0.4151399629701256,349614.5,0.3236495726997889,SR,acute_15,acute_saline
2354,600.0,1199.0,-1.1842378929335004e-17,0.2797173508086827,0.2797173508086827,314573.5,7.540216924946357e-07,SR,acute_15,acute_saline
2359,600.0,1199.0,-2.960594732333751e-17,-0.3222964662870655,-0.32229646628706543,405790.0,5.898151084566946e-08,SR,acute_15,acute_saline
2360,600.0,1199.0,-5.329070518200751e-17,-0.29644836489171816,-0.2964483648917181,396962.5,0.00021857901572955573,SIR,acute_15,acute_saline
2361,600.0,1199.0,-7.697546304067752e-17,0.5254070242192184,0.5254070242192185,256133.0,4.7477870915429135e-25,SR,acute_15,acute_saline
2362,600.0,1199.0,-4.3816802038539513e-16,3.160604337560208,3.1606043375602084,47355.5,1.4089202658102038e-199,SIR,acute_15,acute_saline
2431,600.0,1199.0,1.1842378929335004e-17,0.16558179262133943,0.16558179262133943,297885.5,4.996041465134528e-26,SR,acute_01,acute_citalopram
2434,600.0,1199.0,1.376676550535194e-16,-0.9251438776469093,-0.9251438776469094,560580.0,7.084442889898765e-97,FF,acute_01,acute_citalopram
2435,600.0,1199.0,-8.881784197001253e-17,-1.021856938262246,-1.021856938262246,553131.5,1.0916660312844027e-84,SIR,acute_01,acute_citalopram
2436,600.0,1199.0,8.881784197001253e-17,-0.6065793227951093,-0.6065793227951094,498289.5,1.9905270906010692e-59,SIR,acute_01,acute_citalopram
2440,600.0,1199.0,5.921189464667502e-18,0.2737333149146431,0.2737333149146431,350055.0,0.00330036449934888,FF,acute_01,acute_citalopram
2445,600.0,1199.0,-2.279657943896988e-16,-2.369798777841464,-2.3697987778414635,478001.0,1.1236947138336551e-31,SR,acute_01,acute_citalopram
2447,600.0,1199.0,-1.4802973661668753e-16,-4.3677856175301315,-4.3677856175301315,716143.0,3.903775920416579e-296,SR,acute_01,acute_citalopram
2448,600.0,1199.0,2.3684757858670008e-17,-1.1764824179238158,-1.1764824179238158,639013.0,1.6966383943433793e-190,SIR,acute_01,acute_citalopram
2450,600.0,1199.0,9.473903143468003e-17,-2.581636960963023,-2.581636960963023,600481.5,5.139730068216741e-125,SIR,acute_01,acute_citalopram
2451,600.0,1199.0,-8.881784197001253e-18,1.186582622293701,1.186582622293701,344082.0,8.948051615800014e-07,SIR,acute_01,acute_citalopram
2452,600.0,1199.0,0.0,-0.9944987245954499,-0.9944987245954499,534284.5,1.7946944150441e-67,SR,acute_01,acute_citalopram
2454,600.0,1199.0,-1.8947806286936006e-16,-1.9298304627450584,-1.9298304627450582,483669.5,1.1779329520255851e-34,FF,acute_01,acute_citalopram
2455,600.0,1199.0,-1.0658141036401502e-16,-1.913328872193585,-1.913328872193585,636059.0,2.632272391989634e-164,FF,acute_01,acute_citalopram
2457,600.0,1199.0,-7.105427357601002e-17,-0.5682323434052838,-0.5682323434052837,596983.0,3.4123391645234256e-129,SIR,acute_01,acute_citalopram
2458,600.0,1199.0,-4.2928623618839387e-16,-5.668018138327962,-5.668018138327962,504583.5,6.70274447539688e-47,SIR,acute_01,acute_citalopram
2522,600.0,1199.0,0.0,0.7113656967069503,0.7113656967069503,272523.5,3.4907305376175034e-27,SR,acute_12,acute_saline
2523,600.0,1199.0,1.1842378929335004e-17,-1.3243160136238419,-1.3243160136238419,591787.0,3.725091532417929e-114,SIR,acute_12,acute_saline
2525,600.0,1199.0,3.138230416273776e-16,-0.5177103384019055,-0.5177103384019058,459591.5,1.056100927714191e-23,SR,acute_12,acute_saline
2528,600.0,1199.0,4.7369515717340015e-17,-0.00682853818645515,-0.006828538186455198,361655.0,0.8492385926331053,SR,acute_12,acute_saline
2531,600.0,1199.0,1.0658141036401502e-16,-0.6380340935948511,-0.6380340935948512,486273.5,1.6053120634134892e-36,SR,acute_12,acute_saline
2533,600.0,1199.0,-7.697546304067752e-17,-0.2951063463912865,-0.29510634639128647,424538.0,3.057342504798448e-11,SIR,acute_12,acute_saline
2544,600.0,1199.0,3.552713678800501e-17,-0.36881231274774506,-0.3688123127477451,459657.0,1.0531142059754816e-23,SIR,acute_12,acute_saline
2546,600.0,1199.0,-5.921189464667501e-17,0.12276371324267728,0.12276371324267733,352674.0,0.09879973239398467,SIR,acute_12,acute_saline
2548,600.0,1199.0,2.0724163126336256e-16,-0.7851186064608228,-0.785118606460823,484138.0,2.8170054148823622e-36,SR,acute_12,acute_saline
2551,600.0,1199.0,4.7369515717340015e-17,-0.06929382496183091,-0.06929382496183095,357978.5,0.5528379710280822,SR,acute_12,acute_saline
2558,600.0,1199.0,-2.0132044179869504e-16,-0.4697465518557067,-0.46974655185570646,449508.0,4.021460578381258e-19,SR,acute_12,acute_saline
2559,600.0,1199.0,-1.1842378929335004e-17,-0.23792970056570065,-0.23792970056570065,417862.0,1.692089661186825e-08,SIR,acute_12,acute_saline
2560,600.0,1199.0,-4.144832625267251e-17,-2.4238382108902323,-2.4238382108902323,660546.0,1.4210396598263504e-200,SR,acute_12,acute_saline
2562,600.0,1199.0,5.861977570020827e-16,0.62736066073803,0.6273606607380294,257439.5,3.251541026492194e-27,SR,acute_12,acute_saline
2566,600.0,1199.0,-1.1842378929335004e-17,-0.23809565923483533,-0.23809565923483533,423573.5,4.696960435702248e-10,SR,acute_12,acute_saline
2567,600.0,1199.0,-8.881784197001253e-17,-1.362813174977941,-1.362813174977941,564188.5,9.735204390732636e-91,SR,acute_12,acute_saline
2569,600.0,1199.0,-7.105427357601002e-17,0.34921874657346574,0.3492187465734658,266214.0,8.549444934671992e-20,SR,acute_12,acute_saline
2570,600.0,1199.0,1.0658141036401502e-16,-0.17771618335332579,-0.1777161833533259,400372.0,8.387758405785037e-05,SIR,acute_12,acute_saline
2571,600.0,1199.0,1.0658141036401502e-16,-0.8877697744680599,-0.88776977446806,517492.5,4.738762919028182e-56,SR,acute_12,acute_saline
2573,600.0,1199.0,-2.960594732333751e-17,-0.5871695512325332,-0.5871695512325332,480169.5,8.010478833028794e-34,SR,acute_12,acute_saline
2574,600.0,1199.0,-1.8947806286936006e-16,-0.009476298505902096,-0.009476298505901906,340151.0,0.05917880949521219,SR,acute_12,acute_saline
2575,600.0,1199.0,4.3816802038539513e-16,-2.553315961934364,-2.5533159619343646,613951.0,1.113416716188918e-134,SR,acute_12,acute_saline
2577,600.0,1199.0,8.289665250534503e-17,-0.7660459057015416,-0.7660459057015417,510922.0,3.516966647832728e-48,SR,acute_12,acute_saline
2578,600.0,1199.0,1.1842378929335003e-16,-1.5221169293872305,-1.5221169293872308,642768.0,3.9693759250257156e-165,SR,acute_12,acute_saline
2585,600.0,1199.0,8.289665250534503e-17,1.7610321034539909,1.7610321034539909,141729.0,1.6091586540107678e-98,SIR,acute_12,acute_saline
2586,600.0,1199.0,4.7369515717340015e-17,-0.7890769562544556,-0.7890769562544556,551500.0,1.159592540103959e-78,SIR,acute_12,acute_saline
2587,600.0,1199.0,1.4210854715202004e-16,1.4100481461105663,1.410048146110566,112530.5,8.75643357486568e-126,SIR,acute_12,acute_saline
2588,600.0,1199.0,-4.7369515717340015e-17,3.08627051936214,3.08627051936214,236002.5,2.142684084574255e-52,SIR,acute_12,acute_saline
2589,600.0,1199.0,-5.921189464667501e-17,1.846216756269039,1.846216756269039,145863.0,5.74674040095848e-102,SR,acute_12,acute_saline
2590,600.0,1199.0,1.7763568394002505e-17,-1.320144733567523,-1.320144733567523,613166.5,6.64676983069674e-162,SIR,acute_12,acute_saline
2592,600.0,1199.0,-1.8947806286936006e-16,-0.2413470455771582,-0.241347045577158,464945.0,2.73271097704699e-24,FF,acute_11,acute_saline
2593,600.0,1199.0,-1.7763568394002506e-16,-0.21991740496554263,-0.21991740496554246,331794.5,0.007013242986928445,FF,acute_11,acute_saline
2594,600.0,1199.0,-4.7369515717340015e-17,2.924377753889983,2.924377753889983,139290.0,2.2331975689835353e-103,SIR,acute_11,acute_saline
2595,600.0,1199.0,-5.921189464667501e-17,0.35350081297045594,0.353500812970456,363826.5,0.5631285866246679,SIR,acute_11,acute_saline
2596,600.0,1199.0,-5.447494307494101e-16,-2.979433780458837,-2.9794337804588364,567401.5,8.101456756797221e-90,FF,acute_11,acute_saline
2598,600.0,1199.0,-1.5395092608135505e-16,2.585404109308632,2.585404109308632,149625.5,6.658735611823774e-93,SR,acute_11,acute_saline
2601,600.0,1199.0,7.105427357601002e-17,-0.4803277776631195,-0.48032777766311957,483849.5,2.439821705311155e-41,SIR,acute_11,acute_saline
2603,600.0,1199.0,-4.7369515717340015e-17,-0.350990535069151,-0.35099053506915096,484419.5,2.718058748545327e-41,SIR,acute_11,acute_saline
2604,600.0,1199.0,2.3684757858670006e-16,-0.6238757220028397,-0.6238757220028399,481420.0,1.1938202610971016e-32,SR,acute_11,acute_saline
2605,600.0,1199.0,7.253457094217689e-17,0.09133589163229938,0.09133589163229931,361083.0,0.8912183901754755,SIR,acute_11,acute_saline
2606,600.0,1199.0,1.6579330501069005e-16,-0.024116801633857158,-0.024116801633857324,383581.5,0.014702276587232157,SIR,acute_11,acute_saline
2607,600.0,1199.0,-2.3684757858670008e-17,1.8661360442959838,1.8661360442959838,100349.5,2.306484468876296e-139,FF,acute_11,acute_saline
2608,600.0,1199.0,-2.6645352591003756e-17,7.93018176004008,7.93018176004008,76977.5,2.748987235839806e-175,SIR,acute_11,acute_saline
2609,600.0,1199.0,0.0,3.713711532871344,3.713711532871344,317541.5,2.2046133103268515e-05,SIR,acute_11,acute_saline
2610,600.0,1199.0,7.342274936187702e-16,-0.35340375096045046,-0.3534037509604512,408161.5,2.9801449116861327e-06,FF,acute_11,acute_saline
2611,600.0,1199.0,1.6579330501069005e-16,-1.7931508235892273,-1.7931508235892275,623150.0,4.136016487020459e-142,FF,acute_11,acute_saline
2612,600.0,1199.0,-1.5395092608135505e-16,-1.0980812027232738,-1.0980812027232736,557242.0,1.0839760291154407e-83,SR,acute_11,acute_saline
2613,600.0,1199.0,1.0776564825694853e-15,-0.07617946312279902,-0.0761794631228001,375812.5,0.11660323605717082,FF,acute_11,acute_saline
2616,600.0,1199.0,1.7763568394002505e-17,1.0241714406137403,1.0241714406137403,265117.5,3.6699891282556994e-24,FF,acute_11,acute_saline
2617,600.0,1199.0,7.105427357601002e-17,-0.5258722681113248,-0.5258722681113249,481573.5,1.433274718148755e-44,SIR,acute_11,acute_saline
2618,600.0,1199.0,1.6579330501069005e-16,0.5306600601096152,0.5306600601096151,321358.5,0.00019078492773677154,SIR,acute_11,acute_saline
2619,600.0,1199.0,9.473903143468003e-17,0.7540108664028127,0.7540108664028126,231244.0,6.491730907737839e-37,SIR,acute_11,acute_saline
2620,600.0,1199.0,-1.1842378929335003e-16,-0.7987489945467703,-0.7987489945467702,526598.5,1.170456616956636e-60,SIR,acute_11,acute_saline
2621,600.0,1199.0,-2.3684757858670008e-17,0.668732794035797,0.668732794035797,263423.5,1.3259832534313443e-25,SIR,acute_11,acute_saline
2622,600.0,1199.0,-1.3026616822268503e-16,0.024441242870734438,0.02444124287073457,365039.0,0.5991832027184765,SR,acute_11,acute_saline
2623,600.0,1199.0,-3.1974423109204507e-16,0.350911246204171,0.35091124620417136,418758.0,1.1367968296033199e-08,FF,acute_11,acute_saline
2624,600.0,1199.0,-2.3684757858670008e-17,-0.02041240742372049,-0.020412407423720465,359999.5,0.6180049790239173,FF,acute_11,acute_saline
2625,600.0,1199.0,-7.105427357601002e-17,1.6834772571274494,1.6834772571274494,221583.5,2.682237373683631e-41,SR,acute_11,acute_saline
2626,600.0,1199.0,-2.3684757858670008e-17,-0.9996380259041452,-0.9996380259041452,575205.0,1.48766056699177e-96,SIR,acute_11,acute_saline
2627,600.0,1199.0,-3.848773152033876e-17,-0.3298683757121543,-0.32986837571215427,433264.0,2.4191956888451944e-13,SIR,acute_11,acute_saline
2628,600.0,1199.0,-3.552713678800501e-17,0.30325978119714936,0.3032597811971494,326276.5,0.0002656582054496578,SIR,acute_11,acute_saline
2629,600.0,1199.0,-8.289665250534503e-17,-0.2963412541151033,-0.29634125411510326,418543.0,3.015516141584979e-10,SIR,acute_11,acute_saline
2630,600.0,1199.0,1.6579330501069005e-16,0.48330142309463725,0.4833014230946371,264224.0,2.616904645850924e-20,FF,acute_11,acute_saline
2634,600.0,1199.0,-5.329070518200751e-17,2.6908759351996276,2.6908759351996276,133824.0,3.609051256760004e-119,SIR,acute_11,acute_saline
