Method,MI
Shuffled,0.02112191600381777
Shuffled,0.014192724914997457
Shuffled,0.008616309054252425
Shuffled,0.004187935117324598
Shuffled,0.0024168604422169504
Shuffled,0.003914331889111111
Shuffled,0.01547951957309926
Shuffled,0.0025032750526459424
Shuffled,0.016537399590712903
Shuffled,0.004452785191841807
Shuffled,0.010730603786233514
Shuffled,0.01466909604352451
Shuffled,0.010380917597350242
Shuffled,0.001258053130244463
Shuffled,0.011192200541402963
Shuffled,0.007936453187106812
Shuffled,0.006868142360827875
Shuffled,0.021298286993960414
Shuffled,0.014485943015398822
Shuffled,0.005997551384623739
Shuffled,0.022518913673761964
Shuffled,0.009238087598745906
Shuffled,0.006374181392021866
Shuffled,0.004071598081076849
Shuffled,0.005165177031912244
Shuffled,0.01442940144546545
Shuffled,0.004488058369558817
Shuffled,0.006728560881491791
Shuffled,0.003536494343010177
Shuffled,0.008860591567125264
Shuffled,0.009124604759180949
Shuffled,0.0035955917081464672
Shuffled,0.00550211008426732
Shuffled,0.004873001317386549
Shuffled,0.002012114765919948
Shuffled,0.0032316146204635354
Shuffled,0.00980998910243372
Shuffled,0.006590101846105756
Shuffled,0.006805068646475176
Shuffled,0.004997875249237338
Shuffled,0.01428723582421354
Shuffled,0.002431764728687419
Shuffled,0.007965109598021894
Shuffled,0.007386001920001495
Shuffled,0.0031379239505107404
Shuffled,0.007177138368482494
Shuffled,0.0036454203406495744
Shuffled,0.009343142847857533
Shuffled,0.0050084512676779325
Shuffled,0.002899363522466225
Shuffled,0.005396882357007138
Shuffled,0.0019120329480439568
Shuffled,0.01347360672898229
Shuffled,0.010795350340051899
Shuffled,0.00329421626368126
Shuffled,0.005425360566883836
Shuffled,0.0010113791575559472
Shuffled,0.0020435377128966703
Shuffled,0.003059958604266777
Shuffled,0.013880294187671616
Shuffled,0.0032446729166822064
Shuffled,0.011575615306173764
Shuffled,0.008108489864075724
Shuffled,0.00897527545882787
Shuffled,0.010425419578470596
Shuffled,0.011702905219019344
Shuffled,0.010635083427050093
Shuffled,0.012230868526064531
Shuffled,0.0025502325215442656
Shuffled,0.000933490648113322
Shuffled,0.011846287841978387
Shuffled,0.004561400106770447
Shuffled,0.005397285477189748
Shuffled,0.01087193529200764
Shuffled,0.005216451050268467
Shuffled,0.003917967393482241
Shuffled,0.004726726716633767
Shuffled,0.0073257522715352436
Shuffled,0.005288610698017976
Shuffled,0.013566248971180223
Shuffled,0.003643484038324596
Shuffled,0.003653649817613569
Shuffled,0.0175520030831062
Shuffled,0.002334687915805378
Shuffled,0.009092698722982698
Shuffled,0.004024925693947828
Shuffled,0.022085964554384052
Shuffled,0.011336522993201453
Shuffled,0.008738280862885889
Shuffled,0.008618849025458175
Shuffled,0.018898053968092826
Shuffled,0.015348619959612134
Shuffled,0.0074706221692080466
Shuffled,0.002001987293014207
Shuffled,0.020765213488366185
Shuffled,0.006571922519320511
Shuffled,0.00892029649906026
Shuffled,0.0027672744809700833
Shuffled,0.0026983624485431568
Shuffled,0.017261976236086662
Shuffled,0.0031883158322548732
Shuffled,0.009915646580045206
Shuffled,0.024024614971458996
Shuffled,0.006024148818359054
Shuffled,0.004452785191841807
Shuffled,0.014814675895898147
Shuffled,0.021321690568510257
Shuffled,0.0003764370344035983
Shuffled,0.008712537324392144
Shuffled,0.023133965490806402
Shuffled,0.01486039733140472
Shuffled,0.009651208806457257
Shuffled,0.0057434921833335595
Shuffled,0.008239177295978006
Shuffled,0.010703010787171952
Shuffled,0.016295131911717345
Shuffled,0.005372536494852115
Shuffled,0.005536445042140015
Shuffled,0.004346612236095587
Shuffled,0.006234013122116133
Shuffled,0.010792630543293269
Shuffled,0.003546116950710887
Shuffled,0.0036191623402172246
Shuffled,0.006505676310746833
Shuffled,0.018273179359563907
Shuffled,0.013243967789770411
Shuffled,0.005772055499259798
Shuffled,0.005117243847805875
Shuffled,0.009531462476230712
Shuffled,0.019644955792073454
Shuffled,0.010050266545661435
Shuffled,0.009563150807160803
Shuffled,0.007444246115908298
Shuffled,0.0023083703974324243
Shuffled,0.016283448901333153
Shuffled,0.0028823398621508067
Shuffled,0.01605417784001026
Shuffled,0.005671226367778004
Shuffled,0.001793028974230726
Shuffled,0.005803571362304721
Shuffled,0.004073995481616993
Shuffled,0.018696915736713254
Shuffled,0.0071885715995814725
Shuffled,0.00138627318255663
Shuffled,0.0035835389578021404
Shuffled,0.015574194356160143
Shuffled,0.0011752909280811075
Shuffled,0.0013683756315208129
Shuffled,0.006419419555975414
Shuffled,0.0038725172235279937
Shuffled,0.008631088259129727
Shuffled,0.007521363726329083
Shuffled,0.007710369330062888
Shuffled,0.021381155361815812
Shuffled,0.0059376270293238775
Shuffled,0.0058802708899133305
Shuffled,0.008886597440722122
Shuffled,0.009183076143179814
Shuffled,0.01643764117597185
Shuffled,0.010429948456275318
Shuffled,0.014760048533709005
Shuffled,0.010823015303235817
Shuffled,0.013783765892498578
Shuffled,0.006524190344314951
Shuffled,0.008931043194437771
Shuffled,0.011111501769467666
Shuffled,0.012123876980185466
Shuffled,0.01405823118596787
Shuffled,0.00862119983644205
Shuffled,0.007325995816223285
Shuffled,0.0046242335247697886
Shuffled,0.007029035512445603
Shuffled,0.0033812798927502496
Shuffled,0.0020366699030047453
Shuffled,0.009478789090521661
Shuffled,0.02144836387305339
Shuffled,0.006716395450925311
Shuffled,0.013284359843788202
Shuffled,0.00872696649466631
Shuffled,0.007771307252800952
Shuffled,0.01625295302008488
Shuffled,0.02324378624150164
Shuffled,0.023010728518034262
Shuffled,0.0018730771168938287
Shuffled,0.011887581109846002
Shuffled,0.011471231560619466
Shuffled,0.007898353149900755
Shuffled,0.015283624815700322
Shuffled,0.004976114790434444
Shuffled,0.008620023171397512
Shuffled,0.008329037830645064
Shuffled,0.012230962476462215
Shuffled,0.009680877006880528
Shuffled,0.0068664946663016535
Shuffled,0.001653670535795626
Shuffled,0.0033659703684204845
Shuffled,0.0022731039018461796
Shuffled,0.0013699507528953936
Shuffled,0.006347359443506756
Shuffled,0.012209181413161047
Shuffled,0.005404630816858991
Shuffled,0.0026863356073334177
Shuffled,0.008779485503391138
Shuffled,0.008801152205381468
Shuffled,0.020563179082908
Shuffled,0.006030965464303928
Shuffled,0.013246892588537229
Shuffled,0.012844463309189258
Shuffled,0.012483527572919262
Shuffled,0.010854191153246262
Shuffled,0.011289198277370474
Shuffled,0.0024968708573843146
Shuffled,0.02092754593004717
Shuffled,0.02311576075338445
Shuffled,0.007286059776248521
Shuffled,0.007905647435802715
Shuffled,0.009777651358562345
Shuffled,0.0014924956845154547
Shuffled,0.005574836658098492
Shuffled,0.023567007145108523
Shuffled,0.010848579964868543
Shuffled,0.006406082553475773
Shuffled,0.0047114156031025645
Shuffled,0.011095217589712575
Shuffled,0.014187406325233992
Shuffled,0.012833395582103141
Shuffled,0.007824128107250028
Shuffled,0.0034746156938157413
Shuffled,0.0026863356073334177
Shuffled,0.012811298032052415
Shuffled,0.004119880974143536
Shuffled,0.006755018762940518
Shuffled,0.0022733510438199267
Shuffled,0.0048421735147088085
Shuffled,0.004665052903228495
Shuffled,0.006904643959638357
Shuffled,0.023675853124662694
Shuffled,0.005496901152835437
Shuffled,0.01234548588633852
Shuffled,0.008303147436235392
Shuffled,0.006665914876559292
Shuffled,0.013483496034164488
Shuffled,0.002311425668649031
Shuffled,0.0013640111505688335
Shuffled,0.008122756899503342
Shuffled,0.0030861834811334865
Shuffled,0.011167860889359754
Shuffled,0.004411674883229411
Shuffled,0.0034622885373494228
Shuffled,0.0030747560785783223
Shuffled,0.008450668027114416
Shuffled,0.0033954289158138473
Shuffled,0.006521707041364594
Shuffled,0.005130386364625622
Shuffled,0.005334907657324792
Shuffled,0.01224208079118938
Shuffled,0.008781350173653973
Shuffled,0.006377995678458426
Shuffled,0.0014785552564368643
Shuffled,0.010371889830184722
Shuffled,0.0028176427310793173
Shuffled,0.009970840994335761
Shuffled,0.0032114116113911018
Shuffled,0.000640190741223623
Shuffled,0.032921697918121114
Shuffled,0.004424657178472319
Shuffled,0.00118292032473169
Shuffled,0.015338974812391451
Shuffled,0.012563020498885025
Shuffled,0.005075065780873522
Shuffled,0.0018730771168938287
Shuffled,0.002387981406377082
Shuffled,0.012006314665123863
Shuffled,0.01836280081617793
Shuffled,0.005314831826226218
Shuffled,0.0017368495357110991
Shuffled,0.006158066576233079
Shuffled,0.009855023970206586
Shuffled,0.008191342391857453
Shuffled,0.000806178793339718
Shuffled,0.0009916585569887948
Shuffled,0.0026135019459843367
Shuffled,0.013994840556041069
Shuffled,0.008822849453776399
Shuffled,0.003294782128322543
Shuffled,0.01465132365832085
Shuffled,0.02737992166352024
Shuffled,0.011271163082636676
Shuffled,0.0030945180888883317
Shuffled,0.012435838534978733
Shuffled,0.005562800670817991
Shuffled,0.011636655090176362
Shuffled,0.014871035593628124
Shuffled,0.006335666180911137
Shuffled,0.01380117710240214
Shuffled,0.009577956515264219
Shuffled,0.006234013122116133
Shuffled,0.017397582685573648
Shuffled,0.009947357709384763
Shuffled,0.005044041436122776
Shuffled,0.00818176024707934
Shuffled,0.008602147270254101
Shuffled,0.01181456263498927
Shuffled,0.0027219778744367595
Shuffled,0.0052883655946575625
Shuffled,0.007298004437908526
Shuffled,0.015632137008318114
Shuffled,0.0065953563679090055
Shuffled,0.008896452426738255
Shuffled,0.009329999374240727
Shuffled,0.0031544577901749804
Shuffled,0.011278261442150495
Shuffled,0.005833028338121993
Shuffled,0.009571372508231896
Shuffled,0.00430727874874498
Shuffled,0.006038698583719276
Shuffled,0.0026444543689252697
Shuffled,0.0019188452677144918
Shuffled,0.013403485772677665
Shuffled,0.0025561636480108396
Shuffled,0.0028214675600086447
Shuffled,0.002001157558978034
Shuffled,0.013384700143500655
Shuffled,0.014547261427098834
Shuffled,0.0019505595587903102
Shuffled,0.004381798566440609
Shuffled,0.007377961170568326
Shuffled,0.019401843058188428
Shuffled,0.017514636114460608
Shuffled,0.0015686885480609425
Shuffled,0.03009481689797522
Shuffled,0.003808372653577058
Shuffled,0.020898509341813726
Shuffled,0.00481594082944084
Shuffled,0.007089210591231437
Shuffled,0.007182677968334106
Shuffled,0.004305201014453669
Shuffled,0.0024191375322232256
Shuffled,0.005171321519925581
Shuffled,0.002030006833963649
Shuffled,0.0017706938512554171
Shuffled,0.004281074401321194
Shuffled,0.01509041893047626
Shuffled,0.006327606871156272
Shuffled,0.0017368495357110991
Shuffled,0.006042092732644333
Shuffled,0.005385484646753508
Shuffled,0.00315879507000294
Shuffled,0.0032987245922116715
Shuffled,0.005278644248328662
Shuffled,0.014298179613778675
Shuffled,0.017705735333513953
Shuffled,0.0032190799128830605
Shuffled,0.003379665280410865
Shuffled,0.004716542728104095
Shuffled,0.0030657360377527865
Shuffled,0.010960085603273384
Shuffled,0.005067951149875849
Shuffled,0.019848073146762013
Shuffled,0.0026162461537183046
Shuffled,0.012145631136425278
Shuffled,0.00211568019013339
Shuffled,0.014102542548093358
Shuffled,0.010412850214391728
Shuffled,0.0038860467489710837
Shuffled,0.0023300472209061007
Shuffled,0.004263714639052535
Shuffled,0.01755622502766538
Shuffled,0.005177325220922208
Shuffled,0.0023076566717487312
Shuffled,0.02847597477552763
Shuffled,0.008305961312476212
Shuffled,0.009344448825702456
Shuffled,0.010052144992935913
Shuffled,0.00239173563194936
Shuffled,0.011427925443285192
Shuffled,0.00856517656896591
Shuffled,0.011362032343312706
Shuffled,0.008770173762012945
Shuffled,0.006643314098966513
Shuffled,0.008609987918988565
Shuffled,0.009539550868646302
Shuffled,0.0007885595337663309
Shuffled,0.009636477973983565
Shuffled,0.010522278741025584
Shuffled,0.015316673759833394
Shuffled,0.002234948193147568
Shuffled,0.014011702108443436
Shuffled,0.003102156019998026
Shuffled,0.012545438303697726
Shuffled,0.004741832839357141
Shuffled,0.0032145824696299397
Shuffled,0.014209596955614329
Shuffled,0.010299349792889989
Shuffled,0.00654558263142592
Shuffled,0.008894755317288755
Shuffled,0.009875568374728555
Shuffled,0.00991555077192266
Shuffled,0.006356998200398423
Shuffled,0.0020435377128966703
Shuffled,0.01299450663816043
Shuffled,0.004616952368714372
Shuffled,0.0073012785436547545
Shuffled,0.007578865895032233
Shuffled,0.009771566395944814
Shuffled,0.0012437520685442127
Shuffled,0.00470507618943955
Shuffled,0.03158169431792372
Shuffled,0.011822547218308915
Shuffled,0.00133214960594491
Shuffled,0.0021159851148993825
Shuffled,0.005746373961923706
Shuffled,0.009181704169134108
Shuffled,0.01089012611335044
Shuffled,0.003125745026538923
Shuffled,0.006369161807709189
Shuffled,0.0033623334273854555
Shuffled,0.01502119299209173
Shuffled,0.017936401327248497
Shuffled,0.0013101431469490776
Shuffled,0.006077340670917752
Shuffled,0.008312028289686052
Shuffled,0.008661715532285355
Shuffled,0.009944100401784034
Shuffled,0.02242195990396685
Shuffled,0.0030647366187046
Shuffled,0.0016929098474426363
Shuffled,0.017796413316998744
Shuffled,0.00994284602337972
Shuffled,0.011573405563217204
Shuffled,0.004125182286324441
Shuffled,0.003162879271952135
Shuffled,0.023599011108177345
Shuffled,0.005503771601741869
Shuffled,0.001609826597370162
Shuffled,0.010135423601272342
Shuffled,0.007055149051061818
Shuffled,0.0033794309666360933
Shuffled,0.001810095214487939
Shuffled,0.010109352504710956
Shuffled,0.009785350140580629
Shuffled,0.005746934151758809
Shuffled,0.008750008884530092
Shuffled,0.009507841508370196
Shuffled,0.015300041615137205
Shuffled,0.015898522691100536
Shuffled,0.013966980301008444
Shuffled,0.020215361294031675
Shuffled,0.007510803225798279
Shuffled,0.00156034233505431
Shuffled,0.005500395821565501
Shuffled,0.006152205777221198
Shuffled,0.005515268366598325
Shuffled,0.002334687915805378
Shuffled,0.003852992772206215
Shuffled,0.015444498806389928
Shuffled,0.012165814964900629
Shuffled,0.004467739725117659
Shuffled,0.0040936975899686645
Shuffled,0.00365143252800762
Shuffled,0.004539919650011853
Shuffled,0.0007937795745926179
Shuffled,0.007909848314772039
Shuffled,0.022963254103671643
Shuffled,0.010464439855020824
Shuffled,0.0004981859716287618
Shuffled,0.008713299777545924
Shuffled,0.015673117831901326
Shuffled,0.007666809796400803
Shuffled,0.007704017620482506
Shuffled,0.0025032750526459424
Shuffled,0.013677526939104984
Shuffled,0.006278164979945766
Shuffled,0.003125745026538923
Shuffled,0.00616466653908368
Shuffled,0.0049508711165052455
Shuffled,0.0015821724041648055
Shuffled,0.016910694589980874
Shuffled,0.012619586536847624
Shuffled,0.01013740211685546
Shuffled,0.006609194900198456
Shuffled,0.003808372653577058
Shuffled,0.01977168656547562
Shuffled,0.001888429012603804
Shuffled,0.00791480180484247
Shuffled,0.007700644849452987
Shuffled,0.02750061050330703
Shuffled,0.00978817992225553
Shuffled,0.019029891326364318
Shuffled,0.00656160295574959
Shuffled,0.011751120791721928
Shuffled,0.006588173388452745
Shuffled,0.004929335759208731
Shuffled,0.003543571890120195
Shuffled,0.015730559000764602
Shuffled,0.005410165230786884
Shuffled,0.006162972767021518
Shuffled,0.008027433750920993
Shuffled,0.005034140373307405
Shuffled,0.006522456991599257
Shuffled,0.004252735227709664
Shuffled,0.008724839974487364
Shuffled,0.017956719199644006
Shuffled,0.005952563997949495
Shuffled,0.005947618071946492
Shuffled,0.009034188928785242
Shuffled,0.00904772566896267
Shuffled,0.006083585611977943
Shuffled,0.003431788720185347
Shuffled,0.000441007078891803
Shuffled,0.006172926497376968
Shuffled,0.009477869835490565
Shuffled,0.008747051883473411
Shuffled,0.006390400557999998
Shuffled,0.0038146322873791327
Shuffled,0.017139428449537725
Shuffled,0.00563424948829791
Shuffled,0.0012707853201069097
Shuffled,0.0022419707258936328
Shuffled,0.007693350932905768
Shuffled,0.001260074291320995
Shuffled,0.016508228572115508
Shuffled,0.009794582689092557
Shuffled,0.0043507837972741326
Shuffled,0.00561949397083035
Shuffled,0.008951227178572746
Shuffled,0.004505684478550348
Shuffled,0.009690750714907756
Shuffled,0.01629895228981408
Shuffled,0.008434729497697274
Shuffled,0.009117262982834967
Shuffled,0.01176407758971737
Shuffled,0.022708757163499307
Shuffled,0.010239427879478569
Shuffled,0.008435647721873385
Shuffled,0.0015825525923337525
Shuffled,0.000652864013622384
Shuffled,0.005018412828283983
Shuffled,0.005591648556086959
Shuffled,0.008938235726086666
Shuffled,0.00281860075724516
Shuffled,0.014772151342077225
Shuffled,0.01691527371464864
Shuffled,0.013776215417948656
Shuffled,0.013936135557443635
Shuffled,0.011176243414269482
Shuffled,0.0013623245940102835
Shuffled,0.009598116612879265
Shuffled,0.0045400649353513345
Shuffled,0.014086650715053106
Shuffled,0.0022482644285919118
Shuffled,0.009549371221899194
Shuffled,0.005399127073226179
Shuffled,0.006457264217426123
Shuffled,0.008374507570630962
Shuffled,0.004934992283304934
Shuffled,0.0010610807770426445
Shuffled,0.004400311355740705
Shuffled,0.005626677194763355
Shuffled,0.004895142384480661
Shuffled,0.0025603910293405807
Shuffled,0.0040811900134730406
Shuffled,0.002988892800085713
Shuffled,0.0028441791143228035
Shuffled,0.016743253543139158
Shuffled,0.015509636344447339
Shuffled,0.002472088516880938
Shuffled,0.0034739879434977916
Shuffled,0.009270794943371158
Shuffled,0.017315851748020014
Shuffled,0.01395225323847979
Shuffled,0.009542718567874309
Shuffled,0.0003395296598566744
Shuffled,0.0010495226193988627
Shuffled,0.0013699507528953936
Shuffled,0.03279285143624697
Shuffled,0.006620704392442778
Shuffled,0.010357079951124115
Shuffled,0.00163271896321876
Shuffled,0.0008512995670440782
Shuffled,0.0017031028192115716
Shuffled,0.028609682959282096
Shuffled,0.003965297870292206
Shuffled,0.008981935579857991
Shuffled,0.004976114790434444
Shuffled,0.007242224108957307
Shuffled,0.0036191623402172246
Shuffled,0.012334279561513395
Shuffled,0.012022221487819035
Shuffled,0.004593274315521673
Shuffled,0.004041704737712565
Shuffled,0.00270577426183094
Shuffled,0.007111431195511525
Shuffled,0.006487585191477685
Shuffled,0.005951305334536236
Shuffled,0.001881340539224452
Shuffled,0.0040764932065553705
Shuffled,0.007945127305763883
Shuffled,0.0028160186066578663
Shuffled,0.0029111738807914567
Shuffled,0.002069264721678621
Shuffled,0.013689921394414384
Shuffled,0.019820669357600518
Shuffled,0.0019120329480439568
Shuffled,0.004484945959025266
Shuffled,0.0012711814077420724
Shuffled,0.006718662579256379
Shuffled,0.005441833045739142
Shuffled,0.008145572891327668
Shuffled,0.009641978228900644
Shuffled,0.008916473587648258
Shuffled,0.008253669552459653
Shuffled,0.0040553959901604986
Shuffled,0.0050289828126099945
Shuffled,0.005119671338930598
Shuffled,0.00618400345651729
Shuffled,0.0007224877032719068
Shuffled,0.016055361542911706
Shuffled,0.001653670535795626
Shuffled,0.0043507837972741326
Shuffled,0.014899713002054948
Shuffled,0.002414639673357727
Shuffled,0.03256073901583591
Shuffled,0.004021203682779362
Shuffled,0.0018899993472797083
Shuffled,0.005779434404782291
Shuffled,0.00999584570418878
Shuffled,0.009796320990227703
Shuffled,0.002281421051716248
Shuffled,0.007523896892530385
Shuffled,0.018367567203663074
Shuffled,0.006626584476607522
Shuffled,0.01579809637184998
Shuffled,0.007317212257877653
Shuffled,0.011575045680823431
Shuffled,0.01013726899085135
Shuffled,0.021216086552227703
Shuffled,0.009235645056379693
Shuffled,0.0028056207305699465
Shuffled,0.01351320147132326
Shuffled,0.0027462364712351472
Shuffled,0.017634757911331733
Shuffled,0.018694346854981475
Shuffled,0.008086247196741253
Shuffled,0.007714406304850624
Shuffled,0.00348051708390687
Shuffled,0.02058485861220244
Shuffled,0.01121596832832758
Shuffled,0.0018864991682135401
Shuffled,0.005981938021924205
Shuffled,0.00869996336693879
Shuffled,0.004059272791393842
Shuffled,0.01316055827310493
Shuffled,0.009308101651888806
Shuffled,0.015468689311657208
Shuffled,0.011527330171913569
Shuffled,0.0031671664945699673
Shuffled,0.003529001747630295
Shuffled,0.0028182393319228227
Shuffled,0.007898784313220525
Shuffled,0.0051981890674551445
Shuffled,0.008618200142343838
Shuffled,0.0033539055783055327
Shuffled,0.0005336193645397447
Shuffled,0.013163349658654414
Shuffled,0.0070431725901602404
Shuffled,0.007489661576326079
Shuffled,0.006028949212278534
Shuffled,0.012862804392236277
Shuffled,0.020680218931561856
Shuffled,0.0029451590410738138
Shuffled,0.006597712603861328
Shuffled,0.008042514710998538
Shuffled,0.006227566077918301
Shuffled,0.005738764703116239
Shuffled,0.00487292522640978
Shuffled,0.0012707853201069097
Shuffled,0.006404478461391527
Shuffled,0.00842262290175455
Shuffled,0.008963876674156837
Shuffled,0.004976114790434444
Shuffled,0.0047542131592399894
Shuffled,0.006176999055227034
Shuffled,0.00892399111896705
Shuffled,0.0027117121422446655
Shuffled,0.002387981406377082
Shuffled,0.0051203904767676
Shuffled,0.001894757335307834
Shuffled,0.00456684532181062
Shuffled,0.010459201165227555
Shuffled,0.013757935086232048
Shuffled,0.008642368700776809
Shuffled,0.007867580216659203
Shuffled,0.003514683518530265
Shuffled,0.006199117080487537
Shuffled,0.0036752987526525727
Shuffled,0.0060421127335030245
Shuffled,0.0058038212913662235
Shuffled,0.0037004386504692066
Shuffled,0.0066600809025753605
Shuffled,0.0027874817735265844
Shuffled,0.013511856805884986
Shuffled,0.002234948193147568
Shuffled,0.0015594793266818507
Shuffled,0.010863008138892877
Shuffled,0.008611172693914454
Shuffled,0.021227976595982648
Shuffled,0.005500395821565501
Shuffled,0.0018157146813309322
Shuffled,0.013051625437982925
Shuffled,0.005569110792836701
Shuffled,0.0015086068142723674
Shuffled,0.006309390750969909
Shuffled,0.002669523959680009
Shuffled,0.012428433143536533
Shuffled,0.009819628153818288
Shuffled,0.007093280980594127
Shuffled,0.0017844047680833919
Shuffled,0.005728038076621117
Shuffled,0.009756952297316795
Shuffled,0.015380146703832365
Shuffled,0.004060870609229911
Shuffled,0.01138146243058663
Shuffled,0.014849405834229196
Shuffled,0.017695881857998225
Shuffled,0.001948554684345627
Shuffled,0.001713594108178923
Shuffled,0.010508879403744481
Shuffled,0.009957889848791063
Shuffled,0.02253264559726066
Shuffled,0.004662540078208682
Shuffled,0.001767574774866748
Shuffled,0.0010796410103831033
Shuffled,0.006030446311554569
Shuffled,0.006199117080487537
Shuffled,0.0029327559125214564
Shuffled,0.014755796187305631
Shuffled,0.011776918030699163
Shuffled,0.02126797397627256
Shuffled,0.003140993684289578
Shuffled,0.004312157059634614
Shuffled,0.004065632380582246
Shuffled,0.008350703108776142
Shuffled,0.0014460718199649503
Shuffled,0.004900692051631017
Shuffled,0.012097825702424805
Shuffled,0.002798867711124503
Shuffled,0.010422563288942227
Shuffled,0.004633697219174893
Shuffled,0.0028384903112051163
Shuffled,0.006098960807577214
Shuffled,0.0032243811872366412
Shuffled,0.01224721233590123
Shuffled,0.0016247181200420013
Shuffled,0.004292715559896243
Shuffled,0.014663140576934852
Shuffled,0.0035570871285926786
Shuffled,0.011304122844001618
Shuffled,0.0028694876345200238
Shuffled,0.014789077723251581
Shuffled,0.0031835246265642103
Shuffled,0.010584850289072911
Shuffled,0.0020366699030047453
Shuffled,0.0021927746828854233
Shuffled,0.00844499703523488
Shuffled,0.00937386950749683
Shuffled,0.012274935158472333
Shuffled,0.008381165581796274
Shuffled,0.004040318528925224
Shuffled,0.011412740429556367
Shuffled,0.007709716413874093
Shuffled,0.02024385534701613
Shuffled,0.0018867059233331485
Shuffled,0.013487426123700089
Shuffled,0.010445497864511877
Shuffled,0.014083615397934415
Shuffled,0.01456723740415955
Shuffled,0.007405093400171925
Shuffled,0.008477661719950541
Shuffled,0.011408526089155102
Shuffled,0.0032073910700144426
Shuffled,0.016087083523982443
Shuffled,0.0017200507632751383
Shuffled,0.015972548398794972
Shuffled,0.0035808062789073614
Shuffled,0.007046553429140401
Shuffled,0.006521707041364594
Shuffled,0.006961369765010134
Shuffled,0.0013798127667019044
Shuffled,0.0009466385931842514
Shuffled,0.007449339762338109
Shuffled,0.008123782757956277
Shuffled,0.00804183525937785
Shuffled,0.009006719496514298
Shuffled,0.0010035688287663158
Shuffled,0.01476132469764671
Shuffled,0.02403752002803758
Shuffled,0.001881340539224452
Shuffled,0.005534427421997112
Shuffled,0.00037648308393287144
Shuffled,0.0014665574330884057
Shuffled,0.0030650728153800433
Shuffled,0.004973138911059355
Shuffled,0.01184216911147079
Shuffled,0.009032744987188451
Shuffled,0.001071618449818984
Shuffled,0.005689736035677129
Shuffled,0.007432012257134829
Shuffled,0.013250025738258467
Shuffled,0.010940517555079243
Shuffled,0.017559615627990244
Shuffled,0.0058811971470841
Shuffled,0.0016677110069533152
Shuffled,0.004312725743388479
Shuffled,0.0019126701617873942
Shuffled,0.005198559727952412
Shuffled,0.012936541821903402
Shuffled,0.013930352407070301
Shuffled,0.003653649817613569
Shuffled,0.0017844047680833919
Shuffled,0.011493855404659775
Shuffled,0.0038325245184415158
Shuffled,0.0025032750526459424
Shuffled,0.009631676615267037
Shuffled,0.006281454372483952
Shuffled,0.006074372365253239
Shuffled,0.004596104246287119
Shuffled,0.00218147413883929
Shuffled,0.004364760707328691
Shuffled,0.012411107886918474
Shuffled,0.009991525549670366
Shuffled,0.005314831826226218
Shuffled,0.005784889922719666
Shuffled,0.010603540627160568
Shuffled,0.011221049539453215
Shuffled,0.007827937338069135
Shuffled,0.005660813339557591
Shuffled,0.008835949391023168
Shuffled,0.0009886779287882064
Shuffled,0.01755573822854202
Shuffled,0.008356080848736652
Shuffled,0.006282735975215198
Shuffled,0.01605321659414477
Shuffled,0.0017115484140375614
Shuffled,0.0066547730688190365
Shuffled,0.006234013122116133
Shuffled,0.0032638723750658405
Shuffled,0.01149680184739102
Shuffled,0.003309565332200476
Shuffled,0.0022859769443175915
Shuffled,0.0025157108056946265
Shuffled,0.003864215065026405
Shuffled,0.01440654654574279
Shuffled,0.0048496364445239915
Shuffled,0.0037991058195152305
Shuffled,0.014488371516270748
Shuffled,0.015703343103286332
Shuffled,0.0033138063740721646
Shuffled,0.007636620696761298
Shuffled,0.011308521717773884
Shuffled,0.004901380054732535
Shuffled,0.010858242582994448
Shuffled,0.0035955917081464672
Shuffled,0.0024293918829141614
Shuffled,0.002021728189480182
Shuffled,0.007635947718842739
Shuffled,0.0017130028507388317
Shuffled,0.026957364955668486
Shuffled,0.008594857969268371
Shuffled,0.0028056207305699465
Shuffled,0.005216451050268467
Shuffled,0.006390400557999998
Shuffled,0.004578855180288749
Shuffled,0.001260074291320995
Shuffled,0.009900931569176208
Shuffled,0.004805493246602649
Shuffled,0.013389776412304238
Shuffled,0.010778424187578434
Shuffled,0.011506834637672436
Shuffled,0.00647158731158351
Shuffled,0.0045936188601634065
Shuffled,0.00218147413883929
Shuffled,0.0023402007278811032
Shuffled,0.0007937795745926179
Shuffled,0.007351654929537821
Shuffled,0.0054768215748500215
Shuffled,0.0019274301505725344
Shuffled,0.020250834416397717
Shuffled,0.00845811934416929
Shuffled,0.02330577589057324
Shuffled,0.006721682856576372
Shuffled,0.004199553626997893
Shuffled,0.0037148358482254618
Shuffled,0.001661844183126704
Shuffled,0.00640785913689651
Shuffled,0.011162991402088623
Shuffled,0.014476972908951502
Shuffled,0.012732953107055245
Shuffled,0.01742387146345789
Shuffled,0.0017887611840997075
Shuffled,0.015061325350791355
Shuffled,0.0012434850099901917
Shuffled,0.0018993312307275523
Shuffled,0.006761037042749746
Shuffled,0.014477644960728883
Shuffled,0.007509533924424466
Shuffled,0.006319156417266936
Shuffled,0.012728829744131698
Shuffled,0.006030965464303928
Shuffled,0.002311425668649031
Shuffled,0.005669424419848995
Shuffled,0.0028823398621508067
Shuffled,0.004518201136619326
Shuffled,0.008767621361748579
Shuffled,0.01104419264538814
Shuffled,0.0032877768670692142
Shuffled,0.014034316116676437
Shuffled,0.005712739935772232
Shuffled,0.020515170240252706
