neuron_id,n_pre,n_post,Mean_pre,Mean_post,Diff,U,p,neuron_type,session_name,group_name
1974,10.0,19.0,0.8267113043487869,-0.4351112128151506,-1.2618225171639375,171.5,0.000486687451680706,FF,hamilton_32,acute_sal
1975,10.0,19.0,0.010631548679074987,-0.005595551936355338,-0.016227100615430326,97.5,0.9263481226661017,SR,hamilton_32,acute_sal
1978,10.0,19.0,-0.6071780541606008,0.319567396926632,0.9267454510872328,46.5,0.027561162569476053,SR,hamilton_32,acute_sal
1980,10.0,19.0,-0.7137784813750152,0.37567288493421847,1.0894513663092336,34.0,0.005492830804485831,SR,hamilton_32,acute_sal
1982,10.0,19.0,-0.5364037342756962,0.2823177548819458,0.818721489157642,51.0,0.0459162124866039,SR,hamilton_32,acute_sal
1983,10.0,19.0,-0.706093607919769,0.3716282146946156,1.0777218226143845,15.0,0.00026366408298468373,SIR,hamilton_32,acute_sal
1984,10.0,19.0,-0.6482159800115186,0.34116630526922037,0.989382285280739,41.0,0.014098324247200752,SR,hamilton_32,acute_sal
1985,10.0,19.0,-0.26189391815057483,0.13783890428977622,0.399732822440351,72.0,0.30154096734261326,SR,hamilton_32,acute_sal
1987,10.0,19.0,0.12631436231096477,-0.06648124332156032,-0.19279560563252507,112.0,0.44883913487759053,SIR,hamilton_32,acute_sal
1988,10.0,19.0,-0.6760506036453375,0.3558161071817569,1.0318667108270945,36.5,0.007717692970333015,SIR,hamilton_32,acute_sal
1989,10.0,19.0,0.005801503428802304,-0.0030534228572644275,-0.008854926286066732,88.0,0.7598548439662038,SIR,hamilton_32,acute_sal
1990,10.0,19.0,0.21362069847489357,-0.11243194656573344,-0.32605264504062703,98.0,0.8709738851588268,SR,hamilton_32,acute_sal
1991,10.0,19.0,0.7188322150692865,-0.3783327447733087,-1.0971649598425952,158.0,0.004093302999020408,SIR,hamilton_32,acute_sal
1992,10.0,19.0,-0.6072268376664023,0.3195930724560012,0.9268199101224035,48.0,0.032727698755385046,SR,hamilton_32,acute_sal
1993,10.0,19.0,-0.7020084966749183,0.3694781561446938,1.071486652819612,25.0,0.0013689300867565626,SR,hamilton_32,acute_sal
1995,10.0,19.0,-0.4322525430486192,0.22750133844664192,0.6597538814952612,63.0,0.14831829261339816,SR,hamilton_32,acute_sal
1997,10.0,19.0,0.2456256314174309,-0.12927664811443754,-0.37490227953186844,117.5,0.31258998078344025,SR,hamilton_32,acute_sal
1998,10.0,19.0,0.10739572874353347,-0.056524067759754354,-0.1639197965032878,99.0,0.8721968835660421,SR,hamilton_32,acute_sal
1999,10.0,19.0,-0.5622846932450911,0.2959393122342581,0.8582240054793493,50.0,0.04107158814107749,SR,hamilton_32,acute_sal
2000,10.0,19.0,0.11721800772814947,-0.061693688277973224,-0.1789116960061227,114.5,0.3825655977378615,SIR,hamilton_32,acute_sal
2001,10.0,19.0,-0.2710106616195841,0.14263719032609662,0.4136478519456807,77.0,0.4182500917176636,SIR,hamilton_32,acute_sal
2002,10.0,19.0,0.10619061308171832,-0.05588979635879748,-0.1620804094405158,117.0,0.323834274664209,FF,hamilton_32,acute_sal
2003,10.0,19.0,0.0063858745004153035,-0.00336098657916742,-0.009746861079582723,86.5,0.7134016619483321,SR,hamilton_32,acute_sal
2291,10.0,19.0,0.39192623347307454,-0.20627696498582904,-0.5982031984589036,150.0,0.0123972099040635,SR,acute_15,acute_saline
2293,10.0,19.0,0.7078361052978025,-0.3725453185777927,-1.080381423875595,151.5,0.010148649465447624,SR,acute_15,acute_saline
2296,10.0,19.0,-0.3466761724910852,0.18246114341636063,0.5291373159074458,79.5,0.4910300836589607,SR,acute_15,acute_saline
2298,10.0,19.0,0.1657362153544653,-0.08722958702866564,-0.25296580238313093,137.5,0.05384988074700005,SIR,acute_15,acute_saline
2299,10.0,19.0,0.6526561145330663,-0.34350321817529816,-0.9961593327083644,157.0,0.0047649512591581575,SR,acute_15,acute_saline
2301,10.0,19.0,0.6791489356268761,-0.35744680822467145,-1.0365957438515476,160.0,0.0030781134119982276,SR,acute_15,acute_saline
2305,10.0,19.0,0.5200943055136624,-0.2737338450071903,-0.7938281505208526,132.5,0.08925297553153579,SIR,acute_15,acute_saline
2306,10.0,19.0,-0.3581389945071826,0.18849420763535943,0.5466332021425421,75.5,0.3831527060269553,FF,acute_15,acute_saline
2309,10.0,19.0,0.8289816479797516,-0.43630613051565864,-1.2652877784954102,164.0,0.0016590494489232379,SR,acute_15,acute_saline
2316,10.0,19.0,-0.4017976303152871,0.21147243700804577,0.6132700673233329,61.0,0.12422604250304689,SIR,acute_15,acute_saline
2324,10.0,19.0,0.17781046949054077,-0.0935844576266002,-0.27139492711714097,127.5,0.1419352164754425,SIR,acute_15,acute_saline
2328,10.0,19.0,0.598050423820093,-0.31476338095794393,-0.912813804778037,141.5,0.034715172709885854,FF,acute_15,acute_saline
2329,10.0,19.0,-0.5412105867677938,0.2848476772462073,0.8260582640140011,46.5,0.02761855750545276,SIR,acute_15,acute_saline
2334,10.0,19.0,0.3825538221063979,-0.20134411689810447,-0.5838979390045024,139.0,0.04580921285789295,SR,acute_15,acute_saline
2335,10.0,19.0,-0.3951911156140734,0.2079953240074072,0.6031864396214806,60.5,0.11861729123812909,SR,acute_15,acute_saline
2337,10.0,19.0,0.8562026505001047,-0.4506329739474235,-1.3068356244475283,165.5,0.0013008914095537195,SR,acute_15,acute_saline
2338,10.0,19.0,-0.1991885310094323,0.10483606895233288,0.3040245999617652,76.5,0.40880501523781676,SR,acute_15,acute_saline
2339,10.0,19.0,-0.3101095169563538,0.1632155352401861,0.47332505219653986,77.0,0.4208542308985781,SIR,acute_15,acute_saline
2340,10.0,19.0,0.11960021367215876,-0.06294748088008352,-0.1825476945522423,119.0,0.28068335953415124,SR,acute_15,acute_saline
2344,10.0,19.0,-0.21615518571998246,0.11376588722104343,0.3299210729410259,74.0,0.3466104545560583,FF,acute_15,acute_saline
2347,10.0,19.0,-0.27702389849373904,0.14580205183881,0.42282595033254905,74.0,0.34678877053575874,SIR,acute_15,acute_saline
2348,10.0,19.0,-0.4829686697938427,0.2541940367336013,0.737162706527444,39.5,0.011524645937909918,SIR,acute_15,acute_saline
2350,10.0,19.0,0.012749032342474386,-0.006710017022354958,-0.019459049364829343,105.0,0.66287766118839,FF,acute_15,acute_saline
2352,10.0,19.0,-0.2337840206922,0.12304422141694742,0.35682824210914743,80.5,0.5176305696697217,FF,acute_15,acute_saline
2353,10.0,19.0,-0.23003197010940618,0.12106945795231916,0.35110142806172534,78.0,0.44889503156761534,SR,acute_15,acute_saline
2354,10.0,19.0,0.9194979947719988,-0.4839463130378953,-1.4034443078098942,170.5,0.0005727382297798533,SR,acute_15,acute_saline
2359,10.0,19.0,0.8913443337330135,-0.4691285967015849,-1.3604729304345984,179.5,0.00011365824715762815,SR,acute_15,acute_saline
2360,10.0,19.0,-0.41832341907515325,0.22017022056587018,0.6384936396410235,63.0,0.14826831083592437,SIR,acute_15,acute_saline
2361,10.0,19.0,0.2700846438876297,-0.1421498125724366,-0.4122344564600663,105.0,0.6627607112544176,SR,acute_15,acute_saline
2362,10.0,19.0,-0.2598325560109939,0.13675397684789187,0.3965865328588858,91.0,0.8723999524342192,SIR,acute_15,acute_saline
2406,10.0,19.0,-0.5148043040301028,0.27094963370005387,0.7857539377301567,56.5,0.08104856536009587,SR,acute_16,acute_saline
2407,10.0,19.0,-0.7701208480548382,0.4053267621341254,1.1754476101889635,39.0,0.010880464566880377,SIR,acute_16,acute_saline
2408,10.0,19.0,-0.03575969740074013,0.018820893368810012,0.054580590769550144,88.0,0.7654916121585147,FF,acute_16,acute_saline
2410,10.0,19.0,1.2063289570810702,-0.6349099774110896,-1.8412389344921598,190.0,1.4407307172945823e-05,SIR,acute_16,acute_saline
2411,10.0,19.0,0.6296873357257905,-0.33141438722410027,-0.9611017229498908,127.0,0.14766809268065037,SR,acute_16,acute_saline
2412,10.0,19.0,0.042633406800361026,-0.022438635158084752,-0.06507204195844578,88.0,0.7632445036393325,SIR,acute_16,acute_saline
2413,10.0,19.0,0.6364716094725462,-0.33498505761712966,-0.9714566670896758,138.5,0.04844301298997527,SIR,acute_16,acute_saline
2414,10.0,19.0,0.21215789705059712,-0.1116620510792619,-0.32381994812985904,115.0,0.37058226753660795,SR,acute_16,acute_saline
2415,10.0,19.0,0.7470857793886434,-0.39320304178349647,-1.1402888211721398,160.5,0.00284965494051781,FF,acute_16,acute_saline
2418,10.0,19.0,0.6906455235772012,-0.3634976439880005,-1.0541431675652018,143.5,0.027427394282285047,SIR,acute_16,acute_saline
2420,10.0,19.0,0.8905530326917926,-0.46871212246936456,-1.3592651551611572,169.5,0.0006843556841351634,FF,acute_16,acute_saline
2422,10.0,19.0,0.1835067311983195,-0.09658249010437836,-0.28008922130269787,118.5,0.291223056099537,FF,acute_16,acute_saline
2424,10.0,19.0,0.786711960536032,-0.4140589265979114,-1.2007708871339433,161.0,0.0026527879308963116,FF,acute_16,acute_saline
2425,10.0,19.0,0.7558349013411336,-0.39780784281112297,-1.1536427441522565,147.0,0.0178164731681733,SIR,acute_16,acute_saline
2428,10.0,19.0,0.9004255222023799,-0.4739081695801996,-1.3743336917825795,161.5,0.002453371952179134,SIR,acute_16,acute_saline
2429,10.0,19.0,-0.8204918016351792,0.4318377903343054,1.2523295919694846,28.0,0.002279064820939252,FF,acute_16,acute_saline
2431,10.0,19.0,1.2215776196077672,-0.6429355892672459,-1.8645132088750132,190.0,6.883788798779841e-06,SR,acute_01,acute_citalopram
2434,10.0,19.0,1.1335309116047934,-0.5965952166341018,-1.7301261282388951,186.0,3.2750276846272174e-05,FF,acute_01,acute_citalopram
2435,10.0,19.0,-0.2694746170577208,0.1418287458198526,0.4113033628775734,64.0,0.16142395133927778,SIR,acute_01,acute_citalopram
2436,10.0,19.0,0.9794641440575503,-0.5155074442408163,-1.4949715882983665,173.0,0.0003753710994985198,SIR,acute_01,acute_citalopram
2437,10.0,19.0,1.185938553610219,-0.6241781861106417,-1.8101167397208606,184.5,1.859519814308676e-05,SIR,acute_01,acute_citalopram
2440,10.0,19.0,1.278201435037185,-0.6727375973879922,-1.9509390324251772,190.0,1.3552625503770946e-05,FF,acute_01,acute_citalopram
2445,10.0,19.0,-1.1880123142376022,0.6252696390724231,1.8132819533100253,0.0,1.4407307172945823e-05,SR,acute_01,acute_citalopram
2447,10.0,19.0,-1.146402029678698,0.6033694893045783,1.7497715189832763,0.0,1.451270706847692e-05,SR,acute_01,acute_citalopram
2448,10.0,19.0,-1.1531956044507348,0.6069450549740707,1.7601406594248055,0.0,1.4302521761539986e-05,SIR,acute_01,acute_citalopram
2450,10.0,19.0,-0.8773091643266782,0.46174166543509354,1.3390508297617716,30.0,0.003074472017082139,SIR,acute_01,acute_citalopram
2451,10.0,19.0,1.2724440915885746,-0.6697074166255658,-1.9421515082141405,189.0,1.5643185451708734e-05,SIR,acute_01,acute_citalopram
2452,10.0,19.0,0.011638224890819383,-0.006125381521483964,-0.017763606412303345,106.0,0.629967182435291,SR,acute_01,acute_citalopram
2453,10.0,19.0,1.1548265567260594,-0.6078034509084521,-1.7626300076345114,190.0,1.0613215881004179e-05,SR,acute_01,acute_citalopram
2454,10.0,19.0,0.18065047775097248,-0.0950791988163002,-0.27572967656727265,96.0,0.9816923693121423,FF,acute_01,acute_citalopram
2455,10.0,19.0,0.13512837240090042,-0.07112019600047374,-0.20624856840137418,119.5,0.2706935231134461,FF,acute_01,acute_citalopram
2457,10.0,19.0,-0.07682446855712667,0.040433930819540456,0.11725839937666713,107.0,0.5977379870507809,SIR,acute_01,acute_citalopram
2458,10.0,19.0,-1.0456066731279576,0.5503193016462935,1.5959259747742511,0.0,1.451270706847692e-05,SIR,acute_01,acute_citalopram
2459,10.0,19.0,1.1398141268186723,-0.5999021720098277,-1.7397162988285,188.0,1.0693470322194485e-05,SR,acute_01,acute_citalopram
2460,10.0,19.0,1.2254219779363027,-0.6449589357559489,-1.8703809136922516,189.0,6.912408170663608e-06,SIR,acute_01,acute_citalopram
2522,10.0,19.0,-0.22793991461203733,0.11996837611159859,0.34790829072363594,90.0,0.8363808111456701,SR,acute_12,acute_saline
2523,10.0,19.0,0.3739119235625932,-0.19679574924347004,-0.5707076728060632,109.5,0.22419384381770702,SIR,acute_12,acute_saline
2524,10.0,19.0,0.37959119059817104,-0.19978483715693213,-0.5793760277551032,113.0,0.42200070503759224,SR,acute_12,acute_saline
2525,10.0,19.0,0.34362530693414517,-0.18085542470218147,-0.5244807316363267,108.0,0.5662317563474122,SR,acute_12,acute_saline
2526,10.0,19.0,0.7546204043641602,-0.39716863387587414,-1.1517890382400344,160.0,0.0030671969809461432,SR,acute_12,acute_saline
2527,10.0,19.0,0.23766606817229322,-0.12508740430120702,-0.3627534724735002,123.0,0.20696967281381273,SR,acute_12,acute_saline
2528,10.0,19.0,0.1707599301702553,-0.08987364745802921,-0.2606335776282845,106.5,0.6137156243611124,SR,acute_12,acute_saline
2529,10.0,19.0,0.8104702493846967,-0.42656328914984026,-1.237033538534537,167.0,0.0008796539049977692,SIR,acute_12,acute_saline
2531,10.0,19.0,0.6279583820914124,-0.3305044116270591,-0.9584627937184715,143.0,0.029198749939753743,SR,acute_12,acute_saline
2533,10.0,19.0,-0.2614244350031165,0.13759180789637726,0.3990162428994938,79.5,0.49124374934558535,SIR,acute_12,acute_saline
2542,10.0,19.0,-0.6502939362855364,0.3422599664660719,0.9925539027516084,52.0,0.05111486026782971,SIR,acute_12,acute_saline
2544,10.0,19.0,0.3964736447770229,-0.2086703393563277,-0.6051439841333506,130.0,0.11320641795020087,SIR,acute_12,acute_saline
2546,10.0,19.0,0.13516906706687495,-0.07114161424572359,-0.20631068131259855,95.5,1.0,SIR,acute_12,acute_saline
2548,10.0,19.0,0.2873696238381523,-0.15124717044113234,-0.4386167942792846,102.5,0.7480124832265318,SR,acute_12,acute_saline
2551,10.0,19.0,-0.7164937593547283,0.3771019786077515,1.0935957379624797,23.0,0.0010327361216625436,SR,acute_12,acute_saline
2555,10.0,19.0,-0.2480616676061036,0.13055877242426453,0.3786204400303681,97.5,0.926847781513269,SR,acute_12,acute_saline
2558,10.0,19.0,0.42231282970467043,-0.22226991037087923,-0.6445827400755497,119.0,0.28092044199233435,SR,acute_12,acute_saline
2559,10.0,19.0,-0.39745859999628014,0.20918873684014794,0.606647336836428,60.5,0.11852646751850397,SIR,acute_12,acute_saline
2560,10.0,19.0,0.574999273348981,-0.30263119649946363,-0.8776304698484447,139.0,0.045942970516378405,SR,acute_12,acute_saline
2562,10.0,19.0,0.2595599310403922,-0.13661049002125775,-0.39617042106164996,113.0,0.4218863570734872,SR,acute_12,acute_saline
2563,10.0,19.0,0.3953256424248307,-0.20806612759201634,-0.6033917700168471,124.5,0.1831550778433526,SR,acute_12,acute_saline
2564,10.0,19.0,0.012976363029961496,-0.006829664752611013,-0.01980602778257251,84.0,0.6299250225387505,SIR,acute_12,acute_saline
2566,10.0,19.0,0.5340431813952259,-0.2810753586290667,-0.8151185400242926,136.0,0.06296865513774624,SR,acute_12,acute_saline
2567,10.0,19.0,0.47186844597575994,-0.24835181367145295,-0.7202202596472129,128.5,0.12994207493223153,SR,acute_12,acute_saline
2568,10.0,19.0,0.028111849587315718,-0.014795710309113547,-0.04290755989642926,95.0,1.0,SIR,acute_12,acute_saline
2569,10.0,19.0,-0.022525012807963252,0.01185526989892808,0.034380282706891335,92.5,0.9268387873859392,SR,acute_12,acute_saline
2570,10.0,19.0,-0.31889714135001124,0.16784060071053217,0.48673774206054343,76.0,0.39579671884264533,SIR,acute_12,acute_saline
2571,10.0,19.0,0.3445328666120872,-0.18133308769057208,-0.5258659543026593,111.0,0.4769672635392853,SR,acute_12,acute_saline
2573,10.0,19.0,0.40344861008331157,-0.21234137372805853,-0.6157899838113701,123.0,0.20696967281381273,SR,acute_12,acute_saline
2574,10.0,19.0,-0.8691742444594868,0.45746012866288793,1.3266343731223746,23.0,0.0010357001492045182,SR,acute_12,acute_saline
2575,10.0,19.0,0.7317008091769107,-0.3851056890404796,-1.1168064982173904,165.0,0.0014263185353969752,SR,acute_12,acute_saline
2577,10.0,19.0,0.09246339668253353,-0.0486649456223859,-0.14112834230491944,109.0,0.5356380746830408,SR,acute_12,acute_saline
2578,10.0,19.0,0.6951104163370452,-0.3658475875458132,-1.0609580038828583,150.0,0.012386433081539291,SR,acute_12,acute_saline
2585,10.0,19.0,-0.4730689536547513,0.24898365981829035,0.7220526134730416,53.5,0.05988049021420393,SIR,acute_12,acute_saline
2586,10.0,19.0,-0.29566111648416527,0.15561111393903437,0.45127223042319964,79.0,0.47685869560901384,SIR,acute_12,acute_saline
2587,10.0,19.0,-0.08465467535728381,0.04455509229330719,0.129209767650591,59.5,0.10772848095261142,SIR,acute_12,acute_saline
2588,10.0,19.0,0.5344728288102234,-0.28130148884748624,-0.8157743176577097,133.5,0.08086121868755294,SIR,acute_12,acute_saline
2589,10.0,19.0,0.31043900789426837,-0.16338895152329927,-0.4738279594175676,119.5,0.24869541953689944,SR,acute_12,acute_saline
2590,10.0,19.0,0.7409362639043668,-0.38996645468650903,-1.130902718590876,162.0,0.002273364353436252,SIR,acute_12,acute_saline
2592,10.0,19.0,1.0469904615087482,-0.5510476113203935,-1.5980380728291417,180.0,0.00010487070568110537,FF,acute_11,acute_saline
2593,10.0,19.0,-0.22540263003717786,0.11863296317746234,0.3440355932146402,98.5,0.8904906735790221,FF,acute_11,acute_saline
2594,10.0,19.0,-0.3281430424999754,0.17270686447367128,0.5008499069736467,94.0,0.9816629791460649,SIR,acute_11,acute_saline
2595,10.0,19.0,-0.34415825676463985,0.18113592461296832,0.5252941813776082,101.5,0.782379961193353,SIR,acute_11,acute_saline
2596,10.0,19.0,-1.1148847479433128,0.5867814462859545,1.7016661942292672,0.0,1.4442372067123618e-05,FF,acute_11,acute_saline
2598,10.0,19.0,0.1245430626421135,-0.0655489803379543,-0.1900920429800678,140.0,0.04109652849222491,SR,acute_11,acute_saline
2601,10.0,19.0,-0.2435496169673193,0.128184008930168,0.37173362589748726,128.5,0.1291849422585797,SIR,acute_11,acute_saline
2603,10.0,19.0,-0.2821564202250326,0.14850337906580666,0.4306597992908393,117.5,0.311693784470805,SIR,acute_11,acute_saline
2604,10.0,19.0,0.1191858443196739,-0.06272939174719612,-0.18191523606687002,127.0,0.1480683276914531,SR,acute_11,acute_saline
2605,10.0,19.0,-0.2877691506852845,0.15145744772909717,0.4392265984143817,97.5,0.9265309992103333,SIR,acute_11,acute_saline
2606,10.0,19.0,-0.1465427592106631,0.07712776800561184,0.22367052721627495,98.0,0.9085532562215765,SIR,acute_11,acute_saline
2607,10.0,19.0,0.01154950577044676,-0.00607868724760383,-0.01762819301805059,137.0,0.05682951518318541,FF,acute_11,acute_saline
2608,10.0,19.0,-0.3755193451441162,0.19764176060216634,0.5731611057462825,51.0,0.04546182550483822,SIR,acute_11,acute_saline
2609,10.0,19.0,0.10549492770317345,-0.0555236461595647,-0.16101857386273816,80.0,0.505750208666818,SIR,acute_11,acute_saline
2610,10.0,19.0,0.5696354829191643,-0.2998081489048262,-0.8694436318239905,147.5,0.01699547461381161,FF,acute_11,acute_saline
2611,10.0,19.0,-1.089653850005718,0.5735020263187988,1.6631558763245167,2.0,2.1836266121563465e-05,FF,acute_11,acute_saline
2612,10.0,19.0,-0.8411445257886786,0.442707645151936,1.2838521709406145,24.0,0.0012140484282193412,SR,acute_11,acute_saline
2613,10.0,19.0,-0.9027575901812914,0.47513557377962523,1.3778931639609167,22.5,0.0009490351637045562,FF,acute_11,acute_saline
2616,10.0,19.0,1.0411617574503147,-0.5479798723422709,-1.5891416297925856,180.5,9.578489655075928e-05,FF,acute_11,acute_saline
2617,10.0,19.0,-0.40011063884735754,0.21058454676176738,0.610695185609125,71.5,0.2906280282874064,SIR,acute_11,acute_saline
2618,10.0,19.0,-0.20692883145160867,0.1089099112903205,0.3158387427419292,92.0,0.908631855308968,SIR,acute_11,acute_saline
2619,10.0,19.0,-0.23563984171004365,0.1240209693210749,0.3596608110311186,76.5,0.4086895448969239,SIR,acute_11,acute_saline
2620,10.0,19.0,0.7933526532780906,-0.4175540280411002,-1.2109066813191909,167.0,0.0010238780326563548,SIR,acute_11,acute_saline
2621,10.0,19.0,-0.20415189447829873,0.10744836551489391,0.31160025999319263,70.5,0.27039817842633695,SIR,acute_11,acute_saline
2622,10.0,19.0,-1.1364982322932096,0.5981569643648474,1.734655196658057,0.0,1.437231055473401e-05,SR,acute_11,acute_saline
2623,10.0,19.0,-0.3287051149318152,0.17300269206937577,0.501707807001191,48.0,0.032856770605903446,FF,acute_11,acute_saline
2624,10.0,19.0,-0.22091426637695366,0.11627066651418613,0.3371849328911398,88.5,0.6460617469486879,FF,acute_11,acute_saline
2625,10.0,19.0,-0.7649415427777179,0.40260081198827247,1.1675423547659904,31.0,0.003568999785065617,SR,acute_11,acute_saline
2626,10.0,19.0,-0.05349815352878947,0.02815692290988907,0.08165507643867854,131.0,0.10325945994088555,SIR,acute_11,acute_saline
2627,10.0,19.0,-0.22933386723175317,0.12070203538513304,0.3500359026168862,58.0,0.09382431917873651,SIR,acute_11,acute_saline
2628,10.0,19.0,0.049060193186801285,-0.02582115430884308,-0.07488134749564436,74.5,0.35826206155220364,SIR,acute_11,acute_saline
2629,10.0,19.0,1.235918238012943,-0.6504832831647067,-1.8864015211776497,190.0,1.4407307172945823e-05,SIR,acute_11,acute_saline
2630,10.0,19.0,-0.1377877349703314,0.0725198605107011,0.2103075954810325,59.0,0.10334441479335843,FF,acute_11,acute_saline
2634,10.0,19.0,-0.20589626592663784,0.10836645575086208,0.3142627216774999,43.0,0.01795805181815707,SIR,acute_11,acute_saline
