neuron_id,degree,clust,page_rank,session,block,bin_width,neuron_type,in_ensemble,response_fs_slow,response_fs_fast
1625,0.04690904521092916,0.07689437892443952,0.016560906248320885,hamilton_31,pre,0.5,SIR,True,activated,activated
1626,0.12790431461255974,0.14360591434258344,0.03987631389864408,hamilton_31,pre,0.5,SIR,True,activated,no_response
1632,0.054238862494610726,0.07998042475394034,0.01865593660679957,hamilton_31,pre,0.5,SIR,True,activated,activated
1636,0.06611276337010497,0.10852795146861552,0.021819680383270455,hamilton_31,pre,0.5,SIR,True,activated,activated
1638,0.07506163496144538,0.10366406012644719,0.02458736857329282,hamilton_31,pre,0.5,SIR,True,activated,activated
1639,0.030925591291117636,0.07656902792347524,0.013782555279042189,hamilton_31,pre,0.5,SIR,True,inhibited,no_response
1640,0.02243971599323732,0.04316287196224986,0.01070953231343276,hamilton_31,pre,0.5,FF,True,inhibited,activated
1641,0.07215611407852592,0.09952900680159983,0.023480457795221576,hamilton_31,pre,0.5,SIR,True,activated,activated
1642,0.06589073868392684,0.09409813209216973,0.022276045299778967,hamilton_31,pre,0.5,SIR,True,inhibited,no_response
1644,0.05233304258308348,0.08673198593053101,0.01822793062791665,hamilton_31,pre,0.5,SIR,True,activated,activated
1645,0.06812477892007254,0.09961471207344758,0.022674245493618884,hamilton_31,pre,0.5,SIR,True,activated,activated
1647,0.07211433354100878,0.1099367101266012,0.02363164235869592,hamilton_31,pre,0.5,SR,True,activated,activated
1648,0.022486359294193944,0.04696527517645684,0.010169012472782495,hamilton_31,pre,0.5,SIR,True,inhibited,activated
1649,0.032446436077047974,0.0588112975126084,0.013336718749297788,hamilton_31,pre,0.5,SIR,True,inhibited,activated
1650,0.06663223552030727,0.1125623660980155,0.021930294996636342,hamilton_31,pre,0.5,SIR,True,activated,activated
1651,0.01591294832187349,0.03386647970699993,0.009461989650393384,hamilton_31,pre,0.5,SR,True,inhibited,no_response
1655,0.030059269000582735,0.07930544667938362,0.011353095405720935,hamilton_31,pre,0.5,SIR,True,activated,no_response
1657,0.09338085670949475,0.1213770582985961,0.029599327242158243,hamilton_31,pre,0.5,SR,True,inhibited,no_response
1658,0.07183910757599,0.10729398371499749,0.02383252257901342,hamilton_31,pre,0.5,SR,True,inhibited,no_response
1659,0.06701785318348022,0.09847281222989987,0.02263919311645021,hamilton_31,pre,0.5,SIR,True,activated,activated
1660,0.010308545629228137,0.057981829031857474,0.010470902217158216,hamilton_31,pre,0.5,FF,True,inhibited,no_response
1661,0.03140004322893099,0.05714830048631353,0.012832525469076716,hamilton_31,pre,0.5,SR,True,inhibited,no_response
1663,0.160991791273782,0.17950814567931347,0.04892838799766685,hamilton_31,pre,0.5,SIR,True,activated,no_response
1664,0.07641539175605513,0.10004706648164555,0.025035978454609826,hamilton_31,pre,0.5,SIR,True,activated,activated
1666,0.10025531953996304,0.11255675062264746,0.03229312420025602,hamilton_31,pre,0.5,SR,True,inhibited,activated
1667,0.05914280282965596,0.10028754639718163,0.01968400346447076,hamilton_31,pre,0.5,SIR,True,activated,activated
1668,0.0413856108537534,0.07045901216395818,0.01503442756106313,hamilton_31,pre,0.5,SR,True,inhibited,no_response
1669,0.17085140002140475,0.1647986455888012,0.052054041922279644,hamilton_31,pre,0.5,SIR,True,no_response,activated
1670,0.027792710132295586,0.048477101422288504,0.014703613993480791,hamilton_31,pre,0.5,SIR,True,inhibited,no_response
1671,0.07864913814767395,0.10833070371370898,0.025734444196214366,hamilton_31,pre,0.5,SIR,True,activated,no_response
1675,0.05823200766380469,0.09069568692222925,0.019733557051700133,hamilton_31,pre,0.5,SIR,True,inhibited,no_response
1676,0.01941974384844505,0.048374933352930874,0.012229168912869081,hamilton_31,pre,0.5,SIR,True,inhibited,no_response
1678,0.04412007352492288,0.07411812644407724,0.016325508478134666,hamilton_31,pre,0.5,SIR,True,activated,no_response
1679,0.054856576502135906,0.0921565959804124,0.018642415117528784,hamilton_31,pre,0.5,SIR,True,no_response,no_response
1680,0.0866189827649956,0.10937887363783556,0.0280218190674947,hamilton_31,pre,0.5,SR,True,no_response,activated
1681,0.008430332990909641,0.04994624767222326,0.005410088645241684,hamilton_31,pre,0.5,SIR,True,inhibited,no_response
1682,0.0699706416724222,0.09554692604080918,0.022975018140367977,hamilton_31,pre,0.5,SR,True,inhibited,no_response
1683,0.019617769846176455,0.03913928372421914,0.009277872374988498,hamilton_31,pre,0.5,SIR,True,activated,no_response
1684,0.07385169658344366,0.09734408623629238,0.024539304058564963,hamilton_31,pre,0.5,SIR,True,activated,activated
1685,0.11728825414161806,0.13621335581971375,0.036645525985420334,hamilton_31,pre,0.5,SIR,True,activated,activated
1686,0.04087454527942118,0.08481164617435764,0.014847822386021134,hamilton_31,pre,0.5,SIR,True,no_response,activated
1687,0.016390383618604086,0.035717403023245026,0.008446138692876859,hamilton_31,pre,0.5,SIR,True,inhibited,no_response
1690,0.07999415310885925,0.09880084822215322,0.027084635885875542,hamilton_38,pre,0.5,FF,True,inhibited,no_response
1691,0.03313786151256919,0.07006115190474403,0.016012880850605184,hamilton_38,pre,0.5,SIR,True,inhibited,no_response
1693,0.04209681622846562,0.0681833428739373,0.01773603069255802,hamilton_38,pre,0.5,FF,True,inhibited,no_response
1695,0.13698253595866633,0.1616777061484341,0.04038415545618127,hamilton_38,pre,0.5,SIR,True,activated,activated
1697,0.04002695840824841,0.06591131272094941,0.01733932683717492,hamilton_38,pre,0.5,SR,True,inhibited,no_response
1698,0.08119434806612591,0.1114576464966153,0.025394887336584904,hamilton_38,pre,0.5,SIR,True,inhibited,no_response
1700,0.05056028440365878,0.10786097944258445,0.017704730433386846,hamilton_38,pre,0.5,SIR,True,activated,inhibited
1706,0.21110382347243656,0.2114289879682801,0.059660697448591204,hamilton_38,pre,0.5,SIR,True,activated,inhibited
1708,0.02357407148169457,0.055603218811782186,0.011002486239013745,hamilton_38,pre,0.5,SR,True,activated,activated
1709,0.16584999529684236,0.15697195770031633,0.04791206583271658,hamilton_38,pre,0.5,SIR,True,activated,no_response
1712,0.003304987902786757,0.0,0.006327273862075862,hamilton_38,pre,0.5,SIR,True,inhibited,inhibited
1713,0.19017331275712826,0.1825303742869843,0.054279386785854415,hamilton_38,pre,0.5,SIR,True,inhibited,activated
1715,0.009915484493164647,0.04096748646126709,0.008345780705201962,hamilton_38,pre,0.5,SR,True,activated,activated
1720,0.10622474323903633,0.10145204322893307,0.03414911148472933,hamilton_38,pre,0.5,SIR,True,activated,inhibited
1721,0.06414349440929974,0.12213159333237189,0.024344043376665556,hamilton_38,pre,0.5,SIR,True,inhibited,activated
1725,0.1989513561887543,0.17960332519306624,0.05717005589167691,hamilton_38,pre,0.5,SIR,True,activated,inhibited
1726,0.09971306648288868,0.12884315816605466,0.03320149586407487,hamilton_38,pre,0.5,SIR,True,inhibited,no_response
1727,0.12721406268252253,0.12212484357049302,0.03975043512327756,hamilton_38,pre,0.5,FF,True,inhibited,inhibited
1728,0.046203736851827805,0.09008223061824766,0.017393512683863323,hamilton_38,pre,0.5,SIR,True,activated,activated
1732,0.02919280289119032,0.06120054404720549,0.013102787687222166,hamilton_38,pre,0.5,SIR,True,activated,activated
1733,0.09765316259893762,0.12260612059154427,0.030871354170144916,hamilton_38,pre,0.5,SIR,True,inhibited,no_response
1735,0.0408901223477741,0.0926473082417367,0.01595999930436748,hamilton_38,pre,0.5,SIR,True,activated,no_response
1736,0.02526095028000236,0.06354031994279148,0.011546466131969722,hamilton_38,pre,0.5,SIR,True,activated,activated
1737,0.12248446727427119,0.12255902773183394,0.03941437466286024,hamilton_38,pre,0.5,SIR,True,inhibited,no_response
1739,0.2030285152240129,0.17634061777488985,0.05812151512868226,hamilton_38,pre,0.5,SR,True,inhibited,no_response
1741,0.03713861807188033,0.1007657117542248,0.014365871068175159,hamilton_38,pre,0.5,SR,True,activated,activated
1743,0.1434629959956307,0.14989954933551383,0.04220065894849534,hamilton_38,pre,0.5,FF,True,activated,no_response
1748,0.03402334085509631,0.06601005918957839,0.01895172100939529,hamilton_38,pre,0.5,SIR,True,inhibited,inhibited
1749,0.20618185360363586,0.17189913437087664,0.05884809418478174,hamilton_38,pre,0.5,SIR,True,no_response,activated
1751,0.057973666941872865,0.10668479506438787,0.02022552462818431,hamilton_38,pre,0.5,SIR,True,activated,inhibited
1752,0.17212872487019062,0.17627193985047987,0.04971907805741606,hamilton_38,pre,0.5,SIR,True,inhibited,no_response
1754,0.1981254069094622,0.17026109987945307,0.056935935696582146,hamilton_38,pre,0.5,SIR,True,inhibited,no_response
1755,0.03482677107951132,0.08432505312467542,0.014543626531614867,hamilton_38,pre,0.5,SR,True,inhibited,no_response
1760,0.2792659874054946,0.41002572814394866,0.043536211476898345,hamilton_37,pre,0.5,SR,True,activated,activated
1767,0.01809434625051307,0.1412510548723624,0.021274698244958132,hamilton_37,pre,0.5,SR,True,inhibited,inhibited
1769,0.1609980461314167,0.28782634207088625,0.02691039619237349,hamilton_37,pre,0.5,SR,True,activated,activated
1772,0.016548788904787153,0.05678071306826352,0.008041518134465781,hamilton_37,pre,0.5,SIR,True,activated,inhibited
1774,0.07972461560535618,0.16294157563242087,0.01835316860370139,hamilton_37,pre,0.5,SR,True,no_response,inhibited
1775,0.003482204140429499,0.017581986954129734,0.006789211828841968,hamilton_37,pre,0.5,SR,True,activated,inhibited
1792,0.023023882365208567,0.10889627029627245,0.02395094843653034,hamilton_37,pre,0.5,SR,True,activated,no_response
1795,0.01621883706128941,0.03335451045922896,0.012625716684229023,hamilton_37,pre,0.5,SR,True,inhibited,no_response
1800,0.2509945035897317,0.4119009608648714,0.03908754290489529,hamilton_37,pre,0.5,SIR,True,activated,activated
1810,0.13901389608803416,0.26389981386869077,0.023793499266234933,hamilton_37,pre,0.5,SIR,True,no_response,no_response
1811,0.022655843335234096,0.058509744817468984,0.011870890877075631,hamilton_37,pre,0.5,SR,True,inhibited,inhibited
1812,0.21782806259320994,0.3539783900400692,0.035406657426011505,hamilton_37,pre,0.5,SR,True,activated,no_response
1813,0.012109753645317248,0.0641616990502283,0.014050358427043516,hamilton_37,pre,0.5,SR,True,activated,inhibited
1814,0.1767422271273884,0.3292897950375717,0.028844138044658768,hamilton_37,pre,0.5,SR,True,activated,inhibited
1815,0.1642376760261628,0.29617257922008655,0.027894321093221,hamilton_37,pre,0.5,SR,True,activated,inhibited
1816,0.14473963011386826,0.28885386404622765,0.024557016813387636,hamilton_37,pre,0.5,SR,True,activated,inhibited
1817,0.15814692714140785,0.24445449986412246,0.026945501429614743,hamilton_37,pre,0.5,SR,True,activated,inhibited
1819,0.26556919261753487,0.3999821801024684,0.041357081552268755,hamilton_37,pre,0.5,SIR,True,activated,activated
1820,0.02303904269086545,0.10353313403186744,0.02525710927104282,hamilton_37,pre,0.5,SR,True,activated,inhibited
1821,0.020114868599850014,0.09596422453291427,0.02412544204031325,hamilton_37,pre,0.5,SIR,True,inhibited,activated
1822,0.16685210339614673,0.2975101652210928,0.028074329590258712,hamilton_37,pre,0.5,SR,True,activated,inhibited
1823,0.24047071858924157,0.371822519619428,0.03818434147195185,hamilton_37,pre,0.5,SR,True,activated,no_response
1824,0.2239068222768473,0.3804120073857824,0.03538797840305732,hamilton_37,pre,0.5,SR,True,activated,inhibited
1825,0.18663713626667822,0.3148872155948694,0.03060678274698849,hamilton_37,pre,0.5,SR,True,activated,no_response
1826,0.28036783862102055,0.43923587951107324,0.04309876672531058,hamilton_37,pre,0.5,SR,True,activated,no_response
1827,0.1957280112145172,0.3495039106748572,0.031483303691273654,hamilton_37,pre,0.5,SIR,True,activated,activated
1828,0.19508428347036244,0.32816953175521496,0.031772635087500896,hamilton_37,pre,0.5,SIR,True,activated,inhibited
1829,0.1854408143637111,0.318412687457117,0.030123254913798095,hamilton_37,pre,0.5,SIR,True,activated,activated
1830,0.13285880882913806,0.26022662037253985,0.023371342640919078,hamilton_37,pre,0.5,SIR,True,activated,inhibited
1831,0.18051705649023259,0.3262178203938793,0.029269412059848482,hamilton_37,pre,0.5,SR,True,activated,inhibited
1832,0.21519166369340184,0.3711146284604227,0.03432946126136768,hamilton_37,pre,0.5,SR,True,activated,inhibited
1833,0.20223231685891327,0.35579490339436914,0.032527895937913325,hamilton_37,pre,0.5,SIR,True,activated,activated
1834,0.0916581172299715,0.1874756786815698,0.01729033494712741,hamilton_37,pre,0.5,SIR,True,inhibited,inhibited
1835,0.3241432744492896,0.4249812520553459,0.0503094856582255,hamilton_37,pre,0.5,FF,True,activated,activated
1836,0.13764996765081733,0.2776050069315588,0.023316762285602123,hamilton_37,pre,0.5,SIR,True,activated,activated
1837,0.22966187448264408,0.363586534142136,0.03618248383109053,hamilton_37,pre,0.5,SIR,True,activated,activated
1839,0.17849653530603243,0.20640543120437363,0.017670256993045023,hamilton_35,pre,0.5,FF,True,activated,no_response
1841,0.28285497432670326,0.2862423629714342,0.025430755683574443,hamilton_35,pre,0.5,SR,True,activated,inhibited
1842,0.004211262963720354,0.01866371763080493,0.005964734473086622,hamilton_35,pre,0.5,SIR,True,activated,activated
1843,0.24358695866316232,0.25906900420656315,0.02219759485620681,hamilton_35,pre,0.5,FF,True,inhibited,inhibited
1844,0.3426419065437925,0.30789596324203966,0.029757486928676205,hamilton_35,pre,0.5,FF,True,activated,activated
1846,0.21975015267546172,0.2396449275911191,0.020558551838768858,hamilton_35,pre,0.5,SR,True,activated,inhibited
1847,0.18912966739332554,0.2073033019330069,0.018297126041000016,hamilton_35,pre,0.5,SR,True,activated,activated
1848,0.07247871415668675,0.1023177051016599,0.01047225725191733,hamilton_35,pre,0.5,SR,True,activated,inhibited
1850,0.14834825145788028,0.18901371528213873,0.01467797560085138,hamilton_35,pre,0.5,SR,True,activated,inhibited
1854,0.2552248989602135,0.2549843183399259,0.02321010039279032,hamilton_35,pre,0.5,SR,True,activated,inhibited
1856,0.3164217676750625,0.29372391918100993,0.028277813758457795,hamilton_35,pre,0.5,SR,True,activated,inhibited
1857,0.25121814626855254,0.26939494122638213,0.022630766228082543,hamilton_35,pre,0.5,SIR,True,activated,no_response
1858,0.010452855810589768,0.018440998078827146,0.008728220083947287,hamilton_35,pre,0.5,FF,True,activated,inhibited
1860,0.13507740396744686,0.16652537696286906,0.014289460226804523,hamilton_35,pre,0.5,SR,True,activated,activated
1861,0.09145928232634785,0.12320724730541101,0.011610706994528841,hamilton_35,pre,0.5,SR,True,inhibited,no_response
1864,0.37658581169224714,0.3344526395427982,0.032435583041892375,hamilton_35,pre,0.5,SIR,True,activated,activated
1865,0.2954341934116143,0.28006141056379563,0.026656924565239846,hamilton_35,pre,0.5,SR,True,activated,inhibited
1866,0.3809058328529143,0.33794723451512154,0.03276388550123016,hamilton_35,pre,0.5,SR,True,activated,activated
1867,0.21236324176116742,0.22629725705016868,0.01982596417274569,hamilton_35,pre,0.5,SR,True,activated,inhibited
1868,0.05840843345195813,0.09355628383151332,0.007828020807179138,hamilton_35,pre,0.5,SIR,True,activated,inhibited
1869,0.24177801800963622,0.24651397184117035,0.02231752060356936,hamilton_35,pre,0.5,SR,True,activated,inhibited
1871,0.29037858377319364,0.2881261158077417,0.025752933257375713,hamilton_35,pre,0.5,SR,True,activated,activated
1872,0.22589799315515488,0.23600880222413065,0.021104880977655848,hamilton_35,pre,0.5,SR,True,activated,inhibited
1873,0.19040724489349367,0.20345306899525292,0.01816003963200773,hamilton_35,pre,0.5,SIR,True,inhibited,inhibited
1874,0.0755158636187296,0.10769935657564697,0.009816638221084003,hamilton_35,pre,0.5,SIR,True,activated,inhibited
1875,0.22173280884870925,0.24129402147127588,0.020464810082032443,hamilton_35,pre,0.5,SR,True,activated,inhibited
1878,0.2307966564684735,0.23594636383979023,0.021366502745755307,hamilton_35,pre,0.5,FF,True,inhibited,inhibited
1879,0.1322225162761762,0.1530414450070376,0.013812325626333959,hamilton_35,pre,0.5,SIR,True,activated,activated
1881,0.23846669841427073,0.24683946216407854,0.021558954663864087,hamilton_35,pre,0.5,SR,True,activated,activated
1882,0.004837532507022441,0.018986178543597125,0.0065082482571176044,hamilton_35,pre,0.5,SR,True,activated,no_response
1883,0.1074176515788555,0.15992835574352426,0.011487797163397939,hamilton_35,pre,0.5,FF,True,activated,activated
1884,0.35388937331692216,0.3180062864047354,0.030648948878444653,hamilton_35,pre,0.5,SR,True,inhibited,no_response
1885,0.13243123651959748,0.18118927000772714,0.013463980326432232,hamilton_35,pre,0.5,FF,True,activated,activated
1887,0.2262031384661128,0.2312045357843144,0.020668495652509337,hamilton_35,pre,0.5,SIR,True,activated,activated
1888,0.04288788639815794,0.07624169779764008,0.006608879542495583,hamilton_35,pre,0.5,SIR,True,activated,activated
1889,0.25375039276733585,0.2625207977646006,0.02284028770944699,hamilton_35,pre,0.5,SIR,True,activated,activated
1890,0.010358148897148941,0.035883050913305736,0.014624038594420893,hamilton_35,pre,0.5,FF,True,inhibited,inhibited
1893,0.3808292996339878,0.34040193904158617,0.032753523260960545,hamilton_35,pre,0.5,SR,True,inhibited,no_response
1894,0.36738553962235776,0.32746942727184586,0.03168135154393495,hamilton_35,pre,0.5,SIR,True,activated,no_response
1895,0.05762891303725321,0.09448917063739053,0.008320422559233123,hamilton_35,pre,0.5,SIR,True,activated,activated
1896,0.01171797414173085,0.042941399115225584,0.015731681796049717,hamilton_35,pre,0.5,FF,True,inhibited,inhibited
1897,0.3587591140322883,0.3146723760370866,0.03125509695601378,hamilton_35,pre,0.5,FF,True,no_response,activated
1899,0.31845679296202517,0.29088855219576343,0.02784371035055709,hamilton_35,pre,0.5,SIR,True,activated,inhibited
1900,0.009661456135618836,0.03650734912275866,0.004944918137062685,hamilton_35,pre,0.5,SIR,True,activated,no_response
1902,0.2135013977232836,0.2351145804509862,0.01985253242703356,hamilton_35,pre,0.5,SR,True,inhibited,no_response
1903,0.12012502422236908,0.15867277005720515,0.012957983072003819,hamilton_35,pre,0.5,SR,True,inhibited,no_response
1904,0.38082192066556075,0.3430895474022083,0.032841526785128985,hamilton_35,pre,0.5,SIR,True,activated,inhibited
1906,0.26253720088006205,0.2599046139005975,0.023778322080541096,hamilton_35,pre,0.5,SR,True,inhibited,no_response
1908,0.3841893208606033,0.34177896842751243,0.03317510762524373,hamilton_35,pre,0.5,SR,True,inhibited,activated
1909,0.06111672721500667,0.08704848702033426,0.008636148052535143,hamilton_35,pre,0.5,SIR,True,activated,no_response
1910,0.2355135710336956,0.2424511838883899,0.02173820797973275,hamilton_35,pre,0.5,SR,True,activated,inhibited
1911,0.12057368651580447,0.21917895088280467,0.05147727880242094,hamilton_36,pre,0.5,SR,True,inhibited,activated
1914,0.047090166066582125,0.12274289791514326,0.0255206905783935,hamilton_36,pre,0.5,SR,True,inhibited,no_response
1917,0.10318816294177645,0.18288384032208121,0.04640125265499036,hamilton_36,pre,0.5,SR,True,activated,no_response
1919,0.07151739211997633,0.13491380169773146,0.034682707070899044,hamilton_36,pre,0.5,SR,True,inhibited,no_response
1921,0.022576214663032574,0.09912892836194989,0.022370226514482262,hamilton_36,pre,0.5,SIR,True,activated,inhibited
1924,0.041772283897519635,0.09365420002907988,0.0237122155655421,hamilton_36,pre,0.5,SR,True,inhibited,inhibited
1928,0.028567937982170822,0.1137463921775236,0.017980735900278454,hamilton_36,pre,0.5,SR,True,no_response,inhibited
1929,0.04963365075837537,0.12082717297057917,0.030435426689406124,hamilton_36,pre,0.5,SR,True,no_response,inhibited
1930,0.024886042466569017,0.0709179328968038,0.021305397217949294,hamilton_36,pre,0.5,SR,True,activated,no_response
1931,0.059931907461618146,0.10437625207059117,0.033914829005632446,hamilton_36,pre,0.5,SR,True,activated,inhibited
1934,0.018540555621673203,0.05076962937881738,0.017701868992488594,hamilton_36,pre,0.5,SR,True,activated,inhibited
1938,0.0737712790303635,0.1585528167379916,0.03668451817202651,hamilton_36,pre,0.5,SR,True,inhibited,no_response
1940,0.1891916522779008,0.2743174161839429,0.07789385294176195,hamilton_36,pre,0.5,FF,True,inhibited,no_response
1942,0.07616073607663014,0.236472753927932,0.0342869135000235,hamilton_36,pre,0.5,SIR,True,inhibited,no_response
1945,0.04279506074615554,0.09901002897094799,0.02674719786469404,hamilton_36,pre,0.5,SR,True,inhibited,activated
1946,0.12915823954494293,0.20876177837059948,0.05507930126873798,hamilton_36,pre,0.5,FF,True,inhibited,activated
1947,0.01418193241326795,0.05524629125615354,0.012880507674660424,hamilton_36,pre,0.5,SR,True,inhibited,no_response
1949,0.18676910580233483,0.28622150332117646,0.07570109300705538,hamilton_36,pre,0.5,SIR,True,inhibited,activated
1950,0.1785946809156387,0.258305048878397,0.0735046161670683,hamilton_36,pre,0.5,SIR,True,inhibited,activated
1951,0.15023547324522177,0.23678943014975146,0.06273033921880437,hamilton_36,pre,0.5,SR,True,inhibited,activated
1952,0.18796898069600787,0.25863538527987745,0.07753735273342101,hamilton_36,pre,0.5,SIR,True,inhibited,activated
1956,0.1177081500112055,0.2420758656148631,0.04994696140711447,hamilton_36,pre,0.5,SIR,True,no_response,activated
1959,0.17293281075720213,0.27287781124885435,0.07311009095295402,hamilton_36,pre,0.5,FF,True,inhibited,no_response
1960,0.01750693369067192,0.046464353238592604,0.018394626099195108,hamilton_36,pre,0.5,SR,True,activated,inhibited
1961,0.06476432790357964,0.09071801937028648,0.028546114789276343,hamilton_32,pre,0.5,SR,True,no_response,activated
1962,0.007616603604722718,0.029044452758151134,0.01112149972919299,hamilton_32,pre,0.5,SR,True,inhibited,inhibited
1963,0.05864047601118736,0.15729210395812077,0.025023128002539606,hamilton_32,pre,0.5,SIR,True,inhibited,no_response
1966,0.02825763944225791,0.06112437585311231,0.026510574726961986,hamilton_32,pre,0.5,SR,True,no_response,inhibited
1968,0.023543895294808954,0.0461758425596274,0.01795594239682982,hamilton_32,pre,0.5,SR,True,activated,activated
1969,0.01094063207401086,0.03606034047596916,0.013721313264641757,hamilton_32,pre,0.5,SR,True,no_response,activated
1970,0.040911665316925146,0.07679819392944474,0.024471657191950595,hamilton_32,pre,0.5,SIR,True,inhibited,activated
1973,0.0426219932599568,0.0711382669247246,0.025731955117953287,hamilton_32,pre,0.5,SIR,True,inhibited,activated
1974,0.0357483527882934,0.04461681887812372,0.029737805599676266,hamilton_32,pre,0.5,FF,True,inhibited,activated
1975,0.02482478768928235,0.03320075603262566,0.019600125005666755,hamilton_32,pre,0.5,SR,True,activated,activated
1978,0.16815566255207723,0.20863183070071695,0.06002569435968649,hamilton_32,pre,0.5,SR,True,activated,no_response
1980,0.15324915175188475,0.18054943987378902,0.05507555608380941,hamilton_32,pre,0.5,SR,True,activated,inhibited
1982,0.1610627158886339,0.1961922100208733,0.05624926760822897,hamilton_32,pre,0.5,SR,True,activated,no_response
1983,0.15412098512535896,0.31519375296465035,0.05371337648639899,hamilton_32,pre,0.5,SIR,True,activated,activated
1984,0.15309699053444698,0.19669929753213103,0.05460599914424552,hamilton_32,pre,0.5,SR,True,activated,no_response
1985,0.06834260699839782,0.14922494313434637,0.02796630041853057,hamilton_32,pre,0.5,SR,True,no_response,no_response
1987,0.15151704539484084,0.24542545913307065,0.05305408038925514,hamilton_32,pre,0.5,SIR,True,no_response,inhibited
1988,0.05105662159247721,0.1293824246773289,0.022137669023483388,hamilton_32,pre,0.5,SIR,True,activated,activated
1989,0.05055259291791625,0.08691731629816896,0.026618406867944998,hamilton_32,pre,0.5,SIR,True,activated,no_response
1990,0.014983730275122769,0.0407010113820385,0.011042399294149588,hamilton_32,pre,0.5,SR,True,activated,activated
1991,0.039763652391733025,0.043886862555694836,0.026811832840520543,hamilton_32,pre,0.5,SIR,True,inhibited,activated
1992,0.15903866606243347,0.1860525085684977,0.058506956868094234,hamilton_32,pre,0.5,SR,True,activated,inhibited
1993,0.02053982457453724,0.023805418948622693,0.017317815462096688,hamilton_32,pre,0.5,SR,True,activated,activated
1995,0.034693388089666835,0.07215113984844533,0.017767366481290948,hamilton_32,pre,0.5,SR,True,activated,inhibited
1997,0.1487164975245522,0.14872972286726027,0.05407404509875677,hamilton_32,pre,0.5,SR,True,activated,inhibited
1998,0.02116390553457323,0.054020546985957006,0.020357624373055216,hamilton_32,pre,0.5,SR,True,inhibited,no_response
1999,0.1265823460929489,0.1464553646218901,0.047661491978060716,hamilton_32,pre,0.5,SR,True,activated,no_response
2000,0.07313614803365984,0.06847836846940943,0.038697758733046955,hamilton_32,pre,0.5,SIR,True,activated,activated
2001,0.017628780439801043,0.047882215616357214,0.016872205634466585,hamilton_32,pre,0.5,SIR,True,inhibited,activated
2002,0.10391613345335418,0.1895370454920649,0.04034686184803078,hamilton_32,pre,0.5,FF,True,activated,no_response
2003,0.03340828685922172,0.0504446081346881,0.01867717518215779,hamilton_32,pre,0.5,SR,True,activated,inhibited
1031,0.061293682634643375,0.05859526315922382,0.04926460494393162,hamilton_04,base_shock,0.5,FF,True,inhibited,activated
1032,0.024679108875723083,0.18895723931785913,0.027767542817909698,hamilton_04,base_shock,0.5,SR,True,activated,activated
1034,0.19823974296891547,0.20176630427656125,0.09155106920016229,hamilton_04,base_shock,0.5,SR,True,inhibited,activated
1035,0.13152021897666286,0.1535156138668954,0.061445975719180215,hamilton_04,base_shock,0.5,SR,True,inhibited,no_response
1036,0.15202207759168224,0.23793565947338063,0.06830073625032002,hamilton_04,base_shock,0.5,SIR,True,inhibited,no_response
1037,0.1448549960206464,0.29778111114027966,0.06667559015335671,hamilton_04,base_shock,0.5,SIR,True,inhibited,no_response
1038,0.1289556646319294,0.23454218348454076,0.05905397939076377,hamilton_04,base_shock,0.5,SR,True,inhibited,no_response
1040,0.021718288063109638,0.10737383156060562,0.021232659215691584,hamilton_04,base_shock,0.5,SIR,True,no_response,activated
1041,0.022231743156975854,0.02999403525394728,0.024736193027656103,hamilton_04,base_shock,0.5,SIR,True,no_response,activated
1044,0.11457984504121327,0.2839533284598991,0.058010799315807424,hamilton_04,base_shock,0.5,SIR,True,inhibited,inhibited
1045,0.19673033561447253,0.21448764606804466,0.08632419248106996,hamilton_04,base_shock,0.5,SIR,True,inhibited,no_response
1046,0.19865433037592242,0.17037179019186618,0.09555739635874233,hamilton_04,base_shock,0.5,SR,True,no_response,activated
1047,0.1493142677777246,0.19632161294952136,0.06720016635180054,hamilton_04,base_shock,0.5,SR,True,inhibited,no_response
1048,0.07610062187649297,0.14376986100351058,0.03972312509347653,hamilton_04,base_shock,0.5,SIR,True,inhibited,no_response
1049,0.2155288950867379,0.18916232896564422,0.09950083422418127,hamilton_04,base_shock,0.5,SR,True,inhibited,activated
1050,0.18701360734073125,0.20403415989541582,0.08365513545595002,hamilton_04,base_shock,0.5,SR,True,inhibited,activated
1051,0.05508369524142051,0.10616680249341093,0.059854485805285115,hamilton_09,base_shock,0.5,FF,True,no_response,no_response
1052,0.07975241228548792,0.11473318454692646,0.08067861950938945,hamilton_09,base_shock,0.5,SR,True,activated,inhibited
1053,0.13173587334266668,0.210209530669175,0.12522433808626432,hamilton_09,base_shock,0.5,FF,True,activated,activated
1054,0.028794839278683947,0.08711040740525702,0.04434227159305588,hamilton_09,base_shock,0.5,FF,True,activated,inhibited
1055,0.03200376732178499,0.16022438385724144,0.04801058374277319,hamilton_09,base_shock,0.5,FF,True,activated,inhibited
1056,0.06517702365068985,0.12995241317700226,0.06871403583864549,hamilton_09,base_shock,0.5,SIR,True,inhibited,no_response
1057,0.036496762398120955,0.09832173767669007,0.042690859263048025,hamilton_09,base_shock,0.5,FF,True,activated,inhibited
1058,0.030675349116860495,0.15243343553923175,0.037513510265602706,hamilton_09,base_shock,0.5,SR,True,inhibited,inhibited
1059,0.04727068155358843,0.07200966058710315,0.06698630313546275,hamilton_09,base_shock,0.5,SR,True,activated,inhibited
1060,0.06829287411717543,0.09516609608957904,0.07467408611986798,hamilton_09,base_shock,0.5,SR,True,activated,inhibited
