a,b,_distance,weight,comb_id,a_nt,b_nt,nt_comb,distance,source_ensemble,ensemble,sig,ensemble_orig,session_name,block,bin_width,target_ensemble,in_ensemble,same_ensemble,session
1934,1949,0.9873214540102507,0.012678545989749225,"[1934.0, 1949.0]",SR,SIR,SR-SIR,325.7779151507972,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1938,1949,0.954283317656774,0.045716682343226,"[1938.0, 1949.0]",SR,SIR,SR-SIR,78.30229881682912,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1940,1949,0.8439986411555329,0.15600135884446706,"[1940.0, 1949.0]",FF,SIR,SIR-FF,100.0,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1942,1949,0.9174004347277258,0.08259956527227419,"[1942.0, 1949.0]",SIR,SIR,SIR-SIR,78.30229881682912,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1945,1949,0.9772177457421924,0.022782254257807583,"[1945.0, 1949.0]",SR,SIR,SR-SIR,100.0,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1946,1949,0.8396775656059506,0.1603224343940494,"[1946.0, 1949.0]",FF,SIR,SIR-FF,176.4404998859389,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1947,1949,0.9869452775830867,0.013054722416913299,"[1947.0, 1949.0]",SR,SIR,SR-SIR,50.0,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1911,1950,0.8706369863384302,0.1293630136615698,"[1911.0, 1950.0]",SR,SIR,SR-SIR,390.51248379533274,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1914,1950,0.981414770668154,0.01858522933184603,"[1914.0, 1950.0]",SR,SIR,SR-SIR,371.6517186829626,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1917,1950,0.9442269199971013,0.05577308000289868,"[1917.0, 1950.0]",SR,SIR,SR-SIR,320.1562118716424,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1919,1950,0.9623365454724643,0.03766345452753574,"[1919.0, 1950.0]",SR,SIR,SR-SIR,305.16389039334257,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1924,1950,0.9978069096142985,0.002193090385701459,"[1924.0, 1950.0]",SR,SIR,SR-SIR,261.00766272276377,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1928,1950,0.9973701067911627,0.002629893208837354,"[1928.0, 1950.0]",SR,SIR,SR-SIR,269.2582403567252,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1929,1950,0.9844320058903482,0.015567994109651857,"[1929.0, 1950.0]",SR,SIR,SR-SIR,254.95097567963924,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1930,1950,0.9938381630853875,0.006161836914612492,"[1930.0, 1950.0]",SR,SIR,SR-SIR,254.95097567963924,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1931,1950,0.9871055664270327,0.012894433572967216,"[1931.0, 1950.0]",SR,SIR,SR-SIR,269.2582403567252,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1938,1950,0.9907723833562913,0.009227616643708773,"[1938.0, 1950.0]",SR,SIR,SR-SIR,150.0,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1940,1950,0.8359479172253315,0.16405208277466854,"[1940.0, 1950.0]",FF,SIR,SIR-FF,176.4404998859389,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1942,1950,0.9327776593296903,0.06722234067030972,"[1942.0, 1950.0]",SIR,SIR,SIR-SIR,150.0,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1945,1950,0.9712754573955511,0.028724542604448938,"[1945.0, 1950.0]",SR,SIR,SR-SIR,176.4404998859389,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1946,1950,0.8555015805029872,0.14449841949701278,"[1946.0, 1950.0]",FF,SIR,SIR-FF,250.0,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1947,1950,0.9949290144588724,0.005070985541127563,"[1947.0, 1950.0]",SR,SIR,SR-SIR,127.00885795880538,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1949,1950,0.7960327582026285,0.2039672417973715,"[1949.0, 1950.0]",SIR,SIR,SIR-SIR,78.30229881682912,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1911,1951,0.9522755635211286,0.04772443647887136,"[1911.0, 1951.0]",SR,SR,SR-SR,390.51248379533274,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1914,1951,0.9757099596020118,0.024290040397988263,"[1914.0, 1951.0]",SR,SR,SR-SR,371.6517186829626,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1917,1951,0.954023855213874,0.045976144786126,"[1917.0, 1951.0]",SR,SR,SR-SR,320.1562118716424,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1919,1951,0.9534794887970002,0.04652051120299979,"[1919.0, 1951.0]",SR,SR,SR-SR,305.16389039334257,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1924,1951,0.9846129845804812,0.015387015419518769,"[1924.0, 1951.0]",SR,SR,SR-SR,261.00766272276377,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1928,1951,0.9817451812229219,0.018254818777078102,"[1928.0, 1951.0]",SR,SR,SR-SR,269.2582403567252,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1929,1951,0.9964023492299569,0.003597650770043104,"[1929.0, 1951.0]",SR,SR,SR-SR,254.95097567963924,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1931,1951,0.9548458845484292,0.04515411545157081,"[1931.0, 1951.0]",SR,SR,SR-SR,269.2582403567252,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1938,1951,0.9615993809749416,0.038400619025058466,"[1938.0, 1951.0]",SR,SR,SR-SR,150.0,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1940,1951,0.8895013335045845,0.11049866649541557,"[1940.0, 1951.0]",FF,SR,SR-FF,176.4404998859389,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1942,1951,0.9646730746252168,0.03532692537478321,"[1942.0, 1951.0]",SIR,SR,SR-SIR,150.0,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1945,1951,0.9871446773913273,0.01285532260867268,"[1945.0, 1951.0]",SR,SR,SR-SR,176.4404998859389,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1946,1951,0.9236918057001942,0.07630819429980581,"[1946.0, 1951.0]",FF,SR,SR-FF,250.0,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1947,1951,0.9960598325052872,0.003940167494712854,"[1947.0, 1951.0]",SR,SR,SR-SR,127.00885795880538,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1949,1951,0.8625063297065259,0.13749367029347412,"[1949.0, 1951.0]",SIR,SR,SR-SIR,78.30229881682912,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1950,1951,0.9206724220682311,0.0793275779317689,"[1950.0, 1951.0]",SIR,SR,SR-SIR,0.0,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1911,1952,0.876693357554369,0.1233066424456311,"[1911.0, 1952.0]",SR,SIR,SR-SIR,371.6517186829626,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1914,1952,0.9438146151176654,0.0561853848823346,"[1914.0, 1952.0]",SR,SIR,SR-SIR,353.5533905932738,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1917,1952,0.933422697740099,0.06657730225990102,"[1917.0, 1952.0]",SR,SIR,SR-SIR,305.16389039334257,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1919,1952,0.9426122509654886,0.057387749034511326,"[1919.0, 1952.0]",SR,SIR,SR-SIR,291.547594742265,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1930,1952,0.9979848239617812,0.002015176038218791,"[1930.0, 1952.0]",SR,SIR,SR-SIR,251.24689052802225,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1931,1952,0.962164634926022,0.037835365073977965,"[1931.0, 1952.0]",SR,SIR,SR-SIR,261.00766272276377,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1934,1952,0.9830939214752377,0.01690607852476232,"[1934.0, 1952.0]",SR,SIR,SR-SIR,375.6743935910458,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1938,1952,0.9842292144326403,0.01577078556735969,"[1938.0, 1952.0]",SR,SIR,SR-SIR,127.00885795880538,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1940,1952,0.8414923285547631,0.15850767144523686,"[1940.0, 1952.0]",FF,SIR,SIR-FF,150.0,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1942,1952,0.9176289067038654,0.08237109329613454,"[1942.0, 1952.0]",SIR,SIR,SIR-SIR,127.00885795880538,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1945,1952,0.9771141966481498,0.022885803351850188,"[1945.0, 1952.0]",SR,SIR,SR-SIR,150.0,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1946,1952,0.8682526653889839,0.13174733461101604,"[1946.0, 1952.0]",FF,SIR,SIR-FF,226.12220147522004,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1947,1952,0.998127560052819,0.001872439947181003,"[1947.0, 1952.0]",SR,SIR,SR-SIR,100.0,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1949,1952,0.7937873704092562,0.20621262959074388,"[1949.0, 1952.0]",SIR,SIR,SIR-SIR,50.0,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1950,1952,0.7606537540364756,0.23934624596352436,"[1950.0, 1952.0]",SIR,SIR,SIR-SIR,33.63406011768428,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1951,1952,0.8826966014741997,0.11730339852580027,"[1951.0, 1952.0]",SR,SIR,SR-SIR,33.63406011768428,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1911,1956,0.8735240667779338,0.12647593322206624,"[1911.0, 1956.0]",SR,SIR,SR-SIR,390.51248379533274,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1914,1956,0.9923942311519379,0.007605768848062082,"[1914.0, 1956.0]",SR,SIR,SR-SIR,371.6517186829626,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1917,1956,0.9286077357443215,0.0713922642556785,"[1917.0, 1956.0]",SR,SIR,SR-SIR,320.1562118716424,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1919,1956,0.9458748556464593,0.05412514435354066,"[1919.0, 1956.0]",SR,SIR,SR-SIR,305.16389039334257,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1929,1956,0.9818518672582581,0.018148132741741922,"[1929.0, 1956.0]",SR,SIR,SR-SIR,254.95097567963924,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1931,1956,0.9895118895964417,0.010488110403558352,"[1931.0, 1956.0]",SR,SIR,SR-SIR,269.2582403567252,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1940,1956,0.9093016468345512,0.09069835316544879,"[1940.0, 1956.0]",FF,SIR,SIR-FF,176.4404998859389,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1942,1956,0.9285367818913324,0.07146321810866757,"[1942.0, 1956.0]",SIR,SIR,SIR-SIR,150.0,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1946,1956,0.9359850145010259,0.06401498549897411,"[1946.0, 1956.0]",FF,SIR,SIR-FF,250.0,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1947,1956,0.9884058619837801,0.011594138016219873,"[1947.0, 1956.0]",SR,SIR,SR-SIR,127.00885795880538,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1949,1956,0.835185440845027,0.16481455915497303,"[1949.0, 1956.0]",SIR,SIR,SIR-SIR,78.30229881682912,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1950,1956,0.8385944188252868,0.16140558117471313,"[1950.0, 1956.0]",SIR,SIR,SIR-SIR,0.0,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1951,1956,0.8311264355605891,0.16887356443941093,"[1951.0, 1956.0]",SR,SIR,SR-SIR,0.0,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1952,1956,0.8095469141661609,0.19045308583383913,"[1952.0, 1956.0]",SIR,SIR,SIR-SIR,33.63406011768428,-1,-1,False,2,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1911,1959,0.9718066564277202,0.028193343572279723,"[1911.0, 1959.0]",SR,FF,SR-FF,261.00766272276377,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1914,1959,0.9594506525742278,0.04054934742577224,"[1914.0, 1959.0]",SR,FF,SR-FF,269.2582403567252,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1917,1959,0.9416282541921033,0.05837174580789672,"[1917.0, 1959.0]",SR,FF,SR-FF,305.16389039334257,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1919,1959,0.9434976057420419,0.05650239425795812,"[1919.0, 1959.0]",SR,FF,SR-FF,320.1562118716424,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1924,1959,0.9616767292000623,0.03832327079993768,"[1924.0, 1959.0]",SR,FF,SR-FF,390.51248379533274,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1929,1959,0.962573920480969,0.03742607951903094,"[1929.0, 1959.0]",SR,FF,SR-FF,410.03048667141815,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1931,1959,0.962423072813753,0.03757692718624695,"[1931.0, 1959.0]",SR,FF,SR-FF,371.6517186829626,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1938,1959,0.8733251387972908,0.1266748612027092,"[1938.0, 1959.0]",SR,FF,SR-FF,226.12220147522004,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1940,1959,0.8269266601247119,0.17307333987528803,"[1940.0, 1959.0]",FF,FF,FF-FF,200.0,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1942,1959,0.990153001422642,0.009846998577358022,"[1942.0, 1959.0]",SIR,FF,SIR-FF,226.12220147522004,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1945,1959,0.9566970823752734,0.04330291762472661,"[1945.0, 1959.0]",SR,FF,SR-FF,200.0,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1946,1959,0.8523140998705013,0.14768590012949867,"[1946.0, 1959.0]",FF,FF,FF-FF,127.00885795880538,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1949,1959,0.8204295648045635,0.1795704351954365,"[1949.0, 1959.0]",SIR,FF,SIR-FF,300.0,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1950,1959,0.842957132803154,0.157042867196846,"[1950.0, 1959.0]",SIR,FF,SIR-FF,375.6743935910458,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1951,1959,0.8918142830163319,0.10818571698366804,"[1951.0, 1959.0]",SR,FF,SR-FF,375.6743935910458,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1952,1959,0.844733150484753,0.15526684951524705,"[1952.0, 1959.0]",SIR,FF,SIR-FF,350.0,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1956,1959,0.9530173491531031,0.04698265084689689,"[1956.0, 1959.0]",SIR,FF,SIR-FF,375.6743935910458,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1914,1930,0.9958360679887273,0.004163932011272707,"[1914.0, 1930.0]",SR,SR,SR-SR,226.12220147522004,-1,-1,False,1,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1917,1930,0.9828671076324481,0.01713289236755191,"[1917.0, 1930.0]",SR,SR,SR-SR,150.0,-1,-1,False,1,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1919,1930,0.9921833726791257,0.00781662732087424,"[1919.0, 1930.0]",SR,SR,SR-SR,127.00885795880538,-1,-1,False,1,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1921,1930,0.9928808187580098,0.007119181241990168,"[1921.0, 1930.0]",SIR,SR,SR-SIR,100.0,-1,-1,False,1,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1924,1930,0.9895495910103582,0.01045040898964174,"[1924.0, 1930.0]",SR,SR,SR-SR,33.63406011768428,-1,-1,False,1,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1928,1930,0.9622376271503505,0.03776237284964948,"[1928.0, 1930.0]",SR,SR,SR-SR,50.0,-1,-1,False,1,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1929,1930,0.9790509846629278,0.020949015337072215,"[1929.0, 1930.0]",SR,SR,SR-SR,0.0,-1,-1,False,1,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1914,1931,0.9752675502723862,0.024732449727613837,"[1914.0, 1931.0]",SR,SR,SR-SR,176.4404998859389,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1917,1931,0.9779111231331066,0.02208887686689345,"[1917.0, 1931.0]",SR,SR,SR-SR,100.0,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1919,1931,0.9786886553870189,0.021311344612981127,"[1919.0, 1931.0]",SR,SR,SR-SR,78.30229881682912,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1921,1931,0.9830208021579669,0.016979197842033052,"[1921.0, 1931.0]",SIR,SR,SR-SIR,50.0,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1924,1931,0.9852133184871713,0.014786681512828737,"[1924.0, 1931.0]",SR,SR,SR-SR,33.63406011768428,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1928,1931,0.9906101137853978,0.00938988621460228,"[1928.0, 1931.0]",SR,SR,SR-SR,0.0,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1929,1931,0.9585939865306284,0.04140601346937154,"[1929.0, 1931.0]",SR,SR,SR-SR,50.0,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1930,1931,0.9889229098818771,0.011077090118122863,"[1930.0, 1931.0]",SR,SR,SR-SR,50.0,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1914,1934,0.9732944640026997,0.026705535997300286,"[1914.0, 1934.0]",SR,SR,SR-SR,279.5084971874737,-1,-1,False,1,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1919,1934,0.9827171739282007,0.01728282607179933,"[1919.0, 1934.0]",SR,SR,SR-SR,336.34060117684277,-1,-1,False,1,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1921,1934,0.969856981739177,0.03014301826082296,"[1921.0, 1934.0]",SIR,SR,SR-SIR,353.5533905932738,-1,-1,False,1,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1924,1934,0.9924156187438281,0.007584381256171906,"[1924.0, 1934.0]",SR,SR,SR-SR,410.03048667141815,-1,-1,False,1,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1930,1934,0.9724900213887255,0.027509978611274438,"[1930.0, 1934.0]",SR,SR,SR-SR,430.11626335213134,-1,-1,False,1,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1914,1938,0.9527638147373715,0.047236185262628495,"[1914.0, 1938.0]",SR,SR,SR-SR,279.5084971874737,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1917,1938,0.9907491353864933,0.00925086461350666,"[1917.0, 1938.0]",SR,SR,SR-SR,254.95097567963924,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1919,1938,0.9716993651681767,0.028300634831823372,"[1919.0, 1938.0]",SR,SR,SR-SR,251.24689052802225,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1924,1938,0.9867835383370268,0.013216461662973227,"[1924.0, 1938.0]",SR,SR,SR-SR,261.00766272276377,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1929,1938,0.9630280081396337,0.03697199186036629,"[1929.0, 1938.0]",SR,SR,SR-SR,269.2582403567252,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1930,1938,0.9964707127578671,0.0035292872421328844,"[1930.0, 1938.0]",SR,SR,SR-SR,269.2582403567252,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1931,1938,0.9814715176253798,0.01852848237462029,"[1931.0, 1938.0]",SR,SR,SR-SR,254.95097567963924,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1914,1947,0.9970555171937353,0.0029444828062647256,"[1914.0, 1947.0]",SR,SR,SR-SR,291.547594742265,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1917,1947,0.9612686163577292,0.03873138364227075,"[1917.0, 1947.0]",SR,SR,SR-SR,261.00766272276377,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1919,1947,0.9984699057860396,0.0015300942139604154,"[1919.0, 1947.0]",SR,SR,SR-SR,254.95097567963924,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1924,1947,0.9824204599612898,0.017579540038710217,"[1924.0, 1947.0]",SR,SR,SR-SR,254.95097567963924,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1929,1947,0.9976086750502609,0.002391324949739117,"[1929.0, 1947.0]",SR,SR,SR-SR,261.00766272276377,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1934,1947,0.9978065329215522,0.002193467078447769,"[1934.0, 1947.0]",SR,SR,SR-SR,275.9189192498405,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1946,1947,0.9882447930759826,0.011755206924017488,"[1946.0, 1947.0]",FF,SR,SR-FF,127.00885795880538,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1914,1960,0.9869939423695295,0.0130060576304705,"[1914.0, 1960.0]",SR,SR,SR-SR,279.5084971874737,-1,-1,False,1,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1917,1960,0.9956869783242596,0.004313021675740475,"[1917.0, 1960.0]",SR,SR,SR-SR,320.1562118716424,-1,-1,False,1,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1919,1960,0.9830928716347014,0.016907128365298656,"[1919.0, 1960.0]",SR,SR,SR-SR,336.34060117684277,-1,-1,False,1,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1921,1960,0.9690366912266306,0.030963308773369377,"[1921.0, 1960.0]",SIR,SR,SR-SIR,353.5533905932738,-1,-1,False,1,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1928,1960,0.999057722367795,0.0009422776322049827,"[1928.0, 1960.0]",SR,SR,SR-SR,390.51248379533274,-1,-1,False,1,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1929,1960,0.9577420443707121,0.04225795562928796,"[1929.0, 1960.0]",SR,SR,SR-SR,430.11626335213134,-1,-1,False,1,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1930,1960,0.9548510104628815,0.045148989537118524,"[1930.0, 1960.0]",SR,SR,SR-SR,430.11626335213134,-1,-1,False,1,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1931,1960,0.9695253983427453,0.030474601657254696,"[1931.0, 1960.0]",SR,SR,SR-SR,390.51248379533274,-1,-1,False,1,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1938,1960,0.9886141011445274,0.011385898855472625,"[1938.0, 1960.0]",SR,SR,SR-SR,250.0,-1,-1,False,1,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1947,1960,0.9992339977802267,0.000766002219773286,"[1947.0, 1960.0]",SR,SR,SR-SR,275.9189192498405,-1,-1,False,1,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1919,1921,0.9889739790175092,0.011026020982490883,"[1919.0, 1921.0]",SR,SIR,SR-SIR,33.63406011768428,-1,-1,False,1,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1919,1929,0.9783131207608984,0.021686879239101634,"[1919.0, 1929.0]",SR,SR,SR-SR,127.00885795880538,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1921,1929,0.9880331212782916,0.011966878721708454,"[1921.0, 1929.0]",SIR,SR,SR-SIR,100.0,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1924,1929,0.9959938084498804,0.00400619155011956,"[1924.0, 1929.0]",SR,SR,SR-SR,33.63406011768428,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1928,1929,0.9918810403310099,0.008118959668990107,"[1928.0, 1929.0]",SR,SR,SR-SR,50.0,-1,-1,False,0,hamilton_36,pre,0.1,-1,True,False,hamilton_36
1961,1962,0.9871383090869387,0.012861690913061316,"[1961.0, 1962.0]",SR,SR,SR-SR,100.0,-1,-1,False,2,hamilton_32,pre,0.1,-1,True,False,hamilton_32
1961,1963,0.9752283396822397,0.02477166031776036,"[1961.0, 1963.0]",SR,SIR,SR-SIR,176.4404998859389,-1,-1,False,1,hamilton_32,pre,0.1,-1,True,False,hamilton_32
1962,1963,0.9951548016498709,0.004845198350129093,"[1962.0, 1963.0]",SR,SIR,SR-SIR,78.30229881682912,-1,-1,False,1,hamilton_32,pre,0.1,-1,True,False,hamilton_32
1961,1968,0.9704381224096035,0.02956187759039648,"[1961.0, 1968.0]",SR,SR,SR-SR,251.24689052802225,-1,-1,False,5,hamilton_32,pre,0.1,-1,True,False,hamilton_32
1961,1969,0.993324916260083,0.006675083739917014,"[1961.0, 1969.0]",SR,SR,SR-SR,251.24689052802225,-1,-1,False,2,hamilton_32,pre,0.1,-1,True,False,hamilton_32
1962,1969,0.9683604254521103,0.03163957454788963,"[1962.0, 1969.0]",SR,SR,SR-SR,279.5084971874737,-1,-1,False,2,hamilton_32,pre,0.1,-1,True,False,hamilton_32
1966,1969,0.9915515930758,0.00844840692419998,"[1966.0, 1969.0]",SR,SR,SR-SR,33.63406011768428,-1,-1,False,2,hamilton_32,pre,0.1,-1,True,False,hamilton_32
1961,1973,0.9838801322998192,0.016119867700180826,"[1961.0, 1973.0]",SR,SIR,SR-SIR,250.0,-1,-1,False,5,hamilton_32,pre,0.1,-1,True,False,hamilton_32
1968,1973,0.9567187423968194,0.04328125760318054,"[1968.0, 1973.0]",SR,SIR,SR-SIR,33.63406011768428,-1,-1,False,5,hamilton_32,pre,0.1,-1,True,False,hamilton_32
