a,b,weight,_distance,comb_id,a_nt,b_nt,nt_comb,distance,source_ensemble,ensemble,sig,ensemble_orig,session_name,state,bin_width,target_ensemble,in_ensemble,same_ensemble,session
1056,1057,0.005559680220854289,0.9944403197791457,"[1056.0, 1057.0]",SIR,FF,SIR-FF,33.63406011768428,,,,,,act,0.05,,,False,hamilton_09
1057,1058,0.005601409995933258,0.9943985900040667,"[1057.0, 1058.0]",FF,SR,SR-FF,300.0,,,,,,act,0.05,,,False,hamilton_09
2291,2296,0.02184452625430064,0.9781554737456993,"[2291.0, 2296.0]",SR,SR,SR-SR,50.0,,,,,,act,0.05,,,False,acute_15
2291,2298,0.02012489483527756,0.9798751051647224,"[2291.0, 2298.0]",SR,SIR,SR-SIR,100.0,,,,,,act,0.05,,,False,acute_15
2293,2298,0.0014172137049732103,0.9985827862950268,"[2293.0, 2298.0]",SR,SIR,SR-SIR,127.00885795880538,,,,,,act,0.05,,,False,acute_15
2296,2298,0.012788356113005094,0.9872116438869949,"[2296.0, 2298.0]",SR,SIR,SR-SIR,150.0,,,,,,act,0.05,,,False,acute_15
2291,2301,0.007505557590215463,0.9924944424097846,"[2291.0, 2301.0]",SR,SR,SR-SR,100.0,,,,,,act,0.05,,,False,acute_15
2293,2301,0.008915428044318892,0.9910845719556811,"[2293.0, 2301.0]",SR,SR,SR-SR,127.00885795880538,,,,,,act,0.05,,,False,acute_15
2299,2301,0.03943260935740067,0.9605673906425993,"[2299.0, 2301.0]",SR,SR,SR-SR,0.0,,,,,,act,0.05,,,False,acute_15
2291,2309,0.0018790518265375724,0.9981209481734624,"[2291.0, 2309.0]",SR,SR,SR-SR,200.0,,,,,,act,0.05,,,False,acute_15
2293,2309,0.011494229243924214,0.9885057707560758,"[2293.0, 2309.0]",SR,SR,SR-SR,226.12220147522004,,,,,,act,0.05,,,False,acute_15
2296,2309,0.041858728111369516,0.9581412718886305,"[2296.0, 2309.0]",SR,SR,SR-SR,250.0,,,,,,act,0.05,,,False,acute_15
2298,2309,0.034245497981306446,0.9657545020186935,"[2298.0, 2309.0]",SIR,SR,SR-SIR,100.0,,,,,,act,0.05,,,False,acute_15
2299,2309,0.00199004224937297,0.9980099577506271,"[2299.0, 2309.0]",SR,SR,SR-SR,100.0,,,,,,act,0.05,,,False,acute_15
2305,2309,0.19214036237031573,0.8078596376296843,"[2305.0, 2309.0]",SIR,SR,SR-SIR,78.30229881682912,,,,,,act,0.05,,,False,acute_15
2306,2309,0.10092656705566062,0.8990734329443394,"[2306.0, 2309.0]",FF,SR,SR-FF,0.0,,,,,,act,0.05,,,False,acute_15
2291,2316,0.002903475049701366,0.9970965249502987,"[2291.0, 2316.0]",SR,SIR,SR-SIR,176.4404998859389,,,,,,act,0.05,,,False,acute_15
2293,2316,0.01816323985387082,0.9818367601461292,"[2293.0, 2316.0]",SR,SIR,SR-SIR,200.0,,,,,,act,0.05,,,False,acute_15
2298,2316,0.0076763466134439845,0.992323653386556,"[2298.0, 2316.0]",SIR,SIR,SIR-SIR,78.30229881682912,,,,,,act,0.05,,,False,acute_15
2299,2316,0.002319853896959189,0.9976801461030408,"[2299.0, 2316.0]",SR,SIR,SR-SIR,78.30229881682912,,,,,,act,0.05,,,False,acute_15
2301,2316,0.008737383999876886,0.9912626160001231,"[2301.0, 2316.0]",SR,SIR,SR-SIR,78.30229881682912,,,,,,act,0.05,,,False,acute_15
2305,2316,0.03458298005695153,0.9654170199430485,"[2305.0, 2316.0]",SIR,SIR,SIR-SIR,50.0,,,,,,act,0.05,,,False,acute_15
2306,2316,0.005527067023869232,0.9944729329761308,"[2306.0, 2316.0]",FF,SIR,SIR-FF,33.63406011768428,,,,,,act,0.05,,,False,acute_15
2309,2316,0.0004707345675778948,0.9995292654324222,"[2309.0, 2316.0]",SR,SIR,SR-SIR,33.63406011768428,,,,,,act,0.05,,,False,acute_15
2291,2324,0.0051462292792581075,0.9948537707207419,"[2291.0, 2324.0]",SR,SIR,SR-SIR,261.00766272276377,,,,,,act,0.05,,,False,acute_15
2293,2324,0.026469062264453322,0.9735309377355467,"[2293.0, 2324.0]",SR,SIR,SR-SIR,254.95097567963924,,,,,,act,0.05,,,False,acute_15
2296,2324,0.03129616186683039,0.9687038381331696,"[2296.0, 2324.0]",SR,SIR,SR-SIR,251.24689052802225,,,,,,act,0.05,,,False,acute_15
2298,2324,0.03530193094507311,0.9646980690549269,"[2298.0, 2324.0]",SIR,SIR,SIR-SIR,305.16389039334257,,,,,,act,0.05,,,False,acute_15
2305,2324,0.13576565912777414,0.8642343408722258,"[2305.0, 2324.0]",SIR,SIR,SIR-SIR,320.1562118716424,,,,,,act,0.05,,,False,acute_15
2306,2324,0.08777466660665592,0.9122253333933441,"[2306.0, 2324.0]",FF,SIR,SIR-FF,371.6517186829626,,,,,,act,0.05,,,False,acute_15
2309,2324,0.08090296166408256,0.9190970383359174,"[2309.0, 2324.0]",SR,SIR,SR-SIR,371.6517186829626,,,,,,act,0.05,,,False,acute_15
2291,2328,0.012407578330147323,0.9875924216698527,"[2291.0, 2328.0]",SR,FF,SR-FF,254.95097567963924,,,,,,act,0.05,,,False,acute_15
2293,2328,0.014568051983722106,0.9854319480162779,"[2293.0, 2328.0]",SR,FF,SR-FF,251.24689052802225,,,,,,act,0.05,,,False,acute_15
2296,2328,0.02467414120869941,0.9753258587913006,"[2296.0, 2328.0]",SR,FF,SR-FF,250.0,,,,,,act,0.05,,,False,acute_15
2298,2328,0.01784951101289508,0.9821504889871049,"[2298.0, 2328.0]",SIR,FF,SIR-FF,291.547594742265,,,,,,act,0.05,,,False,acute_15
2305,2328,0.06465022016629442,0.9353497798337056,"[2305.0, 2328.0]",SIR,FF,SIR-FF,305.16389039334257,,,,,,act,0.05,,,False,acute_15
2306,2328,0.030441335452609016,0.969558664547391,"[2306.0, 2328.0]",FF,FF,FF-FF,353.5533905932738,,,,,,act,0.05,,,False,acute_15
2309,2328,0.020601802957296963,0.979398197042703,"[2309.0, 2328.0]",SR,FF,SR-FF,353.5533905932738,,,,,,act,0.05,,,False,acute_15
2316,2328,0.011068528967150132,0.9889314710328498,"[2316.0, 2328.0]",SIR,FF,SIR-FF,336.34060117684277,,,,,,act,0.05,,,False,acute_15
2324,2328,0.04396508773365303,0.956034912266347,"[2324.0, 2328.0]",SIR,FF,SIR-FF,33.63406011768428,,,,,,act,0.05,,,False,acute_15
2291,2347,0.011112070211615043,0.9888879297883849,"[2291.0, 2347.0]",SR,SIR,SR-SIR,305.16389039334257,,,,,,act,0.05,,,False,acute_15
2296,2347,0.005147202303369553,0.9948527976966305,"[2296.0, 2347.0]",SR,SIR,SR-SIR,336.34060117684277,,,,,,act,0.05,,,False,acute_15
2306,2347,0.14120114857645916,0.8587988514235408,"[2306.0, 2347.0]",FF,SIR,SIR-FF,251.24689052802225,,,,,,act,0.05,,,False,acute_15
2328,2347,0.008824286049535576,0.9911757139504644,"[2328.0, 2347.0]",FF,SIR,SIR-FF,226.12220147522004,,,,,,act,0.05,,,False,acute_15
2329,2347,0.15285427915897917,0.8471457208410208,"[2329.0, 2347.0]",SIR,SIR,SIR-SIR,226.12220147522004,,,,,,act,0.05,,,False,acute_15
2335,2347,0.20066958510665234,0.7993304148933477,"[2335.0, 2347.0]",SR,SIR,SR-SIR,100.0,,,,,,act,0.05,,,False,acute_15
2338,2347,0.0227543749769101,0.9772456250230899,"[2338.0, 2347.0]",SR,SIR,SR-SIR,127.00885795880538,,,,,,act,0.05,,,False,acute_15
2339,2347,0.316085363437962,0.683914636562038,"[2339.0, 2347.0]",SIR,SIR,SIR-SIR,100.0,,,,,,act,0.05,,,False,acute_15
2344,2347,0.2014960718055785,0.7985039281944215,"[2344.0, 2347.0]",FF,SIR,SIR-FF,50.0,,,,,,act,0.05,,,False,acute_15
2291,2354,0.00016168743939491952,0.9998383125606051,"[2291.0, 2354.0]",SR,SR,SR-SR,336.34060117684277,,,,,,act,0.05,,,False,acute_15
2293,2354,0.0011201339013626557,0.9988798660986373,"[2293.0, 2354.0]",SR,SR,SR-SR,353.5533905932738,,,,,,act,0.05,,,False,acute_15
2296,2354,0.0024803965743502967,0.9975196034256497,"[2296.0, 2354.0]",SR,SR,SR-SR,371.6517186829626,,,,,,act,0.05,,,False,acute_15
2298,2354,0.0027067180195372255,0.9972932819804627,"[2298.0, 2354.0]",SIR,SR,SR-SIR,279.5084971874737,,,,,,act,0.05,,,False,acute_15
2301,2354,0.008605447198186846,0.9913945528018131,"[2301.0, 2354.0]",SR,SR,SR-SR,279.5084971874737,,,,,,act,0.05,,,False,acute_15
2305,2354,0.005284274520453164,0.9947157254795468,"[2305.0, 2354.0]",SIR,SR,SR-SIR,269.2582403567252,,,,,,act,0.05,,,False,acute_15
2309,2354,0.0047533711423961315,0.9952466288576038,"[2309.0, 2354.0]",SR,SR,SR-SR,251.24689052802225,,,,,,act,0.05,,,False,acute_15
2316,2354,0.009402208574260842,0.9905977914257391,"[2316.0, 2354.0]",SIR,SR,SR-SIR,254.95097567963924,,,,,,act,0.05,,,False,acute_15
2324,2354,0.005289551046276617,0.9947104489537234,"[2324.0, 2354.0]",SIR,SR,SR-SIR,300.0,,,,,,act,0.05,,,False,acute_15
2328,2354,0.010406808650189227,0.9895931913498107,"[2328.0, 2354.0]",FF,SR,SR-FF,275.9189192498405,,,,,,act,0.05,,,False,acute_15
2334,2354,0.005325852040452514,0.9946741479595474,"[2334.0, 2354.0]",SR,SR,SR-SR,200.0,,,,,,act,0.05,,,False,acute_15
2337,2354,0.000193965338842913,0.9998060346611571,"[2337.0, 2354.0]",SR,SR,SR-SR,176.4404998859389,,,,,,act,0.05,,,False,acute_15
2338,2354,0.004254380792846917,0.9957456192071531,"[2338.0, 2354.0]",SR,SR,SR-SR,176.4404998859389,,,,,,act,0.05,,,False,acute_15
2340,2354,0.014289533735903569,0.9857104662640964,"[2340.0, 2354.0]",SR,SR,SR-SR,150.0,,,,,,act,0.05,,,False,acute_15
2344,2354,0.00420503439798894,0.9957949656020111,"[2344.0, 2354.0]",FF,SR,SR-FF,100.0,,,,,,act,0.05,,,False,acute_15
2348,2354,0.0009464084131061327,0.9990535915868939,"[2348.0, 2354.0]",SIR,SR,SR-SIR,50.0,,,,,,act,0.05,,,False,acute_15
2350,2354,0.0022645393366038783,0.9977354606633961,"[2350.0, 2354.0]",FF,SR,SR-FF,78.30229881682912,,,,,,act,0.05,,,False,acute_15
2291,2360,0.012929787171773914,0.987070212828226,"[2291.0, 2360.0]",SR,SIR,SR-SIR,353.5533905932738,,,,,,act,0.05,,,False,acute_15
2296,2360,0.019481454093268714,0.9805185459067313,"[2296.0, 2360.0]",SR,SIR,SR-SIR,390.51248379533274,,,,,,act,0.05,,,False,acute_15
2305,2360,0.0414525804005639,0.9585474195994361,"[2305.0, 2360.0]",SIR,SIR,SIR-SIR,279.5084971874737,,,,,,act,0.05,,,False,acute_15
2306,2360,0.13479204070756431,0.8652079592924357,"[2306.0, 2360.0]",FF,SIR,SIR-FF,254.95097567963924,,,,,,act,0.05,,,False,acute_15
2328,2360,0.023290095953329554,0.9767099040466705,"[2328.0, 2360.0]",FF,SIR,SIR-FF,300.0,,,,,,act,0.05,,,False,acute_15
2329,2360,0.1569437145762872,0.8430562854237128,"[2329.0, 2360.0]",SIR,SIR,SIR-SIR,300.0,,,,,,act,0.05,,,False,acute_15
2334,2360,0.004425103318567443,0.9955748966814325,"[2334.0, 2360.0]",SR,SIR,SR-SIR,226.12220147522004,,,,,,act,0.05,,,False,acute_15
2335,2360,0.16688156671281967,0.8331184332871804,"[2335.0, 2360.0]",SR,SIR,SR-SIR,176.4404998859389,,,,,,act,0.05,,,False,acute_15
2338,2360,0.041591339950149644,0.9584086600498504,"[2338.0, 2360.0]",SR,SIR,SR-SIR,200.0,,,,,,act,0.05,,,False,acute_15
2339,2360,0.2606370356670421,0.7393629643329579,"[2339.0, 2360.0]",SIR,SIR,SIR-SIR,176.4404998859389,,,,,,act,0.05,,,False,acute_15
2344,2360,0.11792687935938807,0.8820731206406119,"[2344.0, 2360.0]",FF,SIR,SIR-FF,127.00885795880538,,,,,,act,0.05,,,False,acute_15
2347,2360,0.19779216896848983,0.8022078310315102,"[2347.0, 2360.0]",SIR,SIR,SIR-SIR,78.30229881682912,,,,,,act,0.05,,,False,acute_15
2348,2360,0.06282746784616573,0.9371725321538342,"[2348.0, 2360.0]",SIR,SIR,SIR-SIR,78.30229881682912,,,,,,act,0.05,,,False,acute_15
2350,2360,0.032463161737563355,0.9675368382624366,"[2350.0, 2360.0]",FF,SIR,SIR-FF,100.0,,,,,,act,0.05,,,False,acute_15
2352,2360,0.21974409751805044,0.7802559024819495,"[2352.0, 2360.0]",FF,SIR,SIR-FF,78.30229881682912,,,,,,act,0.05,,,False,acute_15
2291,2361,0.015016741449359172,0.9849832585506408,"[2291.0, 2361.0]",SR,SR,SR-SR,353.5533905932738,,,,,,act,0.05,,,False,acute_15
2293,2361,0.008184551315914713,0.9918154486840853,"[2293.0, 2361.0]",SR,SR,SR-SR,371.6517186829626,,,,,,act,0.05,,,False,acute_15
2298,2361,0.02765164271430422,0.9723483572856958,"[2298.0, 2361.0]",SIR,SR,SR-SIR,291.547594742265,,,,,,act,0.05,,,False,acute_15
2299,2361,0.03409073362180795,0.9659092663781921,"[2299.0, 2361.0]",SR,SR,SR-SR,291.547594742265,,,,,,act,0.05,,,False,acute_15
2301,2361,0.023206328307550775,0.9767936716924492,"[2301.0, 2361.0]",SR,SR,SR-SR,291.547594742265,,,,,,act,0.05,,,False,acute_15
2305,2361,0.0038044822857274062,0.9961955177142726,"[2305.0, 2361.0]",SIR,SR,SR-SIR,279.5084971874737,,,,,,act,0.05,,,False,acute_15
2316,2361,0.014548035788860974,0.985451964211139,"[2316.0, 2361.0]",SIR,SR,SR-SIR,261.00766272276377,,,,,,act,0.05,,,False,acute_15
2324,2361,0.019858728344794307,0.9801412716552057,"[2324.0, 2361.0]",SIR,SR,SR-SIR,325.7779151507972,,,,,,act,0.05,,,False,acute_15
2328,2361,0.008739589002554643,0.9912604109974453,"[2328.0, 2361.0]",FF,SR,SR-FF,300.0,,,,,,act,0.05,,,False,acute_15
2334,2361,0.0007038170221967435,0.9992961829778032,"[2334.0, 2361.0]",SR,SR,SR-SR,226.12220147522004,,,,,,act,0.05,,,False,acute_15
2337,2361,0.014750820435801679,0.9852491795641983,"[2337.0, 2361.0]",SR,SR,SR-SR,200.0,,,,,,act,0.05,,,False,acute_15
2353,2361,0.03684273645295834,0.9631572635470417,"[2353.0, 2361.0]",SR,SR,SR-SR,78.30229881682912,,,,,,act,0.05,,,False,acute_15
2354,2361,0.01678884468712803,0.983211155312872,"[2354.0, 2361.0]",SR,SR,SR-SR,33.63406011768428,,,,,,act,0.05,,,False,acute_15
2359,2361,0.012697732640534844,0.9873022673594651,"[2359.0, 2361.0]",SR,SR,SR-SR,0.0,,,,,,act,0.05,,,False,acute_15
2291,2362,0.011712581437840796,0.9882874185621592,"[2291.0, 2362.0]",SR,SIR,SR-SIR,353.5533905932738,,,,,,act,0.05,,,False,acute_15
2293,2362,0.004988245814509498,0.9950117541854905,"[2293.0, 2362.0]",SR,SIR,SR-SIR,371.6517186829626,,,,,,act,0.05,,,False,acute_15
2296,2362,0.009387807618162413,0.9906121923818376,"[2296.0, 2362.0]",SR,SIR,SR-SIR,390.51248379533274,,,,,,act,0.05,,,False,acute_15
2298,2362,0.031788385446816364,0.9682116145531836,"[2298.0, 2362.0]",SIR,SIR,SIR-SIR,291.547594742265,,,,,,act,0.05,,,False,acute_15
2305,2362,0.020372171644455758,0.9796278283555443,"[2305.0, 2362.0]",SIR,SIR,SIR-SIR,279.5084971874737,,,,,,act,0.05,,,False,acute_15
2306,2362,0.01643788319753423,0.9835621168024657,"[2306.0, 2362.0]",FF,SIR,SIR-FF,254.95097567963924,,,,,,act,0.05,,,False,acute_15
2309,2362,0.024603943543931337,0.9753960564560686,"[2309.0, 2362.0]",SR,SIR,SR-SIR,254.95097567963924,,,,,,act,0.05,,,False,acute_15
2316,2362,0.008823437655085227,0.9911765623449148,"[2316.0, 2362.0]",SIR,SIR,SIR-SIR,261.00766272276377,,,,,,act,0.05,,,False,acute_15
2324,2362,0.0267282581966717,0.9732717418033283,"[2324.0, 2362.0]",SIR,SIR,SIR-SIR,325.7779151507972,,,,,,act,0.05,,,False,acute_15
2328,2362,0.018508334505847154,0.9814916654941529,"[2328.0, 2362.0]",FF,SIR,SIR-FF,300.0,,,,,,act,0.05,,,False,acute_15
2334,2362,0.00778266395321364,0.9922173360467864,"[2334.0, 2362.0]",SR,SIR,SR-SIR,226.12220147522004,,,,,,act,0.05,,,False,acute_15
2340,2362,0.00833222318820966,0.9916677768117903,"[2340.0, 2362.0]",SR,SIR,SR-SIR,176.4404998859389,,,,,,act,0.05,,,False,acute_15
2348,2362,0.03316303189347639,0.9668369681065236,"[2348.0, 2362.0]",SIR,SIR,SIR-SIR,78.30229881682912,,,,,,act,0.05,,,False,acute_15
2350,2362,0.0043230090179610554,0.995676990982039,"[2350.0, 2362.0]",FF,SIR,SIR-FF,100.0,,,,,,act,0.05,,,False,acute_15
2352,2362,0.019516984622386567,0.9804830153776134,"[2352.0, 2362.0]",FF,SIR,SIR-FF,78.30229881682912,,,,,,act,0.05,,,False,acute_15
2353,2362,0.01791451566725799,0.982085484332742,"[2353.0, 2362.0]",SR,SIR,SR-SIR,78.30229881682912,,,,,,act,0.05,,,False,acute_15
2354,2362,0.005829199547659993,0.99417080045234,"[2354.0, 2362.0]",SR,SIR,SR-SIR,33.63406011768428,,,,,,act,0.05,,,False,acute_15
2361,2362,0.01909567571891521,0.9809043242810848,"[2361.0, 2362.0]",SR,SIR,SR-SIR,0.0,,,,,,act,0.05,,,False,acute_15
2293,2305,0.012045694668323144,0.9879543053316768,"[2293.0, 2305.0]",SR,SIR,SR-SIR,150.0,,,,,,act,0.05,,,False,acute_15
2296,2305,0.07447455278847422,0.9255254472115257,"[2296.0, 2305.0]",SR,SIR,SR-SIR,176.4404998859389,,,,,,act,0.05,,,False,acute_15
2298,2305,0.045911679883702004,0.954088320116298,"[2298.0, 2305.0]",SIR,SIR,SIR-SIR,33.63406011768428,,,,,,act,0.05,,,False,acute_15
2293,2334,0.004661136422958214,0.9953388635770418,"[2293.0, 2334.0]",SR,SR,SR-SR,254.95097567963924,,,,,,act,0.05,,,False,acute_15
2296,2334,0.017603919128614268,0.9823960808713857,"[2296.0, 2334.0]",SR,SR,SR-SR,261.00766272276377,,,,,,act,0.05,,,False,acute_15
2298,2334,0.019758557474571364,0.9802414425254287,"[2298.0, 2334.0]",SIR,SR,SR-SIR,261.00766272276377,,,,,,act,0.05,,,False,acute_15
2301,2334,0.008222934680086046,0.9917770653199139,"[2301.0, 2334.0]",SR,SR,SR-SR,261.00766272276377,,,,,,act,0.05,,,False,acute_15
2305,2334,0.028407751118851587,0.9715922488811484,"[2305.0, 2334.0]",SIR,SR,SR-SIR,269.2582403567252,,,,,,act,0.05,,,False,acute_15
2309,2334,0.018128402734369428,0.9818715972656306,"[2309.0, 2334.0]",SR,SR,SR-SR,305.16389039334257,,,,,,act,0.05,,,False,acute_15
2316,2334,0.001780677990494189,0.9982193220095058,"[2316.0, 2334.0]",SIR,SR,SR-SIR,291.547594742265,,,,,,act,0.05,,,False,acute_15
2324,2334,0.023470798700043746,0.9765292012999562,"[2324.0, 2334.0]",SIR,SR,SR-SIR,100.0,,,,,,act,0.05,,,False,acute_15
2328,2334,0.004854366650586354,0.9951456333494136,"[2328.0, 2334.0]",FF,SR,SR-FF,78.30229881682912,,,,,,act,0.05,,,False,acute_15
2329,2334,0.0033555927206029585,0.9966444072793971,"[2329.0, 2334.0]",SIR,SR,SR-SIR,78.30229881682912,,,,,,act,0.05,,,False,acute_15
2293,2338,0.015681093566522565,0.9843189064334774,"[2293.0, 2338.0]",SR,SR,SR-SR,261.00766272276377,,,,,,act,0.05,,,False,acute_15
2296,2338,0.021553092544114156,0.9784469074558858,"[2296.0, 2338.0]",SR,SR,SR-SR,269.2582403567252,,,,,,act,0.05,,,False,acute_15
2298,2338,0.008073723044895278,0.9919262769551047,"[2298.0, 2338.0]",SIR,SR,SR-SIR,254.95097567963924,,,,,,act,0.05,,,False,acute_15
2305,2338,0.04810347612498629,0.9518965238750137,"[2305.0, 2338.0]",SIR,SR,SR-SIR,261.00766272276377,,,,,,act,0.05,,,False,acute_15
2306,2338,0.04220863176158743,0.9577913682384126,"[2306.0, 2338.0]",FF,SR,SR-FF,291.547594742265,,,,,,act,0.05,,,False,acute_15
2309,2338,0.024173800345398688,0.9758261996546013,"[2309.0, 2338.0]",SR,SR,SR-SR,291.547594742265,,,,,,act,0.05,,,False,acute_15
2316,2338,0.009600129056257803,0.9903998709437422,"[2316.0, 2338.0]",SIR,SR,SR-SIR,279.5084971874737,,,,,,act,0.05,,,False,acute_15
2324,2338,0.031582984646141135,0.9684170153538588,"[2324.0, 2338.0]",SIR,SR,SR-SIR,127.00885795880538,,,,,,act,0.05,,,False,acute_15
2329,2338,0.06549694014300188,0.9345030598569981,"[2329.0, 2338.0]",SIR,SR,SR-SIR,100.0,,,,,,act,0.05,,,False,acute_15
2334,2338,0.01392231361228197,0.986077686387718,"[2334.0, 2338.0]",SR,SR,SR-SR,33.63406011768428,,,,,,act,0.05,,,False,acute_15
2335,2338,0.04162753652683854,0.9583724634731614,"[2335.0, 2338.0]",SR,SR,SR-SR,33.63406011768428,,,,,,act,0.05,,,False,acute_15
2293,2348,0.005981895875568347,0.9940181041244317,"[2293.0, 2348.0]",SR,SIR,SR-SIR,320.1562118716424,,,,,,act,0.05,,,False,acute_15
2296,2348,0.09590421398038267,0.9040957860196174,"[2296.0, 2348.0]",SR,SIR,SR-SIR,336.34060117684277,,,,,,act,0.05,,,False,acute_15
2298,2348,0.032607616159346216,0.9673923838406537,"[2298.0, 2348.0]",SIR,SIR,SIR-SIR,261.00766272276377,,,,,,act,0.05,,,False,acute_15
2305,2348,0.35253879848252756,0.6474612015174724,"[2305.0, 2348.0]",SIR,SIR,SIR-SIR,254.95097567963924,,,,,,act,0.05,,,False,acute_15
2306,2348,0.3269676145992382,0.6730323854007618,"[2306.0, 2348.0]",FF,SIR,SIR-FF,251.24689052802225,,,,,,act,0.05,,,False,acute_15
2309,2348,0.21110560805597536,0.7888943919440247,"[2309.0, 2348.0]",SR,SIR,SR-SIR,251.24689052802225,,,,,,act,0.05,,,False,acute_15
2316,2348,0.0049234543010947445,0.9950765456989052,"[2316.0, 2348.0]",SIR,SIR,SIR-SIR,250.0,,,,,,act,0.05,,,False,acute_15
2324,2348,0.17793142923663327,0.8220685707633667,"[2324.0, 2348.0]",SIR,SIR,SIR-SIR,250.0,,,,,,act,0.05,,,False,acute_15
2328,2348,0.05919468958224189,0.9408053104177581,"[2328.0, 2348.0]",FF,SIR,SIR-FF,226.12220147522004,,,,,,act,0.05,,,False,acute_15
2329,2348,0.40276325864807966,0.5972367413519204,"[2329.0, 2348.0]",SIR,SIR,SIR-SIR,226.12220147522004,,,,,,act,0.05,,,False,acute_15
2334,2348,0.02436099968401649,0.9756390003159835,"[2334.0, 2348.0]",SR,SIR,SR-SIR,150.0,,,,,,act,0.05,,,False,acute_15
2335,2348,0.21047690409953532,0.7895230959004647,"[2335.0, 2348.0]",SR,SIR,SR-SIR,100.0,,,,,,act,0.05,,,False,acute_15
2338,2348,0.05580850888660894,0.9441914911133911,"[2338.0, 2348.0]",SR,SIR,SR-SIR,127.00885795880538,,,,,,act,0.05,,,False,acute_15
2339,2348,0.15336833244210077,0.8466316675578992,"[2339.0, 2348.0]",SIR,SIR,SIR-SIR,100.0,,,,,,act,0.05,,,False,acute_15
2340,2348,0.03743634058905575,0.9625636594109442,"[2340.0, 2348.0]",SR,SIR,SR-SIR,100.0,,,,,,act,0.05,,,False,acute_15
2344,2348,0.03443061715394888,0.9655693828460511,"[2344.0, 2348.0]",FF,SIR,SIR-FF,50.0,,,,,,act,0.05,,,False,acute_15
2293,2353,0.005381088140737414,0.9946189118592625,"[2293.0, 2353.0]",SR,SR,SR-SR,320.1562118716424,,,,,,act,0.05,,,False,acute_15
2296,2353,0.012704560838227264,0.9872954391617728,"[2296.0, 2353.0]",SR,SR,SR-SR,336.34060117684277,,,,,,act,0.05,,,False,acute_15
2298,2353,0.018935002921718153,0.9810649970782819,"[2298.0, 2353.0]",SIR,SR,SR-SIR,261.00766272276377,,,,,,act,0.05,,,False,acute_15
2299,2353,0.008046118562983167,0.9919538814370168,"[2299.0, 2353.0]",SR,SR,SR-SR,261.00766272276377,,,,,,act,0.05,,,False,acute_15
2301,2353,0.035283061189990195,0.9647169388100099,"[2301.0, 2353.0]",SR,SR,SR-SR,261.00766272276377,,,,,,act,0.05,,,False,acute_15
2305,2353,0.044595272790489436,0.9554047272095105,"[2305.0, 2353.0]",SIR,SR,SR-SIR,254.95097567963924,,,,,,act,0.05,,,False,acute_15
2306,2353,0.008535574243379107,0.9914644257566209,"[2306.0, 2353.0]",FF,SR,SR-FF,251.24689052802225,,,,,,act,0.05,,,False,acute_15
2309,2353,0.041280746159975706,0.9587192538400243,"[2309.0, 2353.0]",SR,SR,SR-SR,251.24689052802225,,,,,,act,0.05,,,False,acute_15
2316,2353,0.0285748657772204,0.9714251342227797,"[2316.0, 2353.0]",SIR,SR,SR-SIR,250.0,,,,,,act,0.05,,,False,acute_15
2324,2353,0.07039480492840809,0.9296051950715919,"[2324.0, 2353.0]",SIR,SR,SR-SIR,250.0,,,,,,act,0.05,,,False,acute_15
2328,2353,0.008545961356170029,0.99145403864383,"[2328.0, 2353.0]",FF,SR,SR-FF,226.12220147522004,,,,,,act,0.05,,,False,acute_15
2329,2353,0.02769397800429305,0.9723060219957069,"[2329.0, 2353.0]",SIR,SR,SR-SIR,226.12220147522004,,,,,,act,0.05,,,False,acute_15
2334,2353,0.006638261746600088,0.9933617382533999,"[2334.0, 2353.0]",SR,SR,SR-SR,150.0,,,,,,act,0.05,,,False,acute_15
2337,2353,0.0211321487233499,0.9788678512766501,"[2337.0, 2353.0]",SR,SR,SR-SR,127.00885795880538,,,,,,act,0.05,,,False,acute_15
2338,2353,0.00017379569591998041,0.99982620430408,"[2338.0, 2353.0]",SR,SR,SR-SR,127.00885795880538,,,,,,act,0.05,,,False,acute_15
2340,2353,0.031362448594871965,0.9686375514051281,"[2340.0, 2353.0]",SR,SR,SR-SR,100.0,,,,,,act,0.05,,,False,acute_15
2348,2353,0.04982999853201918,0.9501700014679808,"[2348.0, 2353.0]",SIR,SR,SR-SIR,0.0,,,,,,act,0.05,,,False,acute_15
2350,2353,0.04983697128204851,0.9501630287179514,"[2350.0, 2353.0]",FF,SR,SR-FF,33.63406011768428,,,,,,act,0.05,,,False,acute_15
2293,2359,0.007920354631276029,0.992079645368724,"[2293.0, 2359.0]",SR,SR,SR-SR,371.6517186829626,,,,,,act,0.05,,,False,acute_15
2298,2359,0.004533043641892079,0.9954669563581079,"[2298.0, 2359.0]",SIR,SR,SR-SIR,291.547594742265,,,,,,act,0.05,,,False,acute_15
2299,2359,0.016405406604303913,0.9835945933956961,"[2299.0, 2359.0]",SR,SR,SR-SR,291.547594742265,,,,,,act,0.05,,,False,acute_15
2301,2359,0.009583288464854869,0.9904167115351451,"[2301.0, 2359.0]",SR,SR,SR-SR,291.547594742265,,,,,,act,0.05,,,False,acute_15
2309,2359,0.0012676187272025335,0.9987323812727975,"[2309.0, 2359.0]",SR,SR,SR-SR,254.95097567963924,,,,,,act,0.05,,,False,acute_15
2316,2359,0.0020628439481731177,0.9979371560518269,"[2316.0, 2359.0]",SIR,SR,SR-SIR,261.00766272276377,,,,,,act,0.05,,,False,acute_15
