neuron_id,degree,clust,page_rank,session,state,bin_width,neuron_type,in_ensemble,response_bs,phase_lock_delta,phase_lock_theta
1014,0.073402114629149,0.1327001594881787,0.11087503554334463,hamilton_10,sw,1.0,SIR,True,no_response,True,True
1015,0.20141286978457343,0.22479566323198172,0.24176159779427742,hamilton_10,sw,1.0,SR,True,activated,False,True
1016,0.0033563441019611854,0.0,0.02305935007619674,hamilton_10,sw,1.0,SR,True,inhibited,False,True
1018,0.0027380443951884477,0.0,0.022362924842992394,hamilton_10,sw,1.0,SR,True,inhibited,True,True
1019,0.09021419750919421,0.24630140700195227,0.11439396842949895,hamilton_10,sw,1.0,SIR,True,activated,True,True
1020,0.06508275258499005,0.1515277575253467,0.10103296745076529,hamilton_10,sw,1.0,SIR,True,no_response,False,False
1021,0.12922803807509228,0.3231262149146277,0.11663216274601508,hamilton_03,sw,1.0,FF,True,no_response,True,True
1022,0.11031445033795752,0.20245124837284525,0.09832902842930162,hamilton_03,sw,1.0,SIR,True,no_response,True,True
1024,0.18239881306573474,0.679983778081294,0.13033213176824446,hamilton_03,sw,1.0,SR,True,inhibited,True,True
1025,0.11988473410719774,0.14899336878926275,0.11740008525785163,hamilton_03,sw,1.0,SR,True,activated,False,True
1026,0.10507200538797207,0.5251513551759162,0.08052938858728521,hamilton_03,sw,1.0,SR,True,inhibited,True,True
1027,0.19008055052636325,0.23952471045034515,0.13978565928597275,hamilton_03,sw,1.0,SR,True,inhibited,True,True
1028,0.07353230453232819,0.32263904116559045,0.08980270839886667,hamilton_03,sw,1.0,SR,True,activated,True,True
1029,0.07025344249785544,0.32263904116559045,0.08656116559553431,hamilton_03,sw,1.0,FF,True,activated,True,True
1030,0.1978264253617221,0.38539729564877906,0.1406276699309281,hamilton_03,sw,1.0,SR,True,inhibited,True,True
1031,0.0550465357866348,0.06544214165907279,0.03840149717384391,hamilton_04,sw,1.0,FF,True,inhibited,True,True
1032,0.006003709311010587,0.0,0.013483591269917295,hamilton_04,sw,1.0,SR,True,inhibited,True,False
1034,0.12456857554971659,0.18893603343814255,0.060487740187912496,hamilton_04,sw,1.0,SR,True,activated,True,True
1035,0.22732089601317274,0.45779270780137943,0.09466414096486897,hamilton_04,sw,1.0,SR,True,activated,False,True
1036,0.22650145277671158,0.3758448317019689,0.09567278452747917,hamilton_04,sw,1.0,SIR,True,activated,False,True
1037,0.11299030864452758,0.26818091327024074,0.06528450175355949,hamilton_04,sw,1.0,SIR,True,inhibited,True,True
1038,0.08796370495235013,0.17912861537867805,0.0511019909257825,hamilton_04,sw,1.0,SR,True,no_response,True,False
1040,0.035676140193528355,0.12174891472630857,0.02361063863878266,hamilton_04,sw,1.0,SIR,True,no_response,True,False
1041,0.0336388641970408,0.08385524349486742,0.025818181969710467,hamilton_04,sw,1.0,SIR,True,inhibited,True,True
1044,0.05928555464318054,0.1198233672343763,0.04773008920586202,hamilton_04,sw,1.0,SIR,True,inhibited,False,False
1045,0.2371591409205678,0.30919293825966887,0.10050276307239646,hamilton_04,sw,1.0,SIR,True,activated,False,True
1046,0.10269100559639935,0.2543012062647332,0.05851107586155598,hamilton_04,sw,1.0,SR,True,no_response,True,False
1047,0.22063287524003933,0.36080465517784566,0.0929386320160265,hamilton_04,sw,1.0,SR,True,activated,True,False
1048,0.1495893883198943,0.28016363826088014,0.06479476931619076,hamilton_04,sw,1.0,SIR,True,activated,True,True
1049,0.16653451356052673,0.25401047771011537,0.07542138246124079,hamilton_04,sw,1.0,SR,True,no_response,True,True
1050,0.20585267688572678,0.2829855304557519,0.0915762206548705,hamilton_04,sw,1.0,SR,True,activated,True,True
1051,0.1282498585063652,0.09497101413582268,0.0768484594053159,hamilton_09,sw,1.0,FF,True,,,
1052,0.05653817376143177,0.1499752074264446,0.04105800742712223,hamilton_09,sw,1.0,SR,True,,,
1053,0.08722638338445944,0.09285603616946964,0.05536545290309322,hamilton_09,sw,1.0,FF,True,,,
1054,0.13437002227323955,0.19490080216997296,0.07598099459912921,hamilton_09,sw,1.0,FF,True,,,
1055,0.0978616919806602,0.13624138176529485,0.06147411648648354,hamilton_09,sw,1.0,FF,True,,,
1056,0.1278777337785462,0.1111468981524522,0.07210882665817524,hamilton_09,sw,1.0,SIR,True,,,
1057,0.08686320746782515,0.15181695636484388,0.05769994272355507,hamilton_09,sw,1.0,FF,True,,,
1058,0.04357472839160991,0.08250437258814101,0.032099108776756334,hamilton_09,sw,1.0,SR,True,,,
1059,0.13116088906803594,0.09687532798786462,0.07802428269162669,hamilton_09,sw,1.0,SR,True,,,
1060,0.20627387889001766,0.1906729623200011,0.11291851455745906,hamilton_09,sw,1.0,SR,True,,,
1061,0.08368135232204592,0.1727493074106307,0.05686296770321374,hamilton_09,sw,1.0,SR,True,,,
1062,0.0991890658314442,0.1492346905357773,0.059519455559821875,hamilton_09,sw,1.0,SIR,True,,,
1064,0.1342399880076754,0.10148584522009788,0.07986358095016066,hamilton_09,sw,1.0,FF,True,,,
1065,0.1317309014581442,0.11993530338221474,0.07391930059674356,hamilton_09,sw,1.0,SR,True,,,
1068,0.11568356748286183,0.18393777752419196,0.06625698896134388,hamilton_09,sw,1.0,FF,True,,,
2291,0.16710073862382474,0.16488466959064,0.03737883036511896,acute_15,sw,1.0,SR,True,no_response,True,True
2293,0.09514377607738862,0.1671812526298566,0.025056231853160024,acute_15,sw,1.0,SR,True,activated,True,True
2296,0.10342837425755327,0.3882419463288447,0.019227967444534456,acute_15,sw,1.0,SR,True,no_response,False,True
2298,0.15998411144787106,0.26247699506659455,0.03733182606464521,acute_15,sw,1.0,SIR,True,activated,True,True
2299,0.10255572634956892,0.16085006053333076,0.027794164908239927,acute_15,sw,1.0,SR,True,inhibited,False,True
2301,0.1076114313884418,0.1671509481795756,0.02912652006394728,acute_15,sw,1.0,SR,True,inhibited,False,True
2305,0.2086889630570718,0.17712197723620235,0.039596818220288314,acute_15,sw,1.0,SIR,True,activated,True,True
2306,0.289983507273847,0.31787621588060966,0.04734722926441402,acute_15,sw,1.0,FF,True,activated,True,True
2309,0.10448704923486624,0.11983578510938608,0.02446248571035712,acute_15,sw,1.0,SR,True,activated,False,True
2316,0.0744167734700753,0.16033529081397563,0.019910451078133422,acute_15,sw,1.0,SIR,True,activated,False,True
2324,0.18800621745377769,0.17556915733707418,0.0412557716171188,acute_15,sw,1.0,SIR,True,activated,False,True
2328,0.1385377767074236,0.12196712475290165,0.029882366309866022,acute_15,sw,1.0,FF,True,activated,True,True
2329,0.2767873715069929,0.49730902990446074,0.04388327239343841,acute_15,sw,1.0,SIR,True,activated,True,True
2334,0.07559538247111057,0.12040590660361963,0.020399647090552156,acute_15,sw,1.0,SR,True,no_response,False,True
2335,0.2420106681529214,0.5814744576343582,0.03868562454969857,acute_15,sw,1.0,SR,True,activated,True,True
2337,0.09373108053580553,0.1558079573174444,0.02451516126620011,acute_15,sw,1.0,SR,True,no_response,True,True
2338,0.19548242792729223,0.22306765808045162,0.03344530271993745,acute_15,sw,1.0,SR,True,activated,False,True
2339,0.290988912139573,0.335570669652665,0.04635077245916012,acute_15,sw,1.0,SIR,True,activated,True,False
2340,0.17563931935490718,0.16996893415286715,0.03862320854048966,acute_15,sw,1.0,SR,True,activated,False,True
2344,0.2510474851902955,0.4689040227686576,0.04022732909971793,acute_15,sw,1.0,FF,True,activated,True,True
2347,0.259277623898132,0.4749843022370842,0.0412983904224852,acute_15,sw,1.0,SIR,True,activated,True,True
2348,0.19009208096062105,0.21721794268504674,0.033518446631138434,acute_15,sw,1.0,SIR,True,activated,True,False
2350,0.22209695388370548,0.4857544553032497,0.036089720901556516,acute_15,sw,1.0,FF,True,activated,False,True
2352,0.2801408253542938,0.32817896885392706,0.044804728238892894,acute_15,sw,1.0,FF,True,activated,True,True
2353,0.13026888588886645,0.22013111276391928,0.03163646903090669,acute_15,sw,1.0,SR,True,activated,True,True
2354,0.11732193618294447,0.1716858949832912,0.028934621959520672,acute_15,sw,1.0,SR,True,activated,False,True
2359,0.018997359066902364,0.0921668645235189,0.009298710684424387,acute_15,sw,1.0,SR,True,inhibited,False,True
2360,0.2316181669085987,0.35594101150421575,0.037776392407075615,acute_15,sw,1.0,SIR,True,activated,True,True
2361,0.19526346156492938,0.2239926030610059,0.04374479822634602,acute_15,sw,1.0,SR,True,activated,False,True
2362,0.12707059560692752,0.11507056132043487,0.028396740478635614,acute_15,sw,1.0,SIR,True,activated,False,True
2406,0.015897836564919894,0.03426508861215664,0.0363581082702633,acute_16,sw,1.0,SR,True,inhibited,True,True
2407,0.0467571425963513,0.05872484081263962,0.04255406888913799,acute_16,sw,1.0,SIR,True,inhibited,True,True
2408,0.09861406985147227,0.1724891319720592,0.05631462945462268,acute_16,sw,1.0,FF,True,activated,True,True
2410,0.07255502550155127,0.13366669477062346,0.0441187192387893,acute_16,sw,1.0,SIR,True,activated,True,True
2411,0.012005448596754002,0.028196125266331706,0.03051800238022539,acute_16,sw,1.0,SR,True,activated,True,True
2412,0.09656950976546179,0.09346376266804458,0.06238317044960631,acute_16,sw,1.0,SIR,True,activated,True,True
2413,0.14894541287408458,0.14193490783006796,0.08520374297703748,acute_16,sw,1.0,SIR,True,activated,True,True
2414,0.09413199783668147,0.17022653243084912,0.055553613198359594,acute_16,sw,1.0,SR,True,activated,True,True
2415,0.13723710419157686,0.12175956630432662,0.08055227840872833,acute_16,sw,1.0,FF,True,activated,True,True
2418,0.042827509657804186,0.0550871503570367,0.041877766311899364,acute_16,sw,1.0,SIR,True,activated,True,True
2420,0.16140969207885011,0.22219070621226425,0.0866487892439933,acute_16,sw,1.0,FF,True,activated,True,True
2422,0.20187316627863636,0.19330038595206336,0.10737656903588977,acute_16,sw,1.0,FF,True,activated,True,True
2424,0.23179774559052574,0.2561688980203226,0.1221078602865064,acute_16,sw,1.0,FF,True,activated,True,True
2425,0.09517360550939138,0.09755889950556908,0.0605505911423981,acute_16,sw,1.0,SIR,True,activated,True,False
2428,0.02300604879101568,0.04625612304158956,0.027711244486730756,acute_16,sw,1.0,SIR,True,inhibited,True,True
2429,0.09341409175600947,0.12297300440395517,0.060170846225811696,acute_16,sw,1.0,FF,True,activated,True,True
2461,0.08076663306963264,0.1980577523287702,0.05336634251803921,acute_14,sw,1.0,SR,True,inhibited,True,False
2463,0.048218829438212055,0.1161540011859897,0.0347704795544169,acute_14,sw,1.0,SR,True,activated,True,True
2464,0.1318534836414571,0.19807251678993418,0.071263268989916,acute_14,sw,1.0,SR,True,activated,True,True
2465,0.039438007937902565,0.05258659353114247,0.031811907289290814,acute_14,sw,1.0,SR,True,inhibited,True,True
2469,0.11900722948235443,0.26137559616252787,0.06435963294908259,acute_14,sw,1.0,SIR,True,no_response,True,True
2472,0.08509310488536269,0.1575081219419047,0.054577307609118324,acute_14,sw,1.0,SR,True,activated,True,True
2475,0.20159636801568515,0.21805909610141272,0.10401417225295893,acute_14,sw,1.0,FF,True,activated,True,True
2476,0.06373423200898805,0.10774097732706008,0.03856460491597898,acute_14,sw,1.0,FF,True,no_response,True,True
2478,0.04836247719673368,0.11878415372016914,0.03113586016122544,acute_14,sw,1.0,SR,True,no_response,True,True
2480,0.0815731918408219,0.138076182797348,0.04735979753806085,acute_14,sw,1.0,SR,True,activated,True,True
2481,0.12106068791095081,0.15032323856448374,0.06686084728472674,acute_14,sw,1.0,SR,True,activated,True,True
2482,0.1031816543991225,0.12207913334758456,0.06156172313521213,acute_14,sw,1.0,FF,True,activated,True,True
2485,0.10233702148758705,0.12988188677589935,0.058088584507006054,acute_14,sw,1.0,FF,True,inhibited,True,True
2487,0.1453278235920315,0.22530823262887248,0.0782129875333569,acute_14,sw,1.0,SR,True,activated,True,True
2489,0.07007203985809307,0.1327147435310967,0.04593205613866527,acute_14,sw,1.0,SR,True,activated,True,True
2493,0.014959370119947519,0.047378060432128,0.018610528368404666,acute_14,sw,1.0,SR,True,inhibited,True,False
2494,0.025034330555942057,0.04542307318080918,0.026593749653897658,acute_14,sw,1.0,SIR,True,inhibited,True,False
2496,0.03836595285931171,0.08118638708980354,0.03588243374067057,acute_14,sw,1.0,SR,True,inhibited,True,False
2503,0.14675700749601436,0.1740646037288127,0.07703371585997185,acute_14,sw,1.0,SIR,True,no_response,False,False
2524,0.4419299844702269,0.4460647851138001,0.038606304486517334,acute_12,sw,1.0,SR,,activated,True,True
2525,0.4397078541920351,0.44677357723957567,0.03852606380812553,acute_12,sw,1.0,SR,,activated,True,False
2526,0.38993350605678995,0.3891900489174941,0.03464477085568128,acute_12,sw,1.0,SR,,activated,True,False
2527,0.30517884949480156,0.36798001302755307,0.02791748308154721,acute_12,sw,1.0,SR,,activated,False,False
2528,0.3833714412688487,0.4073202744069298,0.033946921596582316,acute_12,sw,1.0,SR,,no_response,True,True
2529,0.42940652087474196,0.413054716072717,0.03783079472027117,acute_12,sw,1.0,SIR,,activated,False,True
2531,0.38625331672493535,0.38714981266655324,0.034408885149702174,acute_12,sw,1.0,SR,,no_response,True,True
2542,0.0713846145444448,0.1131891690194633,0.011074206620335177,acute_12,sw,1.0,SIR,,no_response,True,True
2544,0.41769459222159344,0.43112735329350316,0.03666344180615759,acute_12,sw,1.0,SIR,,activated,True,False
2546,0.1419412747805812,0.22452744199342542,0.01510110210680553,acute_12,sw,1.0,SIR,,no_response,False,False
2548,0.4101079473416882,0.4006561799657978,0.03625383736938715,acute_12,sw,1.0,SR,,activated,True,False
2551,0.4117748020533391,0.401900583988623,0.03642823991706784,acute_12,sw,1.0,SR,,activated,True,False
2555,0.3170967160621534,0.35414148530415207,0.02876659878539891,acute_12,sw,1.0,SR,,inhibited,True,False
2558,0.15394305688492707,0.193360273005643,0.017085339053753052,acute_12,sw,1.0,SR,,inhibited,True,False
2559,0.4132418528934275,0.4010633894770587,0.03651805799449264,acute_12,sw,1.0,SIR,,no_response,True,True
2560,0.47614472633424065,0.4654422973958942,0.04107634495850813,acute_12,sw,1.0,SR,,activated,True,False
2562,0.26873922310896364,0.3151928963961478,0.02487589863787252,acute_12,sw,1.0,SR,,activated,True,True
2563,0.354892854636142,0.34279062415063377,0.032398679992408544,acute_12,sw,1.0,SR,,activated,False,False
2564,0.034411193945356335,0.09942967032558073,0.006794090944520524,acute_12,sw,1.0,SIR,,no_response,True,True
2566,0.3254200670864394,0.32551649043493097,0.031123394657248026,acute_12,sw,1.0,SR,,activated,True,True
2567,0.355408031796812,0.36357812763683506,0.03288418316379339,acute_12,sw,1.0,SR,,no_response,False,True
2568,0.09781488136611964,0.15781218064594693,0.012398194142834391,acute_12,sw,1.0,SIR,,activated,True,False
2569,0.3720826288575989,0.3980904801118353,0.0329556188673658,acute_12,sw,1.0,SR,,activated,True,False
2570,0.3915258127093743,0.39060953747814975,0.03503394879272566,acute_12,sw,1.0,SIR,,activated,True,True
2571,0.4450065028123732,0.4005277591177895,0.0396481112389817,acute_12,sw,1.0,SR,,activated,True,True
2573,0.3306169106601889,0.3273075779822368,0.031262777394615714,acute_12,sw,1.0,SR,,activated,True,False
2574,0.0032295400275924066,0.0457905526007482,0.00565881199391158,acute_12,sw,1.0,SR,,inhibited,True,True
2575,0.43089788554421626,0.4621554002740119,0.03752680617349995,acute_12,sw,1.0,SR,,activated,True,False
2577,0.2385275297734026,0.27937274632656117,0.023636622997762227,acute_12,sw,1.0,SR,,no_response,True,False
2578,0.47081768293506987,0.43673960504458703,0.04088825591789159,acute_12,sw,1.0,SR,,inhibited,True,False
2585,0.0248023951910384,0.06373096677640548,0.011458401582612377,acute_12,sw,1.0,SIR,,inhibited,True,False
2586,0.2567835018407483,0.2774158884438251,0.025290007265369594,acute_12,sw,1.0,SIR,,no_response,True,True
2587,0.006540825216910014,0.02143504533724995,0.00670345431590327,acute_12,sw,1.0,SIR,,inhibited,False,True
2588,0.1924114346557525,0.24467535619031644,0.019314846318212064,acute_12,sw,1.0,SIR,,activated,True,False
2589,0.012116735403212005,0.041294019255799744,0.006874890310299741,acute_12,sw,1.0,SR,,no_response,True,True
2590,0.41749851294797297,0.38259727716711683,0.03842461298183815,acute_12,sw,1.0,SIR,,activated,True,True
2592,0.11124746901665993,0.21100792604604138,0.030167374370361714,acute_11,sw,1.0,FF,True,inhibited,True,False
2593,0.11768904383706207,0.1415246641556307,0.031854346740041464,acute_11,sw,1.0,FF,True,inhibited,True,True
2594,0.13338158015380197,0.1748207072999935,0.03441340687893806,acute_11,sw,1.0,SIR,True,no_response,True,True
2595,0.12869368086471034,0.08671595373931457,0.03430204352359943,acute_11,sw,1.0,SIR,True,activated,True,True
2596,0.14906650710006475,0.15098772691223034,0.03844677220389523,acute_11,sw,1.0,FF,True,no_response,True,True
2598,0.11596768336068268,0.18200636227167022,0.030811788266585656,acute_11,sw,1.0,SR,True,inhibited,True,True
2601,0.13486389851091696,0.10271082940528727,0.035308302825560654,acute_11,sw,1.0,SIR,True,activated,True,True
2603,0.1537420182469978,0.12454401870980755,0.039313775507141255,acute_11,sw,1.0,SIR,True,activated,True,False
2604,0.0930113468630063,0.06983322660022395,0.027675208307349906,acute_11,sw,1.0,SR,True,activated,True,True
2605,0.15822761212978895,0.11942809023133026,0.040271271687915375,acute_11,sw,1.0,SIR,True,activated,True,False
2606,0.07426540985340113,0.10426691499998335,0.02180624528962226,acute_11,sw,1.0,SIR,True,inhibited,True,True
2607,0.15765720464138214,0.1886538933702008,0.04032055364013359,acute_11,sw,1.0,FF,True,inhibited,True,True
2608,0.11484063789666656,0.21496244341111545,0.030231261207988493,acute_11,sw,1.0,SIR,True,inhibited,True,False
2609,0.1338215026696635,0.12475440161425443,0.03467473746670509,acute_11,sw,1.0,SIR,True,activated,True,True
2610,0.06037516944823478,0.09737528341629387,0.01909573552787026,acute_11,sw,1.0,FF,True,inhibited,True,True
2611,0.1033842478779949,0.12548425458735815,0.032921004044153705,acute_11,sw,1.0,FF,True,inhibited,True,True
2612,0.04245312005581598,0.061421582891021544,0.01572906942482788,acute_11,sw,1.0,SR,True,activated,True,True
2613,0.09088048953672509,0.11300387542821837,0.029476528130555416,acute_11,sw,1.0,FF,True,inhibited,True,True
2616,0.07514713350541949,0.14225174047445124,0.02150538419018381,acute_11,sw,1.0,FF,True,inhibited,True,True
2617,0.10578771751020762,0.09980098010423959,0.02916960451342369,acute_11,sw,1.0,SIR,True,activated,True,True
2618,0.11774921112773416,0.12670396080626356,0.03194756951412877,acute_11,sw,1.0,SIR,True,activated,True,True
2619,0.11796236721042895,0.10601187891682698,0.03221366570526489,acute_11,sw,1.0,SIR,True,activated,True,False
2620,0.11811799480506824,0.09332241677031981,0.031873770000596706,acute_11,sw,1.0,SIR,True,activated,True,True
2621,0.08077132523345211,0.08498183708878117,0.024367502882033886,acute_11,sw,1.0,SIR,True,no_response,True,True
2622,0.12466462106068323,0.12968472877341441,0.033818985807677476,acute_11,sw,1.0,SR,True,activated,True,True
2623,0.1194539588351792,0.10274634653761235,0.036018978139233764,acute_11,sw,1.0,FF,True,inhibited,True,True
2624,0.08812737197336416,0.07448482383149617,0.027550563290705272,acute_11,sw,1.0,FF,True,inhibited,True,True
2625,0.103026011624158,0.09095218019360778,0.03025822277086767,acute_11,sw,1.0,SR,True,inhibited,True,True
2626,0.17146580513983067,0.1195805188617527,0.04359486512029884,acute_11,sw,1.0,SIR,True,activated,True,True
2627,0.05667102896093739,0.0663380771228853,0.018844523333679784,acute_11,sw,1.0,SIR,True,activated,True,False
2628,0.03930016542982102,0.06484482018073505,0.014989753446798128,acute_11,sw,1.0,SIR,True,no_response,True,True
2629,0.08538230472046647,0.07607779395906263,0.02451861488109955,acute_11,sw,1.0,SIR,True,activated,True,False
2630,0.05815915668865428,0.09038848088195128,0.020424712500740804,acute_11,sw,1.0,FF,True,activated,True,True
2634,0.029256161133508138,0.05145467978344227,0.012083858860021487,acute_11,sw,1.0,SIR,True,no_response,True,True
1,0.21948671603573483,0.20885565931194508,0.22298779434330518,ESHOCK_03_LOC1,act,1.0,SIR,True,activated,True,False
4,0.19167283727559742,0.1407717428982834,0.2099546718867653,ESHOCK_03_LOC1,act,1.0,SIR,True,inhibited,False,False
5,0.22163047967649643,0.20911932811295486,0.22515768888368284,ESHOCK_03_LOC1,act,1.0,FF,True,inhibited,True,False
6,0.13926390202439495,0.15095554289118868,0.15733192266215446,ESHOCK_03_LOC1,act,1.0,SIR,True,inhibited,False,False
8,0.1645053018518992,0.3428882340144665,0.18456792222409232,ESHOCK_03_LOC1,act,1.0,SR,True,inhibited,True,True
9,0.24477426520927667,0.3837827946230558,0.049475834919980144,ESHOCK_04_LOC1,act,1.0,SIR,True,inhibited,True,True
12,0.18796754036079655,0.2847782378070639,0.03971923621783543,ESHOCK_04_LOC1,act,1.0,SIR,True,inhibited,True,False
17,0.31739382893744317,0.4394853289488663,0.06313587883893797,ESHOCK_04_LOC1,act,1.0,SIR,True,inhibited,True,True
18,0.29277601510528944,0.38295301718226976,0.05842121806942905,ESHOCK_04_LOC1,act,1.0,SIR,True,inhibited,True,True
22,0.07487631540339189,0.1902222741886706,0.035870500299864105,ESHOCK_04_LOC1,act,1.0,SR,True,activated,True,True
27,0.07527658689866606,0.1120999897363225,0.02876480020271815,ESHOCK_04_LOC1,act,1.0,SIR,True,no_response,True,True
31,0.32261184836734413,0.3993960593155175,0.06368061757675544,ESHOCK_04_LOC1,act,1.0,SIR,True,inhibited,True,False
32,0.3087416561468166,0.39018789264003695,0.06118198517397125,ESHOCK_04_LOC1,act,1.0,SIR,True,inhibited,True,True
33,0.18250722225364857,0.2861352944857171,0.03978278964834045,ESHOCK_04_LOC1,act,1.0,SIR,True,no_response,True,True
34,0.10895137352471437,0.1889058926171564,0.028985372061338336,ESHOCK_04_LOC1,act,1.0,SIR,True,inhibited,True,True
35,0.1856248050364434,0.31776829260499356,0.03934975664429588,ESHOCK_04_LOC1,act,1.0,SIR,True,inhibited,False,False
36,0.07445757261193206,0.18837299401510393,0.033479800677594276,ESHOCK_04_LOC1,act,1.0,SR,True,activated,True,True
37,0.09023815318995008,0.1395443500383819,0.028631362813576325,ESHOCK_04_LOC1,act,1.0,SR,True,inhibited,True,True
38,0.07896968132617499,0.17625429562104547,0.02787920109276849,ESHOCK_04_LOC1,act,1.0,SR,True,activated,True,True
39,0.3378289749851058,0.4120965901477129,0.06627516552397862,ESHOCK_04_LOC1,act,1.0,SR,True,inhibited,True,True
40,0.3340882300299389,0.4150984302725836,0.06622891239629017,ESHOCK_04_LOC1,act,1.0,SIR,True,inhibited,True,False
41,0.03467948661987261,0.12222461619663341,0.019037204356677637,ESHOCK_04_LOC1,act,1.0,FF,True,activated,True,True
42,0.181193351065282,0.27288170236574644,0.04306840498094846,ESHOCK_04_LOC1,act,1.0,FF,True,inhibited,True,True
43,0.2997197411729624,0.3833327141293513,0.06022355343928691,ESHOCK_04_LOC1,act,1.0,FF,True,inhibited,True,True
44,0.052506810254489944,0.10045449097342118,0.02084570371540484,ESHOCK_04_LOC1,act,1.0,SIR,True,inhibited,True,True
45,0.10443269984499458,0.16538062099076264,0.0272382263866053,ESHOCK_04_LOC1,act,1.0,FF,True,inhibited,True,True
46,0.33901615393492085,0.4673667746178887,0.0665010377168324,ESHOCK_04_LOC1,act,1.0,FF,True,inhibited,True,True
47,0.06717663667034977,0.1268465114114887,0.032223437246570466,ESHOCK_04_LOC1,act,1.0,SR,True,activated,False,True
48,0.11326815855437505,0.29537384369152236,0.05102022432943815,ESHOCK_06_LOC1,act,1.0,SR,True,inhibited,True,True
49,0.15608856362288995,0.20615566198177251,0.07080230934553682,ESHOCK_06_LOC1,act,1.0,FF,True,activated,True,True
50,0.11974298411628831,0.45753320782302903,0.0536382642331656,ESHOCK_06_LOC1,act,1.0,SR,True,inhibited,True,True
51,0.05348996614067544,0.24112728004427159,0.03165931132338913,ESHOCK_06_LOC1,act,1.0,SR,True,no_response,True,True
52,0.13411227258380398,0.3945971175758331,0.05949158549353936,ESHOCK_06_LOC1,act,1.0,SR,True,no_response,True,True
54,0.11657823222655934,0.30402358918375877,0.05252553839679224,ESHOCK_06_LOC1,act,1.0,SR,True,inhibited,True,True
55,0.0596287230036,0.19443249108617391,0.029841457869133035,ESHOCK_06_LOC1,act,1.0,SR,True,inhibited,True,True
57,0.1300716152531698,0.22754934433542554,0.05940851723410827,ESHOCK_06_LOC1,act,1.0,FF,True,activated,True,True
58,0.12239372161097829,0.27431869614910676,0.06354342249374259,ESHOCK_06_LOC1,act,1.0,SR,True,activated,True,True
59,0.06895343721567665,0.11288656904336318,0.03443101267678865,ESHOCK_06_LOC1,act,1.0,SIR,True,activated,True,False
60,0.08097076337042439,0.13338948764528058,0.04067152678519021,ESHOCK_06_LOC1,act,1.0,SR,True,no_response,True,True
62,0.09094222904728966,0.15309985693590347,0.047682718313550664,ESHOCK_06_LOC1,act,1.0,FF,True,activated,True,True
63,0.027967035280973683,0.07839579029099591,0.018910570646722556,ESHOCK_06_LOC1,act,1.0,SR,True,no_response,False,False
64,0.11112621304312108,0.167429793302999,0.05665132425010502,ESHOCK_06_LOC1,act,1.0,SIR,True,no_response,True,True
69,0.08538289038269463,0.16149879935229,0.04581742979373491,ESHOCK_06_LOC1,act,1.0,SIR,True,activated,True,True
70,0.0809851764157185,0.2130951493330795,0.04391675125106105,ESHOCK_06_LOC1,act,1.0,SR,True,activated,True,True
71,0.03111884512175955,0.06650919833533069,0.019981031671070935,ESHOCK_06_LOC1,act,1.0,SR,True,no_response,False,False
73,0.08899336524088908,0.298672847582427,0.04130016790824521,ESHOCK_06_LOC1,act,1.0,SR,True,inhibited,True,True
74,0.050563692685503155,0.29454171823148906,0.03027917722973676,ESHOCK_06_LOC1,act,1.0,SR,True,inhibited,True,True
75,0.09754982022651217,0.14540838636261105,0.04831854892685735,ESHOCK_06_LOC1,act,1.0,SR,True,activated,True,True
76,0.0648370514474725,0.2706731224228701,0.0371540026481087,ESHOCK_06_LOC1,act,1.0,SIR,True,no_response,True,True
77,0.12187667851425642,0.23837119306679513,0.06295510717998284,ESHOCK_06_LOC1,act,1.0,SIR,True,activated,True,True
81,0.0314775950717306,0.08277177785533502,0.03171515081880324,ESHOCK_07_LOC1,act,1.0,SIR,True,inhibited,True,True
82,0.0216584946370514,0.11305596519268551,0.02406687975307888,ESHOCK_07_LOC1,act,1.0,SIR,True,activated,False,False
84,0.08832229022864903,0.15478985933834233,0.06397889209045483,ESHOCK_07_LOC1,act,1.0,SR,True,activated,True,False
85,0.0635993661745963,0.0829281205690926,0.05048797966713547,ESHOCK_07_LOC1,act,1.0,SR,True,activated,True,True
86,0.17752516494451204,0.21397907519430634,0.1052194258567267,ESHOCK_07_LOC1,act,1.0,SR,True,activated,True,True
88,0.1667443668738095,0.2515532100333679,0.100246551254462,ESHOCK_07_LOC1,act,1.0,FF,True,activated,True,True
89,0.16095109026641424,0.18498295880305643,0.09904930420923184,ESHOCK_07_LOC1,act,1.0,SR,True,no_response,True,True
90,0.039465021095579464,0.17674019251690887,0.035755588238016785,ESHOCK_07_LOC1,act,1.0,FF,True,activated,True,True
91,0.07651374337796026,0.1326350978110197,0.053876696303847345,ESHOCK_07_LOC1,act,1.0,FF,True,activated,True,True
92,0.16025543087137972,0.24743946935079025,0.09612011269771671,ESHOCK_07_LOC1,act,1.0,SIR,True,activated,True,True
93,0.18630061455443217,0.2185838750837486,0.1147081460707147,ESHOCK_07_LOC1,act,1.0,SR,True,activated,True,True
94,0.17963499232665145,0.2645306466840549,0.10639255354188923,ESHOCK_07_LOC1,act,1.0,SIR,True,activated,True,True
95,0.20290740051431644,0.18477070818505856,0.11838271949792231,ESHOCK_07_LOC1,act,1.0,SIR,True,activated,True,True
97,0.027902091105329818,0.021061251831300056,0.01847209350753945,ESHOCK_08_LOC1,act,1.0,FF,,activated,False,True
