neuron_id,degree,clust,page_rank,session,shuffle,neuron_type,in_ensemble
1888,0.13835770727982727,0.19787101605317103,0.01018985024785425,hamilton_35,False,SIR,True
1889,0.25587170861228603,0.2542923021184093,0.01563532111849893,hamilton_35,False,SIR,True
1890,0.29179471190841094,0.3696162499955178,0.016614539860175127,hamilton_35,False,FF,True
1893,0.38314714407572,0.36469909310494025,0.021171400954261,hamilton_35,False,SR,True
1894,0.3644101757922992,0.32730621333131726,0.020538614754087803,hamilton_35,False,SIR,True
1895,0.19165443826496853,0.21514584959476796,0.01200654424992422,hamilton_35,False,SIR,True
1896,0.1784309422449632,0.34812530232653516,0.011308160349452073,hamilton_35,False,FF,True
1897,0.4763186467332516,0.40886278961795314,0.025412808621452423,hamilton_35,False,FF,True
1899,0.3205763839321653,0.3017739499111721,0.018397013854880753,hamilton_35,False,SIR,True
1900,0.11607861980827518,0.1523006379189924,0.009003413983678174,hamilton_35,False,SIR,True
1902,0.3719192584417367,0.34957378085461965,0.020377350340608832,hamilton_35,False,SR,True
1903,0.39690218222216866,0.38195994563628854,0.021477524044017506,hamilton_35,False,SR,True
1904,0.41152497335256466,0.39328609803207687,0.02241504819638726,hamilton_35,False,SIR,True
1906,0.4923326045391526,0.4056038890401121,0.02601796135416703,hamilton_35,False,SR,True
1908,0.4079293571047655,0.4068949350865552,0.021993356805980774,hamilton_35,False,SR,True
1909,0.161949077571348,0.19519847919429822,0.010703136373761468,hamilton_35,False,SIR,True
1910,0.2911037065097895,0.3693178143105348,0.016483595438162132,hamilton_35,False,SR,True
1911,0.17471842675936458,0.21653223774562472,0.052047664854914494,hamilton_36,False,SR,True
1914,0.06398925724386795,0.12553400072623128,0.02400407612656722,hamilton_36,False,SR,True
1917,0.18188867610751758,0.1944933002845993,0.0538770304069081,hamilton_36,False,SR,True
1919,0.15091305793731105,0.19450420381284866,0.04599345005937032,hamilton_36,False,SR,True
1921,0.05950062433884414,0.1185438077013724,0.024364637570002956,hamilton_36,False,SIR,True
1924,0.05264106409306521,0.12984211582787686,0.021514037741707046,hamilton_36,False,SR,True
1928,0.13700134135023276,0.1607541347134878,0.044727724289069015,hamilton_36,False,SR,True
1929,0.09760965100763423,0.1388924114721942,0.03161684010729987,hamilton_36,False,SR,True
1930,0.09270642686928243,0.14328501514932443,0.03320737894886982,hamilton_36,False,SR,True
1931,0.06518255102416838,0.1590270998186146,0.02300987742677102,hamilton_36,False,SR,True
1934,0.028380250663259294,0.07026061837604805,0.014399031718747953,hamilton_36,False,SR,True
1938,0.10687132447108834,0.16936473542955335,0.035488915261905916,hamilton_36,False,SR,True
1940,0.2243609449841459,0.23896661116759713,0.06569995571300298,hamilton_36,False,FF,True
1942,0.06878537063147344,0.15043826988195333,0.02546351584553977,hamilton_36,False,SIR,True
1945,0.10173298051956194,0.14405556051091786,0.03351672073573534,hamilton_36,False,SR,True
1946,0.14891414062541528,0.2056335120563983,0.04621448425304275,hamilton_36,False,FF,True
1947,0.08148386600882991,0.12904119792093421,0.02958176498095702,hamilton_36,False,SR,True
1949,0.2540113983892972,0.26013903132551797,0.07187258069018272,hamilton_36,False,SIR,True
1950,0.25698874709302283,0.23759931025126338,0.07247401933066884,hamilton_36,False,SIR,True
1951,0.20143644399544738,0.23026549618914924,0.05761207719028596,hamilton_36,False,SR,True
1952,0.25406675544501856,0.2420816051259815,0.07204214891400076,hamilton_36,False,SIR,True
1956,0.19657167939104103,0.2775657299412456,0.05612698165379535,hamilton_36,False,SIR,True
1959,0.12133552318736081,0.16967273638762717,0.03947541815341667,hamilton_36,False,FF,True
1960,0.06631115047521445,0.1466304026518719,0.0256696680272381,hamilton_36,False,SR,True
1961,0.08194524826626799,0.08501353834469355,0.031778041333364954,hamilton_32,False,SR,True
1962,0.04333818063104303,0.10228675694951828,0.02270602436550173,hamilton_32,False,SR,True
1963,0.08702845925467832,0.23667468183196644,0.02430921654108662,hamilton_32,False,SIR,True
1966,0.043521553329014535,0.07310518462896362,0.023734316845459402,hamilton_32,False,SR,True
1968,0.03074219264394563,0.07506437431734539,0.017267792013580682,hamilton_32,False,SR,True
1969,0.009743532451993645,0.030773438943800864,0.008567245009377984,hamilton_32,False,SR,True
1970,0.05465859938345559,0.11383608907374711,0.026407841637880937,hamilton_32,False,SIR,True
1973,0.052317697554825904,0.09618852059773401,0.025380697362481303,hamilton_32,False,SIR,True
1974,0.04947282468974899,0.09808670847914594,0.026977078216702845,hamilton_32,False,FF,True
1975,0.028180349861985008,0.05191391479414571,0.013268074054089633,hamilton_32,False,SR,True
1978,0.24256900046867363,0.29232387552530137,0.059503714171504546,hamilton_32,False,SR,True
1980,0.23608207340452453,0.2658082752324724,0.057834373822303546,hamilton_32,False,SR,True
1982,0.22492428275742224,0.32671353939343356,0.05402898407377584,hamilton_32,False,SR,True
1983,0.1881287670346534,0.2743537160837262,0.04568803768716766,hamilton_32,False,SIR,True
1984,0.22248273600729737,0.2549451245263934,0.05438580624429969,hamilton_32,False,SR,True
1985,0.13836481695683112,0.2229635698819943,0.03702082753445789,hamilton_32,False,SR,True
1987,0.18369003516758708,0.30358492529085174,0.04432350785689411,hamilton_32,False,SIR,True
1988,0.08378917540308348,0.18167840420627912,0.02341408724182721,hamilton_32,False,SIR,True
1989,0.0826794725046381,0.10840866355297227,0.0298839921490152,hamilton_32,False,SIR,True
1990,0.0382520977290766,0.06362501034554496,0.015098944408662917,hamilton_32,False,SR,True
1991,0.08188578448311175,0.08127304416447931,0.033119437678454405,hamilton_32,False,SIR,True
1992,0.2365544153768153,0.2642812527412588,0.05851992627905106,hamilton_32,False,SR,True
1993,0.016367476751595535,0.03368105115489072,0.010424028321956963,hamilton_32,False,SR,True
1995,0.09407045569183715,0.17183908209558907,0.026764565234201322,hamilton_32,False,SR,True
1997,0.2135861237822654,0.2671135103052393,0.05264277637505712,hamilton_32,False,SR,True
1998,0.033026657599123245,0.06659425214478305,0.019203889962361692,hamilton_32,False,SR,True
1999,0.18547146760129632,0.22532571315639416,0.047177910237228615,hamilton_32,False,SR,True
2000,0.1209671736800187,0.09875205708967325,0.03943719492052257,hamilton_32,False,SIR,True
2001,0.01892789407108669,0.07548427928131317,0.013013710838365819,hamilton_32,False,SIR,True
2002,0.16231583606343827,0.2592910491860091,0.04082382894024995,hamilton_32,False,FF,True
2003,0.05525741911311477,0.1757568888913814,0.01729412864311549,hamilton_32,False,SR,True
2291,0.0914979606663058,0.13977762829288246,0.0215554103537093,acute_15,False,SR,True
2293,0.09887469221649291,0.16895115701799213,0.02306069755405297,acute_15,False,SR,True
2296,0.15498213019449547,0.29347457024250173,0.02610206857415233,acute_15,False,SR,True
2298,0.16875353315619782,0.20072206606595192,0.034477130407542946,acute_15,False,SIR,True
2299,0.07919535144533522,0.18290760213920562,0.02331798883759185,acute_15,False,SR,True
2301,0.06864736314559815,0.1748533826148506,0.021184381953939877,acute_15,False,SR,True
2305,0.3101286478702059,0.2915411894380209,0.05008399035307712,acute_15,False,SIR,True
2306,0.3103735716766594,0.358626365677227,0.04771460842062271,acute_15,False,FF,True
2309,0.26034932903134367,0.26112592837302645,0.04330261388937476,acute_15,False,SR,True
2316,0.05698552446116065,0.11368735421224926,0.015081296963615346,acute_15,False,SIR,True
2324,0.27420823204145545,0.27223810910292406,0.04714037774479629,acute_15,False,SIR,True
2328,0.20063600916361493,0.1943627018487214,0.03583381840279374,acute_15,False,FF,True
2329,0.32549228129233904,0.43017745918325456,0.04942609569908339,acute_15,False,SIR,True
2334,0.10855568651252959,0.14516889217347012,0.02258754240125246,acute_15,False,SR,True
2335,0.24576831989333683,0.4693758019475254,0.03790518211433301,acute_15,False,SR,True
2337,0.07810657859833801,0.15149237842296565,0.020657105873245533,acute_15,False,SR,True
2338,0.2711493787272387,0.31128080130186614,0.04272613570645034,acute_15,False,SR,True
2339,0.22577767227465886,0.33467943618383356,0.03521443197077923,acute_15,False,SIR,True
2340,0.25309585180942695,0.2740754190283642,0.044718345761180195,acute_15,False,SR,True
2344,0.2078953440935242,0.45048725694330677,0.032829317629718524,acute_15,False,FF,True
2347,0.1783191371200852,0.4080169196337968,0.02874374260437764,acute_15,False,SIR,True
2348,0.2994214211954804,0.3238126959410347,0.04704306024696869,acute_15,False,SIR,True
2350,0.3104963009930649,0.3911885309658182,0.04789458833836657,acute_15,False,FF,True
2352,0.2976853925191395,0.3914988708372401,0.04553320133866441,acute_15,False,FF,True
2353,0.1696229556826472,0.18440145904426938,0.03254312914235967,acute_15,False,SR,True
2354,0.0999338848537145,0.16484468113331463,0.023420857570301722,acute_15,False,SR,True
2359,0.03563892773463194,0.10097425685987836,0.013142740457240473,acute_15,False,SR,True
2360,0.17039141500419536,0.34412057475523317,0.027961930161537963,acute_15,False,SIR,True
2361,0.14871690377138563,0.19242389272531718,0.03237806702730254,acute_15,False,SR,True
2362,0.1330644275126445,0.15818000358860856,0.026420142501568294,acute_15,False,SIR,True
2406,0.015511249813561499,0.06670332574677881,0.029192648201554865,acute_16,False,SR,False
2407,0.02727427415993156,0.04577206075647484,0.03264523334366542,acute_16,False,SIR,False
2408,0.17859794800462514,0.2603037755114337,0.06770553630612103,acute_16,False,FF,False
2410,0.09159736888880747,0.23425180092276165,0.03911351820091325,acute_16,False,SIR,False
2411,0.11464507753623222,0.22755542216524222,0.04654029469975879,acute_16,False,SR,False
2412,0.18790276137775452,0.21809755736291758,0.07216798202312943,acute_16,False,SIR,False
2413,0.19259077284207157,0.20045672061041211,0.0743982226106619,acute_16,False,SIR,False
2414,0.1357608456906901,0.23366705726053252,0.05387464242487259,acute_16,False,SR,False
2415,0.2953531059397817,0.30462177166672977,0.10975131710029135,acute_16,False,FF,False
2418,0.04199737596853648,0.07153860102436348,0.03327831186078131,acute_16,False,SIR,False
2420,0.17877747102558533,0.33068524982209124,0.06799385350083963,acute_16,False,FF,False
2422,0.277729091903018,0.2905447120156388,0.10289166314518455,acute_16,False,FF,False
2424,0.3125899148498771,0.31317339042499065,0.1137976700671586,acute_16,False,FF,False
2425,0.08893705700787716,0.1817608499824502,0.044253204936500284,acute_16,False,SIR,False
2428,0.02602136471162425,0.09408210782105357,0.04130528798300867,acute_16,False,SIR,False
2429,0.1711482024563712,0.21043858735631216,0.07109061359555853,acute_16,False,FF,False
2431,0.09208861651723825,0.1026883684742915,0.050061254845207195,acute_01,False,SR,True
2434,0.11886502142491624,0.2841812671527072,0.060208641370121094,acute_01,False,FF,True
2435,0.14851604407275548,0.24275292947415655,0.07521049966222437,acute_01,False,SIR,True
2436,0.1516160867990514,0.19252545987003564,0.0759165486910764,acute_01,False,SIR,True
2437,0.034673972354813044,0.06626911576863333,0.02608888227595132,acute_01,False,SIR,True
2440,0.1578729748762513,0.24795747110257724,0.07910304067666425,acute_01,False,FF,True
2445,0.08246771139825376,0.09140061708047297,0.04849386310996133,acute_01,False,SR,True
2447,0.0271914001373102,0.09902981377697147,0.02197629071098911,acute_01,False,SR,True
2448,0.02577147622479557,0.05165213426938712,0.020625593700447212,acute_01,False,SIR,True
2450,0.10690735533476362,0.16486379438996882,0.06563722163795106,acute_01,False,SIR,True
2451,0.044400111941567295,0.07579897106285317,0.029034145618357817,acute_01,False,SIR,True
2452,0.09825482998807428,0.13832386281999814,0.060268347092654245,acute_01,False,SR,True
2453,0.09271560570676504,0.1485342345723427,0.049961881897781196,acute_01,False,SR,True
2454,0.10573277298741249,0.20714555911991236,0.05629075773703615,acute_01,False,FF,True
2455,0.11419456246898421,0.18793616071352567,0.06888228129726771,acute_01,False,FF,True
2457,0.10894087729527784,0.16304474046886896,0.06529846338257451,acute_01,False,SIR,True
2458,0.08694593101748786,0.13731960964689868,0.05345054595885393,acute_01,False,SIR,True
2459,0.08126372595834816,0.07585671015769278,0.04752249160193764,acute_01,False,SR,True
2460,0.07002736799479117,0.1786133478254715,0.04596924873294325,acute_01,False,SIR,True
2461,0.06491887180087423,0.10815282360272564,0.04905218517272229,acute_14,False,SR,False
2463,0.056818639385442404,0.22965284844302714,0.030152895861345307,acute_14,False,SR,True
2464,0.16786960984280952,0.2495391946324423,0.07643279355323951,acute_14,False,SR,True
2465,0.04444557386642725,0.0629690019416152,0.0380142151186248,acute_14,False,SR,True
2469,0.12887694754991694,0.19481138047302843,0.06161485264668322,acute_14,False,SIR,True
2472,0.09149403072472816,0.17342185377889852,0.04914613645821349,acute_14,False,SR,False
2475,0.21570996272079898,0.2738984583012793,0.095793793941267,acute_14,False,FF,True
2476,0.07829921551159791,0.17140824180000347,0.03965343007045849,acute_14,False,FF,True
2478,0.038832481685193626,0.08375670255384203,0.025712552993411575,acute_14,False,SR,False
2480,0.1424023955071238,0.2542375691944565,0.06611812403866706,acute_14,False,SR,True
2481,0.13949284675588694,0.21687389258641282,0.06422351090237217,acute_14,False,SR,True
2482,0.12554725032130723,0.15750159968080002,0.06379798215016416,acute_14,False,FF,False
2485,0.09944482911209471,0.15954445115278965,0.051196332155639,acute_14,False,FF,False
2487,0.15932067288802357,0.2547639903744238,0.07246676089599244,acute_14,False,SR,True
2489,0.09219191707394983,0.21770505666912104,0.04469857578558231,acute_14,False,SR,True
2493,0.03142015068390747,0.14169164211459523,0.03223948703294648,acute_14,False,SR,True
2494,0.024698995023790846,0.17646337542877352,0.02744056046728541,acute_14,False,SIR,True
2496,0.05710835078482136,0.27989874618966715,0.052995433115843635,acute_14,False,SR,True
2503,0.12420087401364494,0.25562069654037456,0.05925037763954166,acute_14,False,SIR,True
2522,0.029752656801030754,0.07175525611343596,0.009064402660494051,acute_12,False,SR,False
2523,0.05816923541267256,0.0951878783917751,0.011621514277525676,acute_12,False,SIR,True
2524,0.2888265877150573,0.283647485469825,0.03418058240925475,acute_12,False,SR,True
2525,0.3859005801977907,0.32932209529078105,0.04375184359433296,acute_12,False,SR,True
2526,0.26875463752953443,0.26496704082285005,0.032232855832767804,acute_12,False,SR,True
2527,0.17729329101273017,0.22581187686025142,0.02327587076101942,acute_12,False,SR,True
2528,0.25264487840404193,0.254245957600777,0.030615760416918953,acute_12,False,SR,True
2529,0.3687998256663961,0.31994848603679255,0.04192287357118529,acute_12,False,SIR,True
2531,0.28921831900771566,0.3315427735184993,0.03339078539561126,acute_12,False,SR,True
2533,0.02063593590909832,0.0557472485279872,0.006488900359856866,acute_12,False,SIR,True
2542,0.039753655948853515,0.08802562754129534,0.010454118518666464,acute_12,False,SIR,True
2544,0.3522448170819143,0.2797586064706869,0.04107177554633555,acute_12,False,SIR,True
2546,0.11779758122008832,0.15758319325895306,0.016453513778867078,acute_12,False,SIR,True
2548,0.33413861078958323,0.31481545004837386,0.03840030921894073,acute_12,False,SR,True
2551,0.34325585173801076,0.32008888107641575,0.03926237828734644,acute_12,False,SR,True
2555,0.2573573185909891,0.3033712110531567,0.03021108242238224,acute_12,False,SR,True
2558,0.06014446715110545,0.09523800401658915,0.011981382948422513,acute_12,False,SR,True
2559,0.2969066804553861,0.31872359215053425,0.033926570622725506,acute_12,False,SIR,True
2560,0.37661665720066306,0.3544501968162634,0.04242651245191251,acute_12,False,SR,True
2562,0.18914189123258426,0.23997761346690022,0.023344337445377086,acute_12,False,SR,True
2563,0.3411512359072123,0.3312213717586911,0.03890279957682897,acute_12,False,SR,True
2564,0.016477448974140798,0.06015055936301761,0.005640470615173743,acute_12,False,SIR,True
2566,0.2269072572619851,0.21762838254331787,0.02829916060314156,acute_12,False,SR,True
2567,0.3107397691606831,0.4094049442929203,0.035527932764582555,acute_12,False,SR,True
2568,0.027261141950670337,0.07333589340111629,0.007308452852654954,acute_12,False,SIR,True
2569,0.10711549693652381,0.1289586698495696,0.01776908969107205,acute_12,False,SR,True
2570,0.166527375465578,0.1847323930501071,0.023528336742280796,acute_12,False,SIR,True
2571,0.36870354369145264,0.3354233192508293,0.04211201526392721,acute_12,False,SR,True
2573,0.29819478370360847,0.28180840491289744,0.034884628642151645,acute_12,False,SR,True
2574,0.00754219972350524,0.0319171539611069,0.005195670141894183,acute_12,False,SR,True
2575,0.2773806410215952,0.2701270685075284,0.03359072433913436,acute_12,False,SR,True
2577,0.07384653694025478,0.09800155991765452,0.012915367868886994,acute_12,False,SR,True
2578,0.3431204220092918,0.3694863489345042,0.03868491731641108,acute_12,False,SR,True
2585,0.06225769169093571,0.09998375971334801,0.013108772658307977,acute_12,False,SIR,True
2586,0.20955595728657855,0.3440580440709335,0.024876302345869575,acute_12,False,SIR,True
2587,0.03228892067355253,0.05298468735095037,0.008550396572504886,acute_12,False,SIR,True
2588,0.16734003304879874,0.1891748459106801,0.02119482496888744,acute_12,False,SIR,True
2589,0.03921535062755314,0.11936625093009844,0.010523657153236473,acute_12,False,SR,False
2590,0.3778653338658519,0.3270788560423176,0.04330910936311038,acute_12,False,SIR,True
2592,0.16700983762589494,0.3425218001550752,0.03583359415064299,acute_11,False,FF,True
2593,0.17706669365383804,0.2855576920784371,0.03827622108876184,acute_11,False,FF,True
2594,0.14744120183497048,0.24973810094780893,0.03244031114738773,acute_11,False,SIR,True
2595,0.14601602395828636,0.1540801031719699,0.035749710897221953,acute_11,False,SIR,False
2596,0.14620729069711566,0.20666203544163492,0.032781350076276104,acute_11,False,FF,True
2598,0.16670089042270322,0.334327992485565,0.035648874701649964,acute_11,False,SR,True
2601,0.1373010846066203,0.20789612860945603,0.03417248186052531,acute_11,False,SIR,False
2603,0.159526238417603,0.1761125199245186,0.03633090936886623,acute_11,False,SIR,False
2604,0.06746486329196226,0.0768935579458262,0.019090185759707598,acute_11,False,SR,False
2605,0.16092110203810725,0.20433259678680057,0.0361883370373018,acute_11,False,SIR,False
2606,0.14347523869755563,0.2520818333223231,0.03150576495586943,acute_11,False,SIR,True
2607,0.2082243829574998,0.3838811133399159,0.043683774569750644,acute_11,False,FF,True
2608,0.1680574622222985,0.2741251927219299,0.0360173053240257,acute_11,False,SIR,True
2609,0.13398726934451463,0.16160377049550984,0.032228565820685305,acute_11,False,SIR,False
2610,0.14057989905387158,0.28864969313490596,0.031457903688404405,acute_11,False,FF,True
2611,0.10289081656759136,0.133866422382701,0.027752033246432897,acute_11,False,FF,True
2612,0.05469954373247835,0.10300513268943637,0.018313936632160407,acute_11,False,SR,True
2613,0.06728135642358442,0.11125654433501736,0.02065090031723959,acute_11,False,FF,True
2616,0.13074005581457265,0.32606977662221925,0.028754576000187597,acute_11,False,FF,True
2617,0.10635683421170236,0.13680079424346298,0.030303995243109415,acute_11,False,SIR,True
2618,0.10098993178275621,0.14978582886376293,0.029352312275549717,acute_11,False,SIR,True
2619,0.09581946851645165,0.13675718082485255,0.028418841234079603,acute_11,False,SIR,True
2620,0.10346904855945346,0.1522251495750082,0.02988819854318399,acute_11,False,SIR,True
2621,0.05210872219788647,0.07615262120940486,0.017163769228942406,acute_11,False,SIR,True
2622,0.08592963939415894,0.18596056222789434,0.025672959259488797,acute_11,False,SR,True
2623,0.1299762351572653,0.13784861027936474,0.03195459813431337,acute_11,False,FF,True
2624,0.19496226092071886,0.25812739517082955,0.043065931660387094,acute_11,False,FF,True
2625,0.150176143731546,0.19728392239799813,0.034001257095470604,acute_11,False,SR,True
2626,0.17866462721260168,0.17745462525538366,0.040764232903568,acute_11,False,SIR,False
2627,0.0660973821645811,0.10728053215099875,0.02085600129265017,acute_11,False,SIR,False
2628,0.030208370966884474,0.07320142854669691,0.012167712678719501,acute_11,False,SIR,True
2629,0.07257306881839576,0.14635867730504,0.02177568122672006,acute_11,False,SIR,False
2630,0.04311022715062634,0.0835243378261101,0.015626102891841957,acute_11,False,FF,True
2634,0.03146251194310716,0.043905151055054104,0.012111669688877669,acute_11,False,SIR,True
1,0.15883219221237868,0.1672398924203614,0.17313891177640858,ESHOCK_03_LOC1,True,SIR,False
4,0.02596084059430658,0.08429411602183746,0.05278228271651464,ESHOCK_03_LOC1,True,SIR,False
5,0.3274664083095008,0.15565827791450068,0.31920476001295467,ESHOCK_03_LOC1,True,FF,False
6,0.16049635137162938,0.43222999022591985,0.16296707068297528,ESHOCK_03_LOC1,True,SIR,False
8,0.29984140855594354,0.2832185171550555,0.291906974811147,ESHOCK_03_LOC1,True,SR,False
9,0.16719764701855702,0.20600429295022288,0.04159930226865903,ESHOCK_04_LOC1,True,SIR,True
12,0.15300224983316485,0.20997703518335903,0.03860440682633616,ESHOCK_04_LOC1,True,SIR,False
17,0.11326312665499473,0.1607769452690823,0.030218628956275927,ESHOCK_04_LOC1,True,SIR,True
18,0.21530063313535167,0.19802359241824702,0.05212815113279452,ESHOCK_04_LOC1,True,SIR,True
22,0.21733510162155828,0.18566124733035444,0.05229961288727357,ESHOCK_04_LOC1,True,SR,True
27,0.13090531664571708,0.19261883791573878,0.03387606948496279,ESHOCK_04_LOC1,True,SIR,False
31,0.20178947520729085,0.21061086793024153,0.04878877675789295,ESHOCK_04_LOC1,True,SIR,False
32,0.16626349097165916,0.19649676328389162,0.04157818309408516,ESHOCK_04_LOC1,True,SIR,True
33,0.1734626040454622,0.22263473375929033,0.04287531935174252,ESHOCK_04_LOC1,True,SIR,True
34,0.2666459495207136,0.22598007703754397,0.06264770521476955,ESHOCK_04_LOC1,True,SIR,True
35,0.20420509685894417,0.22481250324560398,0.049381268064766864,ESHOCK_04_LOC1,True,SIR,True
36,0.10188806550252737,0.3002679907365878,0.0281088218417276,ESHOCK_04_LOC1,True,SR,True
37,0.15119205456120366,0.20543882048399878,0.0382039605088236,ESHOCK_04_LOC1,True,SR,True
38,0.1832564768189611,0.21151237782225296,0.04540341399202512,ESHOCK_04_LOC1,True,SR,True
39,0.21241036269495173,0.2176391215220878,0.05072612295653317,ESHOCK_04_LOC1,True,SR,True
40,0.18391701866150642,0.17406646476034257,0.04580966443543483,ESHOCK_04_LOC1,True,SIR,True
41,0.1505718300183146,0.20821109123168305,0.03871724708129769,ESHOCK_04_LOC1,True,FF,False
42,0.20081667738552414,0.23703431013220821,0.04865896598764785,ESHOCK_04_LOC1,True,FF,True
43,0.1349676617658422,0.18502419263965766,0.034683090023010156,ESHOCK_04_LOC1,True,FF,True
44,0.18693318768432035,0.18674861771063864,0.04582005797650769,ESHOCK_04_LOC1,True,SIR,False
45,0.15429476304703155,0.1428284873462869,0.03931289268142164,ESHOCK_04_LOC1,True,FF,False
46,0.17726822194415978,0.19753563637630156,0.04348698271030743,ESHOCK_04_LOC1,True,FF,True
47,0.19401922344427436,0.1897201617912601,0.04707135576570422,ESHOCK_04_LOC1,True,SR,True
48,0.07435351172281819,0.10191856715988945,0.03723591390415974,ESHOCK_06_LOC1,True,SR,False
49,0.11176663930805802,0.08360033911864129,0.052200135228074734,ESHOCK_06_LOC1,True,FF,False
50,0.06641075813645263,0.13248656790250282,0.03458809736088642,ESHOCK_06_LOC1,True,SR,False
51,0.08739100218036734,0.08194654286411517,0.043015918274355,ESHOCK_06_LOC1,True,SR,True
52,0.03769997024617969,0.0755260417460473,0.02226579879448843,ESHOCK_06_LOC1,True,SR,False
54,0.1222055058012192,0.1037456081236491,0.05665217806478595,ESHOCK_06_LOC1,True,SR,True
55,0.08029681594906293,0.07792909823582729,0.04049450104300697,ESHOCK_06_LOC1,True,SR,True
57,0.09300387660009585,0.16401062307347997,0.04380344689135707,ESHOCK_06_LOC1,True,FF,False
58,0.07208842250132481,0.08993787725423424,0.03586911701140559,ESHOCK_06_LOC1,True,SR,False
59,0.086600640982649,0.09429234380594183,0.042019826726835,ESHOCK_06_LOC1,True,SIR,False
60,0.14900708846839222,0.15302829198285114,0.06661909076098241,ESHOCK_06_LOC1,True,SR,False
62,0.11910113067231519,0.11823134023081246,0.05706912009500101,ESHOCK_06_LOC1,True,FF,False
63,0.13838626201447424,0.08928257623323317,0.0645712459142803,ESHOCK_06_LOC1,True,SR,True
64,0.07794130279497051,0.09928761767806231,0.03836565593877926,ESHOCK_06_LOC1,True,SIR,True
69,0.10914182589389611,0.17068538335430256,0.05024057555610353,ESHOCK_06_LOC1,True,SIR,True
70,0.13219824169075586,0.15259691145220566,0.06030901113012499,ESHOCK_06_LOC1,True,SR,False
71,0.10259740213794594,0.1292091538201101,0.048344212263231406,ESHOCK_06_LOC1,True,SR,False
73,0.06371778334634404,0.1413190507637301,0.0322721682023301,ESHOCK_06_LOC1,True,SR,True
74,0.1191988226680854,0.12946318514766422,0.05482230117244361,ESHOCK_06_LOC1,True,SR,False
75,0.11086330754357682,0.10937473586013541,0.05126267315201351,ESHOCK_06_LOC1,True,SR,False
76,0.06868033057151339,0.06314971663541358,0.03528488417653641,ESHOCK_06_LOC1,True,SIR,True
77,0.06351721992539462,0.06568147230788489,0.0326941283388186,ESHOCK_06_LOC1,True,SIR,False
81,0.205637362444809,0.21467016371929035,0.08001744107660368,ESHOCK_07_LOC1,True,SIR,False
82,0.3496324467319238,0.23841538621659658,0.12930726030201406,ESHOCK_07_LOC1,True,SIR,False
84,0.10573661245377095,0.12678291272997344,0.046352931290138386,ESHOCK_07_LOC1,True,SR,False
85,0.2931417867501598,0.22160187333329806,0.10985058858249246,ESHOCK_07_LOC1,True,SR,False
