neuron_id,lag,time,cc,session_name,bin_width
1949,0,0.0,0.14616120799453278,hamilton_36,0.1
1951,0,0.0,0.11852014060744571,hamilton_36,0.1
1952,0,0.0,0.16402339740650834,hamilton_36,0.1
1956,0,0.0,0.1640334748013402,hamilton_36,0.1
1961,0,0.0,-0.0020315331175788827,hamilton_32,0.1
1970,0,0.0,-0.06318389897608101,hamilton_32,0.1
1974,0,0.0,-0.028361053175014,hamilton_32,0.1
1980,0,0.0,0.026707880000097703,hamilton_32,0.1
1982,0,0.0,0.026809445515510254,hamilton_32,0.1
1987,0,0.0,0.012959881500958136,hamilton_32,0.1
1993,0,0.0,0.002123799384991195,hamilton_32,0.1
1995,0,0.0,0.016508093133508296,hamilton_32,0.1
1998,0,0.0,-0.0031753147714811466,hamilton_32,0.1
2001,0,0.0,-0.0433973321109465,hamilton_32,0.1
2003,0,0.0,-0.0452477341786746,hamilton_32,0.1
2293,0,0.0,-0.004202865954681341,acute_15,0.1
2298,0,0.0,0.003884655856133913,acute_15,0.1
2301,0,0.0,-0.0992771670952064,acute_15,0.1
2305,0,0.0,0.1279283487928741,acute_15,0.1
2316,0,0.0,0.016510935321915853,acute_15,0.1
2334,0,0.0,0.014703290620131988,acute_15,0.1
2335,0,0.0,0.1494691592361907,acute_15,0.1
2339,0,0.0,0.17318762301839313,acute_15,0.1
2340,0,0.0,0.02592515660782943,acute_15,0.1
2352,0,0.0,0.1966220020337686,acute_15,0.1
2353,0,0.0,-0.028663907116185727,acute_15,0.1
2360,0,0.0,0.11304216206265258,acute_15,0.1
2406,0,0.0,-0.04961932239016255,acute_16,0.1
2412,0,0.0,0.092339468112841,acute_16,0.1
2415,0,0.0,0.2004674793808013,acute_16,0.1
2418,0,0.0,0.005566090406715783,acute_16,0.1
2420,0,0.0,0.07318132296692723,acute_16,0.1
2422,0,0.0,0.1650733491160444,acute_16,0.1
2424,0,0.0,0.2474990933874412,acute_16,0.1
2428,0,0.0,-0.04147403837044795,acute_16,0.1
2431,0,0.0,0.03518672918736155,acute_01,0.1
2435,0,0.0,0.043448406595704606,acute_01,0.1
2436,0,0.0,0.03279607562164321,acute_01,0.1
2448,0,0.0,0.014020878760559376,acute_01,0.1
2450,0,0.0,0.013117380262914842,acute_01,0.1
2451,0,0.0,0.010371206508464525,acute_01,0.1
2455,0,0.0,0.00484358489417785,acute_01,0.1
2459,0,0.0,0.01815634545685949,acute_01,0.1
2460,0,0.0,0.00030316076994518646,acute_01,0.1
2464,0,0.0,0.07909186311523457,acute_14,0.1
2465,0,0.0,-0.00038262848712540434,acute_14,0.1
2469,0,0.0,0.0573909576750084,acute_14,0.1
2472,0,0.0,0.030392893385901686,acute_14,0.1
2475,0,0.0,0.09908651838366388,acute_14,0.1
2476,0,0.0,0.025409225535657953,acute_14,0.1
2482,0,0.0,0.04702745565896603,acute_14,0.1
2485,0,0.0,0.048915969425168085,acute_14,0.1
2487,0,0.0,0.03403534913559,acute_14,0.1
2522,0,0.0,-0.0032904674246817646,acute_12,0.1
2542,0,0.0,-0.008309960392339485,acute_12,0.1
2548,0,0.0,0.15882930512717947,acute_12,0.1
2551,0,0.0,0.15854896402287205,acute_12,0.1
2558,0,0.0,0.02349382508775679,acute_12,0.1
2560,0,0.0,0.10239398343174384,acute_12,0.1
2562,0,0.0,0.0177592691183431,acute_12,0.1
2563,0,0.0,0.08828594377711725,acute_12,0.1
2564,0,0.0,-0.0005272364071899467,acute_12,0.1
2566,0,0.0,0.06362280656684337,acute_12,0.1
2567,0,0.0,0.0818517328796566,acute_12,0.1
2570,0,0.0,0.04231371278947258,acute_12,0.1
2571,0,0.0,0.10435813128746238,acute_12,0.1
2573,0,0.0,0.07880852957837117,acute_12,0.1
2574,0,0.0,-0.11526355580596932,acute_12,0.1
2575,0,0.0,0.04943806770553325,acute_12,0.1
2577,0,0.0,0.027155260740762046,acute_12,0.1
2578,0,0.0,0.11806116373324203,acute_12,0.1
2586,0,0.0,0.07117906155129478,acute_12,0.1
2589,0,0.0,-0.011153532184467053,acute_12,0.1
2593,0,0.0,0.11292135543715012,acute_11,0.1
2594,0,0.0,0.040077760943349854,acute_11,0.1
2595,0,0.0,0.10582162810030575,acute_11,0.1
2598,0,0.0,0.0022421298561283803,acute_11,0.1
2601,0,0.0,0.09262042411508566,acute_11,0.1
2603,0,0.0,0.11028388497887599,acute_11,0.1
2605,0,0.0,0.11186541760030752,acute_11,0.1
2606,0,0.0,0.04348419453455619,acute_11,0.1
2610,0,0.0,-0.015281320688204557,acute_11,0.1
2611,0,0.0,0.006029877229869623,acute_11,0.1
2617,0,0.0,0.031462412337983844,acute_11,0.1
2621,0,0.0,0.02024130422287514,acute_11,0.1
2625,0,0.0,0.12520300844239818,acute_11,0.1
2626,0,0.0,0.1373053712753745,acute_11,0.1
2629,0,0.0,-0.011017891077659823,acute_11,0.1
2634,0,0.0,0.015382690826670691,acute_11,0.1
1,0,0.0,0.03337500547047874,ESHOCK_03_LOC1,0.5
6,0,0.0,0.03337500547047876,ESHOCK_03_LOC1,0.5
9,0,0.0,0.18934489551544773,ESHOCK_04_LOC1,0.5
17,0,0.0,0.27684202465011787,ESHOCK_04_LOC1,0.5
18,0,0.0,0.22262824369828776,ESHOCK_04_LOC1,0.5
31,0,0.0,0.2819868885014462,ESHOCK_04_LOC1,0.5
34,0,0.0,0.04413001189213131,ESHOCK_04_LOC1,0.5
38,0,0.0,-0.09305461807258766,ESHOCK_04_LOC1,0.5
40,0,0.0,0.30325289597662763,ESHOCK_04_LOC1,0.5
43,0,0.0,0.2895279988251637,ESHOCK_04_LOC1,0.5
46,0,0.0,0.357104069244667,ESHOCK_04_LOC1,0.5
48,0,0.0,0.049965475077009665,ESHOCK_06_LOC1,0.5
49,0,0.0,0.04748754978888811,ESHOCK_06_LOC1,0.5
52,0,0.0,0.060755952379783,ESHOCK_06_LOC1,0.5
54,0,0.0,-0.029167794650320062,ESHOCK_06_LOC1,0.5
55,0,0.0,0.0207656008806819,ESHOCK_06_LOC1,0.5
60,0,0.0,-0.03339978117629173,ESHOCK_06_LOC1,0.5
62,0,0.0,-0.029541068078003052,ESHOCK_06_LOC1,0.5
63,0,0.0,-0.03752626504110503,ESHOCK_06_LOC1,0.5
71,0,0.0,0.010134030755195965,ESHOCK_06_LOC1,0.5
73,0,0.0,-0.02683618780519494,ESHOCK_06_LOC1,0.5
76,0,0.0,-0.12121279892697005,ESHOCK_06_LOC1,0.5
82,0,0.0,0.023257111832857905,ESHOCK_07_LOC1,0.5
85,0,0.0,0.20721513752962015,ESHOCK_07_LOC1,0.5
86,0,0.0,0.22376686371403884,ESHOCK_07_LOC1,0.5
90,0,0.0,0.06705791628863095,ESHOCK_07_LOC1,0.5
91,0,0.0,0.21685436145907067,ESHOCK_07_LOC1,0.5
92,0,0.0,-0.007285823411877462,ESHOCK_07_LOC1,0.5
93,0,0.0,0.2674724733708545,ESHOCK_07_LOC1,0.5
94,0,0.0,0.12108756687872053,ESHOCK_07_LOC1,0.5
97,0,0.0,0.14240582253653244,ESHOCK_08_LOC1,0.5
101,0,0.0,0.15969337507393555,ESHOCK_08_LOC1,0.5
103,0,0.0,0.07995243938032404,ESHOCK_08_LOC1,0.5
105,0,0.0,0.18133723112540098,ESHOCK_08_LOC1,0.5
108,0,0.0,-0.009500638093363949,ESHOCK_08_LOC1,0.5
109,0,0.0,-0.004312657917798272,ESHOCK_08_LOC1,0.5
111,0,0.0,-0.03818735599913201,ESHOCK_08_LOC1,0.5
114,0,0.0,0.4325981276135862,ESHOCK_08_LOC1,0.5
118,0,0.0,0.40622998003266025,ESHOCK_08_LOC1,0.5
120,0,0.0,0.3023786568865629,ESHOCK_08_LOC1,0.5
122,0,0.0,0.42208063839169285,ESHOCK_08_LOC1,0.5
123,0,0.0,0.022406052846910846,ESHOCK_08_LOC1,0.5
124,0,0.0,0.22729991474867514,ESHOCK_08_LOC1,0.5
136,0,0.0,0.10227045277827526,ESHOCK_09_LOC1,0.5
137,0,0.0,0.2326200199700172,ESHOCK_09_LOC1,0.5
139,0,0.0,-0.03620209047682925,ESHOCK_09_LOC1,0.5
142,0,0.0,0.11847625604978393,ESHOCK_09_LOC1,0.5
146,0,0.0,0.06984228546778021,ESHOCK_09_LOC1,0.5
152,0,0.0,0.13284148537260676,ESHOCK_09_LOC1,0.5
153,0,0.0,0.15986748745223486,ESHOCK_09_LOC1,0.5
155,0,0.0,0.09797160918390198,ESHOCK_09_LOC1,0.5
162,0,0.0,0.25713983488019926,ESHOCK_09_LOC1,0.5
177,0,0.0,0.2145918192143772,ESHOCK_09_LOC1,0.5
181,0,0.0,0.2027579673629055,ESHOCK_09_LOC1,0.5
184,0,0.0,0.08058923264355242,ESHOCK_09_LOC1,0.5
185,0,0.0,0.2120730088586769,ESHOCK_09_LOC1,0.5
1014,0,0.0,0.0871450902628753,hamilton_10,0.5
1015,0,0.0,0.08714509026287529,hamilton_10,0.5
1024,0,0.0,0.16530287302755328,hamilton_03,0.5
1025,0,0.0,-0.28232841597462804,hamilton_03,0.5
1026,0,0.0,0.007546768827864404,hamilton_03,0.5
1027,0,0.0,0.09749215148303107,hamilton_03,0.5
1032,0,0.0,-0.17167227291526946,hamilton_04,0.5
1034,0,0.0,0.10150179655739834,hamilton_04,0.5
1035,0,0.0,0.2608298731655778,hamilton_04,0.5
1036,0,0.0,0.16537949594019483,hamilton_04,0.5
1047,0,0.0,0.17616891393138087,hamilton_04,0.5
1049,0,0.0,0.09714368520757555,hamilton_04,0.5
1050,0,0.0,0.20261571679175586,hamilton_04,0.5
1051,0,0.0,0.08670472480592664,hamilton_09,0.5
1052,0,0.0,-0.09690768288279816,hamilton_09,0.5
1054,0,0.0,0.00859920452484865,hamilton_09,0.5
1055,0,0.0,-0.13232212029750232,hamilton_09,0.5
1058,0,0.0,-0.0012008373817098724,hamilton_09,0.5
1062,0,0.0,0.07281698659071771,hamilton_09,0.5
1068,0,0.0,0.03958787839925225,hamilton_09,0.5
1614,0,0.0,0.030886406994387054,hamilton_31,0.5
1619,0,0.0,0.13328430582482645,hamilton_31,0.5
1620,0,0.0,-0.04120730853974321,hamilton_31,0.5
1621,0,0.0,-0.058056844866940294,hamilton_31,0.5
1623,0,0.0,0.012591161910373384,hamilton_31,0.5
1625,0,0.0,0.05295034096836844,hamilton_31,0.5
1626,0,0.0,0.1751296782459583,hamilton_31,0.5
1632,0,0.0,0.08005745784022889,hamilton_31,0.5
1639,0,0.0,0.07240865829259198,hamilton_31,0.5
1641,0,0.0,0.11911761798370145,hamilton_31,0.5
1644,0,0.0,0.09644755192613419,hamilton_31,0.5
1645,0,0.0,0.08018111776906237,hamilton_31,0.5
1648,0,0.0,0.05976309983662487,hamilton_31,0.5
1657,0,0.0,0.1407914705514007,hamilton_31,0.5
1659,0,0.0,0.09866043159753342,hamilton_31,0.5
1663,0,0.0,0.2697085227439156,hamilton_31,0.5
1668,0,0.0,0.06009002381622928,hamilton_31,0.5
1669,0,0.0,0.2601065987215096,hamilton_31,0.5
1675,0,0.0,0.07294552075147463,hamilton_31,0.5
1676,0,0.0,-0.018413173699944392,hamilton_31,0.5
1679,0,0.0,0.06233077197787965,hamilton_31,0.5
1680,0,0.0,0.1517888197741371,hamilton_31,0.5
1681,0,0.0,-0.02241596446669258,hamilton_31,0.5
1682,0,0.0,0.14566788214095724,hamilton_31,0.5
1693,0,0.0,-0.007267914329131285,hamilton_38,0.5
1695,0,0.0,0.160148805622549,hamilton_38,0.5
1708,0,0.0,0.015164679475503201,hamilton_38,0.5
1709,0,0.0,0.03949267209820109,hamilton_38,0.5
1712,0,0.0,-0.2126670374600751,hamilton_38,0.5
1721,0,0.0,0.022638182683105544,hamilton_38,0.5
1725,0,0.0,0.21907362307249414,hamilton_38,0.5
1726,0,0.0,0.10549479881709552,hamilton_38,0.5
1728,0,0.0,-0.0340967293562133,hamilton_38,0.5
1733,0,0.0,0.1474397504484257,hamilton_38,0.5
1739,0,0.0,0.17713720074894942,hamilton_38,0.5
1741,0,0.0,0.0701545528385402,hamilton_38,0.5
1743,0,0.0,0.1332719124936247,hamilton_38,0.5
1754,0,0.0,0.21573142539998774,hamilton_38,0.5
1760,0,0.0,0.25765251363409164,hamilton_37,0.5
1767,0,0.0,-0.027691083987553038,hamilton_37,0.5
1769,0,0.0,0.18629625789222307,hamilton_37,0.5
1774,0,0.0,0.14988628916913707,hamilton_37,0.5
1795,0,0.0,0.07752216488049192,hamilton_37,0.5
1800,0,0.0,0.1942889214225564,hamilton_37,0.5
1812,0,0.0,0.17444190661725079,hamilton_37,0.5
1816,0,0.0,0.11705807961672604,hamilton_37,0.5
1817,0,0.0,0.22706649145187371,hamilton_37,0.5
1819,0,0.0,0.1274363558091999,hamilton_37,0.5
1820,0,0.0,-0.10918408974610877,hamilton_37,0.5
1821,0,0.0,0.051247766154469666,hamilton_37,0.5
1822,0,0.0,0.12752393256899888,hamilton_37,0.5
1824,0,0.0,0.20852930218710478,hamilton_37,0.5
1834,0,0.0,0.04603921958341757,hamilton_37,0.5
1835,0,0.0,0.25169255457114803,hamilton_37,0.5
1839,0,0.0,0.35466731706296567,hamilton_35,0.5
1841,0,0.0,0.36490678217859773,hamilton_35,0.5
1843,0,0.0,0.3754219801736747,hamilton_35,0.5
1854,0,0.0,0.3781961966143882,hamilton_35,0.5
1858,0,0.0,0.3281692719835369,hamilton_35,0.5
1860,0,0.0,0.28785725721805355,hamilton_35,0.5
1861,0,0.0,0.20773592801351695,hamilton_35,0.5
1865,0,0.0,0.2821722647785485,hamilton_35,0.5
1867,0,0.0,0.36938015402287705,hamilton_35,0.5
1871,0,0.0,0.3764674143530333,hamilton_35,0.5
1872,0,0.0,0.37900731745222527,hamilton_35,0.5
1878,0,0.0,0.38437332385803225,hamilton_35,0.5
1879,0,0.0,0.14015286395246138,hamilton_35,0.5
1884,0,0.0,0.23884501412222517,hamilton_35,0.5
1888,0,0.0,0.04369460692528398,hamilton_35,0.5
1889,0,0.0,0.15056056523245995,hamilton_35,0.5
1893,0,0.0,0.26842845265238247,hamilton_35,0.5
1895,0,0.0,0.1299820838321642,hamilton_35,0.5
1896,0,0.0,0.05161848562976895,hamilton_35,0.5
1899,0,0.0,0.21500748328627745,hamilton_35,0.5
1902,0,0.0,0.2796019912652881,hamilton_35,0.5
1903,0,0.0,0.2851195440345556,hamilton_35,0.5
1904,0,0.0,0.2986584285555524,hamilton_35,0.5
1910,0,0.0,0.22762857846278656,hamilton_35,0.5
1914,0,0.0,0.044932848098076066,hamilton_36,0.5
1917,0,0.0,0.1472506772004155,hamilton_36,0.5
1921,0,0.0,-0.014039238780759916,hamilton_36,0.5
1924,0,0.0,-0.00391282180050968,hamilton_36,0.5
1930,0,0.0,0.06146601223275865,hamilton_36,0.5
1934,0,0.0,-0.013800047824527881,hamilton_36,0.5
1938,0,0.0,0.08224298272743928,hamilton_36,0.5
1940,0,0.0,0.19172288323132042,hamilton_36,0.5
1947,0,0.0,0.010251136890691986,hamilton_36,0.5
1956,0,0.0,0.06340915590208505,hamilton_36,0.5
1959,0,0.0,0.03930288134011764,hamilton_36,0.5
1962,0,0.0,-0.06034954568037079,hamilton_32,0.5
1963,0,0.0,-0.04615284584277745,hamilton_32,0.5
1966,0,0.0,-0.09568023614169227,hamilton_32,0.5
1968,0,0.0,-0.060040886682758886,hamilton_32,0.5
1970,0,0.0,-0.06468349136174535,hamilton_32,0.5
1980,0,0.0,0.0872238429091519,hamilton_32,0.5
1987,0,0.0,-0.05589583726743123,hamilton_32,0.5
1993,0,0.0,0.002299063440188245,hamilton_32,0.5
1998,0,0.0,-0.03502089266499761,hamilton_32,0.5
1999,0,0.0,0.08619715113649754,hamilton_32,0.5
2000,0,0.0,0.09309657527039111,hamilton_32,0.5
2299,0,0.0,-0.1894161426940148,acute_15,0.5
2305,0,0.0,0.2915062138998865,acute_15,0.5
2309,0,0.0,0.24813905758688407,acute_15,0.5
2334,0,0.0,0.06230140462777513,acute_15,0.5
2344,0,0.0,-0.018221407929298664,acute_15,0.5
2350,0,0.0,0.22163002169714163,acute_15,0.5
2361,0,0.0,0.0397472103076913,acute_15,0.5
2406,0,0.0,-0.18815192089274457,acute_16,0.5
2407,0,0.0,-0.013558921135454819,acute_16,0.5
2411,0,0.0,0.04705554650235474,acute_16,0.5
2415,0,0.0,0.23498379724489749,acute_16,0.5
2418,0,0.0,0.027340292112631552,acute_16,0.5
2420,0,0.0,0.03927673479950842,acute_16,0.5
2424,0,0.0,0.25184649877273585,acute_16,0.5
2425,0,0.0,0.07578531810485342,acute_16,0.5
2429,0,0.0,0.13707706530126895,acute_16,0.5
2434,0,0.0,0.08022474778370924,acute_01,0.5
2436,0,0.0,0.16244617573906303,acute_01,0.5
2440,0,0.0,0.06924618538561211,acute_01,0.5
2445,0,0.0,0.09438072105578026,acute_01,0.5
2452,0,0.0,-0.02152363166068737,acute_01,0.5
2454,0,0.0,0.10758265903735395,acute_01,0.5
2455,0,0.0,-0.0655158427673869,acute_01,0.5
2458,0,0.0,-0.0737761476022428,acute_01,0.5
2465,0,0.0,0.0016328280032652442,acute_14,0.5
2469,0,0.0,0.0242146551331807,acute_14,0.5
2476,0,0.0,0.058980529473379874,acute_14,0.5
2480,0,0.0,-0.01202292618222397,acute_14,0.5
2481,0,0.0,0.07753608725136589,acute_14,0.5
2482,0,0.0,0.005735596080308867,acute_14,0.5
2487,0,0.0,0.051100028872953174,acute_14,0.5
2493,0,0.0,-0.06836265132484026,acute_14,0.5
2494,0,0.0,-0.03045453144078613,acute_14,0.5
2496,0,0.0,-0.07003521638601032,acute_14,0.5
2522,0,0.0,-0.0008619656661258388,acute_12,0.5
2524,0,0.0,0.27627657641321735,acute_12,0.5
2525,0,0.0,0.36815207866805505,acute_12,0.5
2527,0,0.0,0.133837238905779,acute_12,0.5
2528,0,0.0,0.20513995345521427,acute_12,0.5
2531,0,0.0,0.2506944918404558,acute_12,0.5
2542,0,0.0,-0.04891128158640834,acute_12,0.5
2544,0,0.0,0.33250644619248754,acute_12,0.5
2546,0,0.0,0.09570871926947881,acute_12,0.5
2548,0,0.0,0.3084781283863258,acute_12,0.5
2551,0,0.0,0.3137552209694575,acute_12,0.5
2555,0,0.0,0.19419843616139326,acute_12,0.5
2563,0,0.0,0.2927143952253003,acute_12,0.5
2564,0,0.0,0.012487902011502834,acute_12,0.5
2568,0,0.0,0.0001915194320224965,acute_12,0.5
2569,0,0.0,0.07040774968226972,acute_12,0.5
2571,0,0.0,0.3405082645517186,acute_12,0.5
2573,0,0.0,0.255722166996133,acute_12,0.5
2575,0,0.0,0.24293405962461875,acute_12,0.5
2577,0,0.0,0.06771498730135886,acute_12,0.5
2578,0,0.0,0.3249021392394448,acute_12,0.5
2588,0,0.0,0.1316939379139887,acute_12,0.5
2595,0,0.0,0.2629788490934743,acute_11,0.5
2596,0,0.0,0.050915706956544515,acute_11,0.5
2601,0,0.0,0.2172090340693113,acute_11,0.5
2603,0,0.0,0.20391928447202806,acute_11,0.5
2606,0,0.0,0.04479401047429594,acute_11,0.5
2613,0,0.0,-0.07049307897922637,acute_11,0.5
2616,0,0.0,-0.05643038714484316,acute_11,0.5
2617,0,0.0,0.08992923064865552,acute_11,0.5
2626,0,0.0,0.2727866135325109,acute_11,0.5
2628,0,0.0,-0.007985082314148273,acute_11,0.5
2630,0,0.0,-0.10468826187618013,acute_11,0.5
8,0,0.0,,ESHOCK_03_LOC1,1.0
22,0,0.0,-0.27556019378307384,ESHOCK_04_LOC1,1.0
31,0,0.0,0.12075916504378552,ESHOCK_04_LOC1,1.0
33,0,0.0,-0.016762925835961943,ESHOCK_04_LOC1,1.0
34,0,0.0,0.054729152595040416,ESHOCK_04_LOC1,1.0
38,0,0.0,-0.19394790719396665,ESHOCK_04_LOC1,1.0
41,0,0.0,-0.15096881360237216,ESHOCK_04_LOC1,1.0
43,0,0.0,0.07390741960702549,ESHOCK_04_LOC1,1.0
45,0,0.0,0.12127812958154902,ESHOCK_04_LOC1,1.0
51,0,0.0,0.25536900260517126,ESHOCK_06_LOC1,1.0
54,0,0.0,0.12450254365615689,ESHOCK_06_LOC1,1.0
63,0,0.0,0.1949619887054988,ESHOCK_06_LOC1,1.0
64,0,0.0,0.17963839893565808,ESHOCK_06_LOC1,1.0
69,0,0.0,0.17754192494703344,ESHOCK_06_LOC1,1.0
73,0,0.0,0.08059763307568484,ESHOCK_06_LOC1,1.0
75,0,0.0,-0.15258736337573,ESHOCK_06_LOC1,1.0
76,0,0.0,0.1222223172213663,ESHOCK_06_LOC1,1.0
82,0,0.0,0.028410433672493744,ESHOCK_07_LOC1,1.0
86,0,0.0,0.23617102865442702,ESHOCK_07_LOC1,1.0
91,0,0.0,0.2781001921008884,ESHOCK_07_LOC1,1.0
93,0,0.0,0.32997516011734623,ESHOCK_07_LOC1,1.0
94,0,0.0,0.11004668715025165,ESHOCK_07_LOC1,1.0
97,0,0.0,0.11033708432545751,ESHOCK_08_LOC1,1.0
99,0,0.0,0.2256163882373617,ESHOCK_08_LOC1,1.0
100,0,0.0,0.1395241120855161,ESHOCK_08_LOC1,1.0
102,0,0.0,0.19460075348579098,ESHOCK_08_LOC1,1.0
103,0,0.0,0.09005361833296134,ESHOCK_08_LOC1,1.0
105,0,0.0,0.09390167489368605,ESHOCK_08_LOC1,1.0
106,0,0.0,0.05855140378566068,ESHOCK_08_LOC1,1.0
107,0,0.0,0.016365566918275842,ESHOCK_08_LOC1,1.0
108,0,0.0,-0.10862850113807913,ESHOCK_08_LOC1,1.0
111,0,0.0,0.07611790317340406,ESHOCK_08_LOC1,1.0
113,0,0.0,0.11245241007849348,ESHOCK_08_LOC1,1.0
117,0,0.0,0.34442419054415147,ESHOCK_08_LOC1,1.0
118,0,0.0,0.3556105566459543,ESHOCK_08_LOC1,1.0
124,0,0.0,0.13336398388791143,ESHOCK_08_LOC1,1.0
125,0,0.0,0.011417947995081818,ESHOCK_08_LOC1,1.0
132,0,0.0,0.17619286343871343,ESHOCK_09_LOC1,1.0
138,0,0.0,0.3813225086289745,ESHOCK_09_LOC1,1.0
139,0,0.0,-0.013574290865463632,ESHOCK_09_LOC1,1.0
140,0,0.0,0.40474319907326023,ESHOCK_09_LOC1,1.0
142,0,0.0,0.3041067286046783,ESHOCK_09_LOC1,1.0
144,0,0.0,0.09183423820543017,ESHOCK_09_LOC1,1.0
147,0,0.0,0.21156752128238693,ESHOCK_09_LOC1,1.0
151,0,0.0,-0.01699272268290873,ESHOCK_09_LOC1,1.0
152,0,0.0,0.3603290288985993,ESHOCK_09_LOC1,1.0
153,0,0.0,0.23727894809203814,ESHOCK_09_LOC1,1.0
154,0,0.0,0.2629271813130224,ESHOCK_09_LOC1,1.0
155,0,0.0,0.2891120416809962,ESHOCK_09_LOC1,1.0
157,0,0.0,0.29230363905620793,ESHOCK_09_LOC1,1.0
161,0,0.0,0.43211937492652236,ESHOCK_09_LOC1,1.0
167,0,0.0,0.19711493625330884,ESHOCK_09_LOC1,1.0
176,0,0.0,0.03590960819487395,ESHOCK_09_LOC1,1.0
179,0,0.0,0.10698985640244255,ESHOCK_09_LOC1,1.0
180,0,0.0,0.00575429991613634,ESHOCK_09_LOC1,1.0
182,0,0.0,0.10339764964897619,ESHOCK_09_LOC1,1.0
184,0,0.0,0.0831175756962356,ESHOCK_09_LOC1,1.0
185,0,0.0,0.10783923305370065,ESHOCK_09_LOC1,1.0
1011,0,0.0,0.1913119184788295,hamilton_10,1.0
1015,0,0.0,0.20783165106241075,hamilton_10,1.0
1020,0,0.0,0.023655497872780738,hamilton_10,1.0
1022,0,0.0,0.015706855548359374,hamilton_03,1.0
1026,0,0.0,-0.026639414901767813,hamilton_03,1.0
1027,0,0.0,0.2170724435134946,hamilton_03,1.0
1036,0,0.0,0.11120343466133725,hamilton_04,1.0
1038,0,0.0,-0.0256667643609223,hamilton_04,1.0
1040,0,0.0,0.026540445436785933,hamilton_04,1.0
1046,0,0.0,0.020831244983897157,hamilton_04,1.0
1049,0,0.0,0.074551790368646,hamilton_04,1.0
1050,0,0.0,0.1385217308769945,hamilton_04,1.0
1052,0,0.0,0.029182399058957687,hamilton_09,1.0
1054,0,0.0,0.09655616082055869,hamilton_09,1.0
1057,0,0.0,-0.15921923454906264,hamilton_09,1.0
1058,0,0.0,-0.16505762099546362,hamilton_09,1.0
1059,0,0.0,0.07348298506331069,hamilton_09,1.0
1061,0,0.0,-0.0240321106007194,hamilton_09,1.0
1062,0,0.0,-0.056468644046871,hamilton_09,1.0
1064,0,0.0,0.0939026102305794,hamilton_09,1.0
1065,0,0.0,0.024684611904703384,hamilton_09,1.0
1068,0,0.0,-0.015458180400465694,hamilton_09,1.0
1613,0,0.0,-0.137373875247453,hamilton_31,1.0
1614,0,0.0,0.049214492561903876,hamilton_31,1.0
1617,0,0.0,0.07111792614264864,hamilton_31,1.0
1619,0,0.0,0.1725677577520526,hamilton_31,1.0
1620,0,0.0,-0.09518219851430922,hamilton_31,1.0
1621,0,0.0,-0.05890728654457027,hamilton_31,1.0
1632,0,0.0,0.10155786591807249,hamilton_31,1.0
1644,0,0.0,0.12854723331714138,hamilton_31,1.0
1645,0,0.0,0.11956499613049346,hamilton_31,1.0
1649,0,0.0,0.045067137150888316,hamilton_31,1.0
1650,0,0.0,0.12117593893969439,hamilton_31,1.0
1655,0,0.0,0.06604408834511198,hamilton_31,1.0
1657,0,0.0,0.1883826381142408,hamilton_31,1.0
1664,0,0.0,0.21187723612882228,hamilton_31,1.0
1666,0,0.0,0.24405089506685704,hamilton_31,1.0
1667,0,0.0,0.15290057262955287,hamilton_31,1.0
1668,0,0.0,0.09519827885078133,hamilton_31,1.0
1669,0,0.0,0.28944714195287463,hamilton_31,1.0
1670,0,0.0,0.03250013981462611,hamilton_31,1.0
1675,0,0.0,0.10628921245702787,hamilton_31,1.0
1676,0,0.0,-0.05220769385624179,hamilton_31,1.0
1678,0,0.0,0.08668364478208207,hamilton_31,1.0
1680,0,0.0,0.19082601131553004,hamilton_31,1.0
1683,0,0.0,0.0042219566603138095,hamilton_31,1.0
1684,0,0.0,0.1108066235614088,hamilton_31,1.0
1685,0,0.0,0.27778776171856856,hamilton_31,1.0
1686,0,0.0,-0.016517587367413995,hamilton_31,1.0
1690,0,0.0,0.02743129342613919,hamilton_38,1.0
1693,0,0.0,-0.011863407222306697,hamilton_38,1.0
1697,0,0.0,-0.06430563755289034,hamilton_38,1.0
1706,0,0.0,0.24443238942286738,hamilton_38,1.0
1708,0,0.0,0.024066737099076994,hamilton_38,1.0
1713,0,0.0,0.3194800259600263,hamilton_38,1.0
1715,0,0.0,-0.020323723294112132,hamilton_38,1.0
1721,0,0.0,0.010437585809890458,hamilton_38,1.0
1726,0,0.0,0.10028371460028083,hamilton_38,1.0
1735,0,0.0,0.0053410385436722255,hamilton_38,1.0
1736,0,0.0,0.00159291349717688,hamilton_38,1.0
1741,0,0.0,0.05102859077913537,hamilton_38,1.0
1749,0,0.0,0.3075610960980195,hamilton_38,1.0
1752,0,0.0,0.18058634623654626,hamilton_38,1.0
1755,0,0.0,0.086349589595356,hamilton_38,1.0
1767,0,0.0,-0.06374621009594669,hamilton_37,1.0
1772,0,0.0,0.04758797137254278,hamilton_37,1.0
1774,0,0.0,0.13441794247236682,hamilton_37,1.0
1775,0,0.0,0.10679603382321189,hamilton_37,1.0
1792,0,0.0,-0.02883362862418742,hamilton_37,1.0
1810,0,0.0,0.10245729425400872,hamilton_37,1.0
1811,0,0.0,0.04793919616936364,hamilton_37,1.0
1812,0,0.0,0.2836979954973722,hamilton_37,1.0
1813,0,0.0,-0.0934923710910337,hamilton_37,1.0
1814,0,0.0,0.14057186623519824,hamilton_37,1.0
1819,0,0.0,0.21594449306330923,hamilton_37,1.0
